,Position,Fa13.BD.MM110.SD.MAG9-A,Fa13.BD.MM110.SD.MAG9-C,Fa13.BD.MM110.SD.MAG9-G,Fa13.BD.MM110.SD.MAG9-T,Sp13.BD.MM110.SD.MAG9-A,Sp13.BD.MM110.SD.MAG9-C,Sp13.BD.MM110.SD.MAG9-G,Sp13.BD.MM110.SD.MAG9-T,Sp13.BD.MM15.SN.MAG9-A,Sp13.BD.MM15.SN.MAG9-C,Sp13.BD.MM15.SN.MAG9-G,Sp13.BD.MM15.SN.MAG9-T,Su13.BD.MLB.DD.MAG9-A,Su13.BD.MLB.DD.MAG9-C,Su13.BD.MLB.DD.MAG9-G,Su13.BD.MLB.DD.MAG9-T,Sp13.BD.MM15.DD.A.MAG9-A,Sp13.BD.MM15.DD.A.MAG9-C,Sp13.BD.MM15.DD.A.MAG9-G,Sp13.BD.MM15.DD.A.MAG9-T,Sp13.BD.MM110.SN.MAG9-A,Sp13.BD.MM110.SN.MAG9-C,Sp13.BD.MM110.SN.MAG9-G,Sp13.BD.MM110.SN.MAG9-T,Fa13.BD.MM15.DN.MAG9-A,Fa13.BD.MM15.DN.MAG9-C,Fa13.BD.MM15.DN.MAG9-G,Fa13.BD.MM15.DN.MAG9-T,Sp13.BD.MM110.DD.MAG9-A,Sp13.BD.MM110.DD.MAG9-C,Sp13.BD.MM110.DD.MAG9-G,Sp13.BD.MM110.DD.MAG9-T,Su13.BD.MM110.DCMD.MAG9-A,Su13.BD.MM110.DCMD.MAG9-C,Su13.BD.MM110.DCMD.MAG9-G,Su13.BD.MM110.DCMD.MAG9-T,Su13.BD.MLB.SD.C.MAG9-A,Su13.BD.MLB.SD.C.MAG9-C,Su13.BD.MLB.SD.C.MAG9-G,Su13.BD.MLB.SD.C.MAG9-T,Su13.BD.MM110.SD.MAG9-A,Su13.BD.MM110.SD.MAG9-C,Su13.BD.MM110.SD.MAG9-G,Su13.BD.MM110.SD.MAG9-T,Sp13.BD.MM15.SD.MAG9-A,Sp13.BD.MM15.SD.MAG9-C,Sp13.BD.MM15.SD.MAG9-G,Sp13.BD.MM15.SD.MAG9-T,Sp13.BD.MLB.SN.MAG9-A,Sp13.BD.MLB.SN.MAG9-C,Sp13.BD.MLB.SN.MAG9-G,Sp13.BD.MLB.SN.MAG9-T,Fa13.BD.MM15.SN.MAG9-A,Fa13.BD.MM15.SN.MAG9-C,Fa13.BD.MM15.SN.MAG9-G,Fa13.BD.MM15.SN.MAG9-T,Fa13.BD.MLB.DN.MAG9-A,Fa13.BD.MLB.DN.MAG9-C,Fa13.BD.MLB.DN.MAG9-G,Fa13.BD.MLB.DN.MAG9-T,Su13.BD.MM15.SN.C.MAG9-A,Su13.BD.MM15.SN.C.MAG9-C,Su13.BD.MM15.SN.C.MAG9-G,Su13.BD.MM15.SN.C.MAG9-T,Fa13.BD.MM15.SD.MAG9-A,Fa13.BD.MM15.SD.MAG9-C,Fa13.BD.MM15.SD.MAG9-G,Fa13.BD.MM15.SD.MAG9-T,Su13.BD.MM15.DN.MAG9-A,Su13.BD.MM15.DN.MAG9-C,Su13.BD.MM15.DN.MAG9-G,Su13.BD.MM15.DN.MAG9-T,Fa13.BD.MLB.SN.MAG9-A,Fa13.BD.MLB.SN.MAG9-C,Fa13.BD.MLB.SN.MAG9-G,Fa13.BD.MLB.SN.MAG9-T,Su13.BD.MM110.SN.C.MAG9-A,Su13.BD.MM110.SN.C.MAG9-C,Su13.BD.MM110.SN.C.MAG9-G,Su13.BD.MM110.SN.C.MAG9-T,Fa13.BD.MM110.DN.MAG9-A,Fa13.BD.MM110.DN.MAG9-C,Fa13.BD.MM110.DN.MAG9-G,Fa13.BD.MM110.DN.MAG9-T,Fa13.BD.MM110.SN.MAG9-A,Fa13.BD.MM110.SN.MAG9-C,Fa13.BD.MM110.SN.MAG9-G,Fa13.BD.MM110.SN.MAG9-T,Su13.BD.MM15.SD.MAG9-A,Su13.BD.MM15.SD.MAG9-C,Su13.BD.MM15.SD.MAG9-G,Su13.BD.MM15.SD.MAG9-T
contig_21633_8,1100,0,0,0,0,0,0,0,6,0,0,0,18,0,0,0,3,0,0,0,18,0,0,0,4,0,0,0,4,0,0,0,9,0,0,0,4,0,0,0,4,0,0,0,9,0,0,0,5,0,0,0,5,0,0,0,3,0,0,0,4,0,0,0,9,0,0,0,2,0,0,0,5,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5
contig_21633_8,1101,0,0,2,0,0,0,6,0,0,0,18,0,0,0,3,0,0,0,18,0,0,0,4,0,0,0,4,0,0,0,9,0,0,0,4,0,0,0,4,0,0,0,9,0,0,0,5,0,0,0,5,0,0,0,3,0,0,0,4,0,0,0,9,0,0,0,2,0,0,0,5,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0
contig_21633_8,1102,0,0,4,0,0,0,8,0,1,0,17,0,0,0,3,0,2,0,16,0,0,0,8,0,0,0,4,0,0,0,9,0,0,0,8,0,0,0,4,0,0,0,9,0,0,0,5,0,1,0,4,0,0,0,3,0,0,0,4,0,1,0,7,0,0,0,2,0,0,0,5,0,0,0,3,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,5,0
contig_21633_8,1103,0,0,4,0,0,0,8,0,3,0,15,0,2,0,1,0,8,0,9,0,2,0,6,0,0,0,4,0,3,0,6,0,0,0,8,0,2,0,2,0,1,0,8,0,1,0,4,0,3,0,2,0,1,0,2,0,2,0,2,0,2,0,5,0,0,0,2,0,0,0,5,0,0,0,3,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,5,0
contig_21633_8,1104,0,4,0,0,0,8,0,0,0,18,0,0,0,3,0,0,0,15,0,2,0,8,0,0,0,4,0,0,0,9,0,0,0,8,0,0,0,4,0,0,0,9,0,0,0,6,0,0,0,6,0,0,0,3,0,0,0,3,0,1,0,7,0,0,0,2,0,0,0,5,0,0,0,3,0,0,0,2,0,0,0,6,0,0,0,0,0,0,0,5,0,0
contig_21633_8,1105,4,0,0,0,8,0,0,0,18,0,0,0,5,0,0,0,17,0,0,0,8,0,0,0,4,0,0,0,9,0,0,0,8,0,0,0,6,0,0,0,9,0,0,0,6,0,0,0,6,0,0,0,3,0,0,0,4,0,0,0,7,0,0,0,1,0,0,0,5,0,0,0,3,0,0,0,2,0,0,0,6,0,0,0,0,0,0,0,5,0,0,0
contig_21633_8,1106,4,0,0,0,8,0,0,0,18,0,0,0,5,0,0,0,17,0,0,0,8,0,0,0,4,0,0,0,9,0,0,0,8,0,0,0,6,0,0,0,9,0,0,0,6,0,0,0,6,0,0,0,3,0,0,0,4,0,0,0,7,0,0,0,1,0,0,0,5,0,0,0,3,0,0,0,2,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0
contig_21633_8,1107,0,0,4,0,0,0,8,0,3,0,16,0,0,0,5,0,1,0,16,0,0,0,8,0,0,0,4,0,1,0,8,0,0,0,8,0,0,0,6,0,0,0,11,0,3,0,4,0,1,0,5,0,0,0,3,0,2,0,2,0,0,0,7,0,0,0,1,0,0,0,5,0,0,0,3,0,0,0,2,0,0,0,6,0,0,0,0,0,0,0,6,0
contig_21633_8,1108,0,0,4,0,0,0,8,0,0,0,19,0,0,0,5,0,0,0,17,0,0,0,8,0,0,0,4,0,0,0,9,0,0,0,8,0,0,0,6,0,0,0,11,0,0,0,7,0,0,0,6,0,0,0,3,0,0,0,4,0,0,0,9,0,0,0,1,0,0,0,5,0,0,0,3,0,0,0,2,0,0,0,6,0,0,0,0,0,0,0,6,0
contig_21633_8,1109,0,0,0,4,0,0,0,8,0,0,0,19,0,0,0,5,0,0,1,16,0,0,0,8,0,0,0,4,0,0,0,9,0,0,0,8,0,0,0,6,0,0,0,11,0,0,0,7,0,0,0,6,0,0,0,3,0,0,0,4,0,0,0,9,0,0,0,1,0,0,0,5,0,0,0,3,0,0,0,2,0,0,0,6,0,0,0,0,0,0,0,6
contig_21633_8,1110,0,4,0,0,0,8,0,0,0,17,0,0,0,3,0,2,0,17,0,0,0,8,0,0,0,4,0,0,0,9,0,0,0,8,0,0,0,5,0,1,0,11,0,0,0,7,0,0,0,7,0,0,0,2,0,2,0,0,1,3,0,7,0,2,0,1,0,0,0,6,0,0,0,2,1,0,0,2,0,0,0,6,0,0,0,0,0,0,0,5,1,0
contig_21633_8,1111,0,0,4,0,0,0,9,0,0,0,17,0,0,0,5,0,0,0,16,0,0,0,8,0,0,0,4,0,0,0,10,0,0,0,8,0,0,0,7,0,0,0,11,0,0,0,7,0,0,0,7,0,0,0,4,0,0,0,4,0,0,0,9,0,0,0,1,0,0,0,6,0,0,0,3,0,0,0,2,0,0,0,6,0,0,0,0,0,0,0,6,0
contig_21633_8,1112,4,0,0,0,9,0,0,0,17,0,0,0,5,0,0,0,18,0,0,0,8,0,0,0,4,0,0,0,11,0,0,0,8,0,0,0,7,0,0,0,11,0,0,0,7,0,0,0,7,0,0,0,4,0,0,0,4,0,0,0,9,0,0,0,1,0,0,0,6,0,0,0,3,0,0,0,2,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0
contig_21633_8,1113,4,0,0,0,9,0,0,0,17,0,0,0,5,0,0,0,18,0,0,0,8,0,0,0,4,0,0,0,11,0,1,0,8,0,0,0,6,0,1,0,11,0,0,0,6,0,1,0,8,0,0,0,4,0,0,0,4,0,0,0,9,0,0,0,1,0,0,0,6,0,0,0,3,0,0,0,2,0,0,0,6,0,0,0,0,0,0,0,5,0,1,0
contig_21633_8,1114,4,0,0,0,9,0,0,0,18,0,0,0,4,0,0,0,18,0,0,0,8,0,0,0,2,0,0,0,12,0,0,0,8,0,0,0,7,0,0,0,11,0,0,0,7,0,0,0,8,0,0,0,4,0,0,0,4,0,0,0,9,0,0,0,1,0,0,0,6,0,0,0,3,0,0,0,2,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0
contig_21633_8,1115,4,0,0,0,9,0,0,0,18,0,0,0,4,0,0,0,18,0,0,0,8,0,0,0,2,0,0,0,12,0,0,0,8,0,0,0,7,0,0,0,11,0,0,0,7,0,0,0,8,0,0,0,4,0,0,0,4,0,0,0,9,0,0,0,1,0,0,0,6,0,0,0,3,0,0,0,2,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0
contig_21633_8,1116,4,0,0,0,9,0,0,0,18,0,0,0,4,0,0,0,18,0,0,0,8,0,0,0,2,0,0,0,12,0,0,0,8,0,0,0,7,0,0,0,11,0,0,0,8,0,0,0,8,0,0,0,4,0,0,0,4,0,0,0,9,0,0,0,1,0,0,0,6,0,0,0,3,0,0,0,2,0,0,0,6,0,0,0,0,0,0,0,3,0,1,0
contig_21633_8,1117,0,0,4,0,0,0,9,0,0,0,18,0,0,0,4,0,0,0,18,0,0,0,8,0,0,0,2,0,0,0,12,0,0,0,8,0,0,0,7,0,0,0,11,0,0,0,8,0,0,0,8,0,0,0,3,0,0,0,4,0,0,0,9,0,0,0,1,0,0,0,5,0,0,0,3,0,0,0,2,0,0,0,6,0,0,0,0,0,0,0,5,0
contig_21633_8,1118,4,0,0,0,9,0,0,0,18,0,0,0,4,0,0,0,18,0,0,0,8,0,0,0,2,0,0,0,12,0,0,0,8,0,0,0,7,0,0,0,11,0,0,0,8,0,0,0,8,0,0,0,3,0,0,0,4,0,0,0,9,0,0,0,1,0,0,0,5,0,0,0,3,0,0,0,2,0,0,0,6,0,0,0,0,0,0,0,5,0,0,0
contig_21633_8,1119,0,4,0,0,0,9,0,0,0,19,0,0,0,4,0,0,0,18,0,0,0,8,0,0,0,2,0,0,0,12,0,0,0,7,0,0,0,7,0,0,0,11,0,0,0,8,0,0,0,8,0,0,0,3,0,0,0,4,0,0,0,9,0,0,0,1,0,0,0,5,0,0,0,3,0,0,0,2,0,0,0,6,0,0,0,0,0,0,0,5,0,0
contig_21633_8,1120,2,0,0,0,9,0,0,0,19,0,0,0,4,0,0,0,18,0,0,0,8,0,0,0,2,0,0,0,12,0,0,0,7,0,0,0,7,0,0,0,11,0,0,0,9,0,0,0,8,0,0,0,3,0,0,0,4,0,0,0,8,0,0,0,1,0,0,0,5,0,0,0,3,0,0,0,2,0,0,0,6,0,0,0,0,0,0,0,5,0,0,0
contig_21633_8,1121,0,0,0,0,0,0,0,7,0,0,0,19,0,0,0,4,0,0,0,18,0,0,0,4,0,0,0,2,0,0,0,12,0,0,0,3,0,0,0,7,0,0,0,11,0,0,0,9,0,0,0,8,0,0,0,3,0,0,0,4,0,0,0,8,0,0,0,1,0,0,0,5,0,0,0,3,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,5
contig_21633_8,1122,0,0,0,0,0,7,0,0,0,13,0,5,0,3,0,0,0,7,0,10,0,3,0,1,0,2,0,0,0,10,0,2,0,3,0,0,0,5,0,2,0,11,0,0,0,4,0,5,0,6,0,2,0,3,0,0,0,3,0,1,0,7,0,1,0,1,0,0,0,5,0,0,0,2,0,1,0,2,0,0,0,2,0,0,0,0,0,0,0,5,0,0
contig_21633_8,1123,0,0,0,0,0,1,7,0,0,0,19,0,0,0,3,0,0,0,17,0,0,0,4,0,0,0,2,0,0,0,11,0,0,0,3,0,0,0,7,0,0,0,11,0,0,0,10,0,0,0,8,0,0,0,3,0,0,0,4,0,0,0,8,0,0,0,1,0,0,0,5,0,0,0,4,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,5,0
contig_21633_8,1124,0,0,0,0,0,0,7,0,0,0,19,0,0,1,0,0,0,0,18,0,0,0,4,0,0,2,0,0,0,2,9,0,0,0,3,0,0,2,3,0,0,0,11,0,0,0,10,0,0,0,8,0,0,0,3,0,0,2,2,0,0,1,7,0,0,0,2,0,0,0,5,0,0,2,2,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,5,0
contig_21633_8,1125,0,0,0,0,0,7,0,0,0,18,0,1,0,2,1,0,0,18,0,1,0,4,0,0,0,0,2,0,0,11,0,0,0,3,0,0,0,3,2,0,0,11,0,0,0,10,0,0,0,5,0,3,0,3,0,0,0,4,0,0,0,8,0,0,0,2,0,0,0,5,0,0,0,3,1,0,0,2,0,0,0,4,0,0,0,0,0,0,0,5,0,0
contig_21633_8,1126,0,0,0,0,0,10,0,0,0,21,0,0,0,3,0,0,0,19,0,0,0,10,0,0,0,2,0,0,0,13,0,0,0,3,0,0,0,5,0,0,0,11,0,0,0,11,0,0,0,8,0,0,0,3,0,0,0,4,0,0,0,16,0,0,0,2,0,0,0,5,0,0,0,4,0,0,0,8,0,0,0,4,0,0,0,1,0,0,0,7,0,0
contig_21633_8,1127,0,0,0,0,0,0,9,0,0,0,21,0,0,0,3,0,0,0,19,0,0,0,10,0,0,0,2,0,0,0,12,0,0,0,3,0,1,0,4,0,0,0,11,0,0,0,11,0,0,0,8,0,0,0,3,0,0,0,4,0,0,0,17,0,0,0,2,0,0,0,5,0,0,0,4,0,0,0,8,0,0,0,4,0,0,0,1,0,0,0,7,0
contig_21633_8,1128,0,0,0,0,0,9,0,0,0,21,0,0,0,3,0,0,0,20,0,1,0,10,0,0,0,2,0,0,0,13,0,0,0,3,0,0,0,5,0,0,0,11,0,0,0,12,0,0,0,8,0,0,0,3,0,0,0,5,0,0,0,17,0,0,0,2,0,0,0,5,0,0,0,4,0,0,0,9,0,0,0,4,0,0,0,2,0,0,0,7,0,0
contig_21633_8,1129,0,0,0,0,9,0,0,0,21,0,0,0,4,0,0,0,21,0,0,0,10,0,0,0,2,0,0,0,13,0,0,0,3,0,0,0,5,0,0,0,13,0,0,0,13,0,0,0,8,0,0,0,3,0,0,0,9,0,0,0,18,0,0,0,2,0,0,0,5,0,0,0,5,0,0,0,9,0,0,0,4,0,0,0,2,0,0,0,9,0,0,0
contig_21633_8,1130,0,0,0,0,9,0,0,0,21,0,0,0,4,0,0,0,21,0,0,0,10,0,0,0,2,0,0,0,14,0,0,0,3,0,0,0,4,0,0,0,15,0,0,0,13,0,0,0,9,0,0,0,3,0,0,0,9,0,0,0,18,0,0,0,2,0,0,0,5,0,0,0,5,0,0,0,9,0,0,0,4,0,0,0,2,0,0,0,9,0,0,0
contig_21633_8,1131,0,0,0,0,0,0,9,0,0,0,23,0,0,0,4,0,0,0,21,0,0,0,10,0,0,0,2,0,0,0,14,0,0,0,3,0,0,0,4,0,0,0,15,0,0,0,13,0,0,0,9,0,0,0,3,0,0,0,9,0,0,0,18,0,0,0,2,0,0,0,5,0,0,0,5,0,0,0,9,0,0,0,4,0,0,0,2,0,0,0,9,0
contig_21633_8,1132,0,0,0,0,0,9,0,0,0,22,0,0,0,4,0,0,0,21,0,0,0,10,0,0,0,2,0,0,0,14,0,0,0,3,0,0,0,4,0,0,0,15,0,0,0,13,0,0,0,9,0,0,0,3,0,0,0,9,0,0,0,18,0,0,0,2,0,0,0,5,0,0,0,4,0,0,0,9,0,0,0,4,0,0,0,2,0,0,0,9,0,0
contig_21633_8,1133,0,0,0,0,9,0,0,0,23,0,0,0,4,0,0,0,21,0,0,0,10,0,0,0,2,0,0,0,14,0,0,0,3,0,0,0,4,0,0,0,16,0,0,0,13,0,0,0,9,0,0,0,3,0,0,0,9,0,0,0,19,0,0,0,2,0,0,0,5,0,0,0,5,0,0,0,9,0,0,0,4,0,0,0,2,0,0,0,10,0,0,0
contig_21633_8,1134,0,0,0,0,3,0,6,0,16,0,8,0,0,0,4,0,18,0,3,0,9,0,1,0,0,0,2,0,6,0,8,0,0,0,3,0,3,0,1,0,5,0,11,0,9,0,4,0,6,0,3,0,0,0,3,0,3,0,6,0,10,0,8,0,0,0,2,0,0,0,5,0,4,0,1,0,7,0,2,0,0,0,4,0,2,0,0,0,3,0,7,0
contig_21633_8,1135,0,0,0,0,0,0,9,0,0,0,25,0,0,0,4,0,0,0,22,0,0,0,11,0,0,0,2,0,0,0,14,0,0,0,3,0,0,0,4,0,0,0,16,0,0,0,14,0,0,0,9,0,0,0,3,0,0,0,9,0,0,0,18,0,0,0,2,0,0,0,5,0,0,0,5,0,0,0,9,0,0,0,4,0,0,0,2,0,0,0,10,0
contig_21633_8,1136,0,0,0,0,0,0,9,0,0,0,25,0,0,0,4,0,0,0,22,0,0,0,11,0,0,0,2,0,0,0,14,0,0,0,3,0,0,0,4,0,0,0,20,0,0,0,14,0,0,0,9,0,0,0,3,0,0,0,9,0,0,0,19,0,0,0,2,0,0,0,5,0,0,0,5,0,0,0,9,0,0,0,4,0,0,0,2,0,0,0,10,0
contig_21633_8,1137,0,0,0,0,0,9,0,0,0,26,0,0,0,4,0,0,0,22,0,0,0,11,0,0,0,2,0,0,1,13,0,0,0,3,0,0,0,4,0,0,0,20,0,0,0,14,0,0,0,9,0,0,0,3,0,0,0,9,0,0,0,19,0,0,0,2,0,0,0,5,0,0,0,4,1,0,0,9,0,0,0,4,0,0,0,2,0,0,0,10,0,0
contig_21633_8,1138,0,0,0,0,9,0,0,0,25,0,0,0,4,0,0,0,22,0,0,0,11,0,0,0,2,0,0,0,14,0,0,0,3,0,0,0,4,0,0,0,20,0,0,0,14,0,0,0,9,0,0,0,3,0,0,0,9,0,0,0,19,0,0,0,2,0,0,0,5,0,0,0,5,0,0,0,9,0,0,0,4,0,0,0,2,0,0,0,11,0,0,0
contig_21633_8,1139,0,0,0,0,0,0,0,9,0,0,0,25,0,0,0,4,0,0,0,22,0,0,0,11,0,0,0,2,0,0,0,14,0,0,0,3,0,0,0,4,0,0,0,20,0,0,0,14,0,0,0,9,0,0,0,3,0,0,0,9,0,0,0,19,0,0,0,2,0,0,0,5,0,0,0,5,0,0,0,9,0,0,0,4,0,0,0,2,0,0,0,11
contig_21633_8,1140,0,0,0,0,0,6,0,3,0,22,0,3,0,4,0,0,0,22,0,0,0,5,0,6,0,2,0,0,0,12,0,2,0,3,0,0,0,4,0,0,0,12,0,8,0,12,0,2,0,9,0,0,0,3,0,0,0,9,0,0,0,9,0,10,0,2,0,0,0,5,0,0,0,5,0,0,0,2,0,7,0,4,0,0,0,0,0,2,0,9,0,2
contig_21633_8,1141,0,0,0,0,9,0,0,0,26,0,0,0,4,0,0,0,22,0,0,0,11,0,0,0,2,0,0,0,14,0,0,0,3,0,0,0,4,0,0,0,20,0,0,0,14,0,0,0,9,0,0,0,7,0,0,0,9,0,0,0,20,0,0,0,4,0,0,0,7,0,0,0,5,0,0,0,9,0,0,0,2,0,0,0,4,0,0,0,11,0,0,0
contig_21633_8,1142,0,0,0,0,0,0,0,9,0,0,0,26,0,0,0,4,0,0,0,23,0,0,0,11,0,0,0,2,0,0,0,14,0,0,0,3,0,0,0,4,0,0,0,20,0,0,0,15,0,0,0,9,0,0,0,7,0,0,0,9,0,0,0,20,0,0,0,4,0,0,0,7,0,0,0,5,0,0,0,9,0,0,0,2,0,0,0,4,0,0,0,11
contig_21633_8,1143,0,0,0,0,0,6,0,3,0,22,0,4,0,4,0,0,0,22,0,1,0,3,0,8,0,2,0,0,0,12,0,2,0,3,0,0,0,4,0,0,0,12,0,8,0,11,0,4,0,9,0,0,0,3,0,4,0,7,0,2,0,10,0,10,0,2,0,2,0,7,0,0,0,5,0,0,0,2,0,7,0,2,0,0,0,0,0,4,0,10,0,2
contig_21633_8,1144,0,0,0,0,0,9,0,0,0,26,0,0,0,4,0,0,0,23,0,0,0,11,0,0,0,2,0,0,0,14,0,0,0,3,0,0,0,4,0,0,0,20,0,0,0,15,0,0,0,9,0,0,0,7,0,0,0,8,0,0,0,20,0,0,0,4,0,0,0,7,0,0,0,5,0,0,0,9,0,0,0,0,0,0,0,4,0,0,0,12,0,0
contig_21633_8,1145,0,0,0,0,9,0,0,0,26,0,0,0,2,0,0,0,24,0,0,0,11,0,0,0,2,0,0,0,14,0,0,0,3,0,0,0,4,0,0,0,20,0,0,0,16,0,0,0,9,0,0,0,6,0,0,0,8,0,0,0,20,0,0,0,4,0,0,0,7,0,0,0,5,0,0,0,9,0,0,0,0,0,0,0,4,0,0,0,12,0,0,0
contig_21633_8,1146,0,0,0,0,0,9,0,0,0,26,0,0,0,2,0,0,0,24,0,0,0,11,0,0,0,2,0,0,0,15,0,0,0,3,0,0,0,4,0,0,0,21,0,0,0,17,0,0,0,9,0,0,0,6,0,0,0,8,0,0,0,20,0,0,0,4,0,0,0,7,0,0,0,4,0,1,0,9,0,0,0,0,0,0,0,4,0,0,0,12,0,0
contig_21633_8,1147,0,0,0,0,9,0,0,0,26,0,0,0,2,0,0,0,24,0,0,0,11,0,0,0,2,0,0,0,15,0,0,0,3,0,0,0,4,0,0,0,21,0,0,0,16,0,0,0,9,0,0,0,6,0,0,0,8,0,0,0,21,0,0,0,4,0,0,0,7,0,0,0,4,0,0,0,9,0,0,0,0,0,0,0,4,0,0,0,12,0,0,0
contig_21633_8,1148,0,0,0,0,0,0,10,0,0,0,26,0,0,0,2,0,0,0,24,0,0,0,11,0,0,0,2,0,0,0,14,0,0,0,3,0,0,0,4,0,0,0,21,0,0,0,16,0,0,0,9,0,0,0,6,0,0,0,8,0,0,0,22,0,0,0,4,0,0,0,7,0,0,0,4,0,0,0,9,0,0,0,0,0,0,0,4,0,0,0,12,0
contig_21633_8,1149,0,0,0,0,0,10,0,0,0,26,0,0,0,2,0,0,0,24,0,0,0,11,0,0,0,2,0,0,0,14,0,0,0,3,0,0,0,4,0,0,0,21,0,0,0,16,0,0,0,8,0,0,0,6,0,0,0,8,0,0,0,22,0,0,0,4,0,0,0,7,0,0,0,4,0,0,0,9,0,0,0,0,0,0,0,4,0,0,0,12,0,0
contig_21633_8,1150,0,0,0,0,10,0,0,0,27,0,0,0,2,0,0,0,24,0,0,0,11,0,0,0,2,0,0,0,14,0,0,0,3,0,0,0,4,0,0,0,21,0,0,0,16,0,0,0,8,0,0,0,6,0,0,0,8,0,0,0,22,0,0,0,4,0,0,0,7,0,0,0,4,0,0,0,9,0,0,0,0,0,0,0,4,0,0,0,12,0,0,0
contig_21633_8,1151,0,0,0,0,0,0,0,9,0,0,0,28,0,0,0,2,0,0,0,24,0,0,0,11,0,0,0,2,0,0,0,14,0,0,0,3,0,0,0,4,0,0,0,21,0,0,0,17,0,0,0,8,0,0,0,6,0,0,0,8,0,0,0,22,0,0,0,4,0,0,0,7,0,0,0,4,0,0,0,9,0,0,0,0,0,0,0,4,0,0,0,12
contig_21633_8,1152,0,0,0,0,0,0,9,0,0,0,27,0,0,0,2,0,0,0,24,0,0,0,11,0,0,0,2,0,0,0,14,0,0,0,3,0,0,0,4,0,0,0,21,0,0,0,17,0,0,0,8,0,0,0,6,0,0,0,8,0,0,0,22,0,0,0,4,0,0,0,7,0,0,0,4,0,0,0,9,0,0,0,0,0,0,0,4,0,0,0,12,0
contig_21633_8,1153,0,0,0,0,9,0,0,0,27,0,0,0,2,0,0,0,24,0,0,0,11,0,0,0,2,0,0,0,14,0,0,0,3,0,0,0,4,0,0,0,21,0,0,0,17,0,0,0,8,0,0,0,6,0,0,0,8,0,0,0,22,0,0,0,4,0,0,0,7,0,0,0,4,0,0,0,9,0,0,0,0,0,0,0,2,0,2,0,12,0,0,0
contig_21633_8,1154,0,0,0,0,0,10,0,0,0,27,0,0,1,1,0,0,0,25,0,0,0,11,0,0,0,2,0,0,0,14,0,0,0,3,0,0,0,4,0,0,0,21,0,0,0,17,0,0,0,8,0,0,0,6,0,0,0,8,0,0,0,23,0,0,0,4,0,0,0,7,0,0,0,4,0,0,0,9,0,0,0,0,0,0,0,4,0,0,0,12,0,0
contig_21633_8,1155,0,0,0,0,0,0,10,0,0,3,22,0,0,1,1,0,0,3,22,0,0,6,5,0,0,0,2,0,0,0,13,0,0,0,3,0,0,0,4,0,0,2,19,0,0,0,17,0,0,0,6,0,0,6,0,0,1,1,5,0,0,2,20,0,0,0,4,0,0,0,7,0,0,1,2,0,0,2,7,0,0,0,0,0,0,2,2,0,0,4,8,0
contig_21633_8,1156,0,0,0,0,0,10,0,0,0,25,0,0,0,2,0,0,0,25,0,0,0,11,1,0,0,2,0,0,0,13,0,0,0,3,0,0,0,4,0,0,0,22,0,0,0,17,0,0,0,6,0,0,0,6,0,0,0,7,0,0,0,22,0,0,0,4,0,0,0,7,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,4,0,0,0,12,0,0
contig_21633_8,1157,0,0,0,0,0,10,0,0,0,25,0,0,0,2,0,0,0,25,0,0,0,12,0,0,0,2,0,0,0,13,0,0,0,3,0,0,0,4,0,0,0,22,0,0,0,17,0,0,0,6,0,0,0,6,0,0,0,7,0,0,0,21,0,1,0,4,0,0,0,7,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,4,0,0,0,12,0,0
contig_21633_8,1158,0,0,0,0,0,10,0,0,1,17,1,6,0,2,0,0,0,19,1,5,0,10,0,2,0,2,0,0,0,11,0,1,0,3,0,0,0,3,1,0,0,22,0,0,0,12,0,5,0,3,0,3,0,4,2,0,1,5,0,0,0,20,1,0,0,4,0,0,0,7,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,4,0,0,0,11,0,0
contig_21633_8,1159,0,0,0,0,11,0,0,0,16,9,0,0,2,0,0,0,17,8,0,0,10,2,0,0,2,0,0,0,11,1,0,0,3,0,0,0,2,2,0,0,21,0,0,0,12,5,0,0,3,3,0,0,4,2,0,0,4,0,0,1,20,1,0,0,4,0,0,0,7,0,0,0,2,1,0,0,9,0,0,0,0,0,0,0,4,0,0,0,11,0,0,0
contig_21633_8,1160,0,0,0,0,11,0,0,0,24,0,0,1,2,0,0,0,23,0,0,1,10,0,0,2,2,0,0,0,12,0,0,0,3,0,0,0,4,0,0,0,21,0,0,0,17,0,0,0,6,0,0,0,4,0,0,2,4,0,0,1,23,0,0,0,4,0,0,0,7,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,4,0,0,0,11,0,0,0
