,0,1,2,3,4,5,6,7,8,9
contig_20843_5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
contig_20843_4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
contig_20843_3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
contig_20843_2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_20843_1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
contig_20949_1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
contig_20949_2,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
contig_20949_3,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
contig_20949_4,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
contig_20841_9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_20841_8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_20841_1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_20841_3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_20841_2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_20841_5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_20841_4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_20841_7,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_20841_6,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_20848_8,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
contig_20844_10,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
contig_20844_11,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
contig_20848_1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_20848_2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_20848_3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_20848_4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
contig_20848_5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_20848_6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_20848_7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_21199_1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_21199_2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_21199_3,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
contig_20898_7,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
contig_21200_1,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
contig_21200_3,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
contig_20898_6,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
contig_21093_3,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
contig_21093_2,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
contig_21093_1,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_21112_1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
contig_21206_2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
contig_21206_1,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
contig_21091_1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_20934_9,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
contig_21091_2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_21204_1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
contig_21204_3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_21204_2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
contig_21097_3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
contig_21097_2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
contig_21097_1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
contig_20790_23,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_20790_22,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_20790_21,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_20790_20,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
contig_21191_2,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
contig_21202_1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
contig_20942_3,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
contig_20942_2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_20942_1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_20873_1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_20940_1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
contig_20940_3,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
contig_20940_2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
contig_20940_5,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
contig_20940_4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
contig_20789_21,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
contig_20789_20,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
contig_20789_23,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_20789_22,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
contig_20789_25,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
contig_20789_24,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_20802_9,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
contig_20796_10,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
contig_20796_11,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
contig_20796_12,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
contig_20796_13,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
contig_20796_14,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
contig_20796_15,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
contig_20946_3,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
contig_20946_2,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_20946_1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
contig_20946_5,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
contig_20946_4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
contig_20944_5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
contig_20944_4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
contig_20944_6,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
contig_20944_1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
contig_20944_3,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
contig_20944_2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_21196_3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
contig_21196_2,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
contig_21196_1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
contig_20798_8,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
contig_20798_9,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
contig_21194_1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contig_21194_3,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
contig_20798_1,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
contig_20798_2,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
contig_20798_3,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
contig_20798_4,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
contig_20798_5,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
contig_20798_6,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
contig_20798_7,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
contig_21192_3,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_21192_2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_21192_1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_21123_2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
contig_20834_9,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
contig_20834_8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
contig_20887_7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
contig_20928_6,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
contig_20928_5,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_21012_2,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
contig_21012_3,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
contig_21012_1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_21012_4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
contig_21055_4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_21055_3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_21055_2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_21053_3,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
contig_21053_2,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
contig_21053_1,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
contig_21018_4,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
contig_21018_5,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
contig_21018_1,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
contig_21018_2,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
contig_21018_3,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
contig_21015_1,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
contig_20793_6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
contig_21015_3,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_21015_2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
contig_21015_5,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
contig_21015_4,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_20793_1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_20793_9,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
contig_20793_8,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
contig_20791_9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
contig_20791_8,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
contig_20791_1,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
contig_20791_3,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
contig_20791_2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
contig_20791_5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
contig_20791_4,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
contig_20791_7,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
contig_20791_6,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
contig_20819_1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_20819_6,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
contig_20819_7,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
contig_21057_3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
contig_21057_2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_21057_1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_20819_4,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
contig_20819_5,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
contig_20834_10,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
contig_20797_3,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
contig_20797_2,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
contig_20797_1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
contig_20797_7,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
contig_20797_6,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
contig_20797_5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
contig_20797_4,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
contig_20797_9,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
contig_21017_4,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
contig_21017_3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
contig_21017_2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_21017_1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
contig_20795_5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
contig_20795_4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
contig_20795_7,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_20795_6,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_20795_1,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
contig_20795_3,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
contig_20795_2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
contig_21058_1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
contig_21058_2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_21058_3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_21058_4,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
contig_20795_8,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
contig_21119_1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_21119_2,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
contig_20836_10,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
contig_21117_2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_21117_1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_20879_1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
contig_21050_1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_21050_2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_21050_3,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
contig_21050_4,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_21050_5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_21050_6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_21050_7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_20796_5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
contig_21145_1,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
contig_21158_1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_21158_2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_20926_5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
contig_20926_4,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
contig_20926_6,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
contig_20791_18,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_20791_15,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
contig_20791_14,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
contig_20791_17,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_20791_16,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
contig_20791_11,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_20791_10,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_20791_13,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
contig_20791_12,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_21110_1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
contig_21110_3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_21110_2,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_21110_4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_20793_17,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
contig_20793_16,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_20793_15,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
contig_20793_14,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_20793_13,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
contig_20793_12,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
contig_20793_11,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
contig_20793_10,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
contig_21153_2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
contig_21153_3,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
contig_20894_5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_21153_1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
contig_20894_3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_20894_2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_20894_1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
contig_20894_9,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
contig_20894_8,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
contig_20830_1,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
contig_20830_3,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
contig_20830_2,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
contig_20830_5,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
contig_20830_4,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
contig_20830_7,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
contig_20830_6,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
contig_20830_9,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
contig_20830_8,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
contig_20896_3,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
contig_20896_2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
contig_20896_5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
contig_20896_4,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
contig_20896_7,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
contig_20896_6,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
contig_21157_2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_21157_3,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
contig_21157_1,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
contig_20898_3,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_20898_2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
contig_20898_1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
contig_21112_3,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
contig_21112_2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
contig_20898_5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
contig_20898_4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
contig_21155_1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_21155_2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_20838_8,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
contig_20838_1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
contig_20838_3,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
contig_20838_2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
contig_20838_5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_20838_4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
contig_20838_7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_20838_6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_20873_2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_20873_3,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
contig_20836_9,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_20836_8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_20873_6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
contig_20873_4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_20873_5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
contig_20836_3,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
contig_20836_2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
contig_20836_1,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
contig_20836_7,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
contig_20841_10,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_20836_5,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
contig_20836_4,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
contig_20890_3,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_20890_2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
contig_20890_1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
contig_21178_4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
contig_20890_7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
contig_20890_6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
contig_20890_5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
contig_20890_4,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_20834_5,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
contig_20834_4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
contig_20834_7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
contig_20834_6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
contig_20834_1,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
contig_20834_3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
