,Position,Su13.BD.MLB.DD.MAG1-A,Su13.BD.MLB.DD.MAG1-C,Su13.BD.MLB.DD.MAG1-G,Su13.BD.MLB.DD.MAG1-T,Sp13.BD.MM15.DD.A.MAG1-A,Sp13.BD.MM15.DD.A.MAG1-C,Sp13.BD.MM15.DD.A.MAG1-G,Sp13.BD.MM15.DD.A.MAG1-T,Fa13.BD.MLB.SN.MAG1-A,Fa13.BD.MLB.SN.MAG1-C,Fa13.BD.MLB.SN.MAG1-G,Fa13.BD.MLB.SN.MAG1-T,Sp13.BD.MM110.DD.MAG1-A,Sp13.BD.MM110.DD.MAG1-C,Sp13.BD.MM110.DD.MAG1-G,Sp13.BD.MM110.DD.MAG1-T,Su13.BD.MM110.SN.C.MAG1-A,Su13.BD.MM110.SN.C.MAG1-C,Su13.BD.MM110.SN.C.MAG1-G,Su13.BD.MM110.SN.C.MAG1-T,Fa13.BD.MM15.DN.MAG1-A,Fa13.BD.MM15.DN.MAG1-C,Fa13.BD.MM15.DN.MAG1-G,Fa13.BD.MM15.DN.MAG1-T,Su13.BD.MM15.DN.MAG1-A,Su13.BD.MM15.DN.MAG1-C,Su13.BD.MM15.DN.MAG1-G,Su13.BD.MM15.DN.MAG1-T,Sp13.BD.MM110.SD.MAG1-A,Sp13.BD.MM110.SD.MAG1-C,Sp13.BD.MM110.SD.MAG1-G,Sp13.BD.MM110.SD.MAG1-T,Su13.BD.MM110.SD.MAG1-A,Su13.BD.MM110.SD.MAG1-C,Su13.BD.MM110.SD.MAG1-G,Su13.BD.MM110.SD.MAG1-T,Fa13.BD.MM15.SD.MAG1-A,Fa13.BD.MM15.SD.MAG1-C,Fa13.BD.MM15.SD.MAG1-G,Fa13.BD.MM15.SD.MAG1-T,Fa13.BD.MM110.SN.MAG1-A,Fa13.BD.MM110.SN.MAG1-C,Fa13.BD.MM110.SN.MAG1-G,Fa13.BD.MM110.SN.MAG1-T,Su13.BD.MM15.SN.C.MAG1-A,Su13.BD.MM15.SN.C.MAG1-C,Su13.BD.MM15.SN.C.MAG1-G,Su13.BD.MM15.SN.C.MAG1-T,Fa13.BD.MM110.SD.MAG1-A,Fa13.BD.MM110.SD.MAG1-C,Fa13.BD.MM110.SD.MAG1-G,Fa13.BD.MM110.SD.MAG1-T,Fa13.BD.MM110.DN.MAG1-A,Fa13.BD.MM110.DN.MAG1-C,Fa13.BD.MM110.DN.MAG1-G,Fa13.BD.MM110.DN.MAG1-T,Sp13.BD.MM15.SD.MAG1-A,Sp13.BD.MM15.SD.MAG1-C,Sp13.BD.MM15.SD.MAG1-G,Sp13.BD.MM15.SD.MAG1-T,Sp13.BD.MLB.SN.MAG1-A,Sp13.BD.MLB.SN.MAG1-C,Sp13.BD.MLB.SN.MAG1-G,Sp13.BD.MLB.SN.MAG1-T,Sp13.BD.MM15.SN.MAG1-A,Sp13.BD.MM15.SN.MAG1-C,Sp13.BD.MM15.SN.MAG1-G,Sp13.BD.MM15.SN.MAG1-T,Fa13.BD.MLB.DN.MAG1-A,Fa13.BD.MLB.DN.MAG1-C,Fa13.BD.MLB.DN.MAG1-G,Fa13.BD.MLB.DN.MAG1-T,Su13.BD.MLB.SD.C.MAG1-A,Su13.BD.MLB.SD.C.MAG1-C,Su13.BD.MLB.SD.C.MAG1-G,Su13.BD.MLB.SD.C.MAG1-T,Su13.BD.MM15.SD.MAG1-A,Su13.BD.MM15.SD.MAG1-C,Su13.BD.MM15.SD.MAG1-G,Su13.BD.MM15.SD.MAG1-T,Sp13.BD.MM110.SN.MAG1-A,Sp13.BD.MM110.SN.MAG1-C,Sp13.BD.MM110.SN.MAG1-G,Sp13.BD.MM110.SN.MAG1-T,Fa13.BD.MM15.SN.MAG1-A,Fa13.BD.MM15.SN.MAG1-C,Fa13.BD.MM15.SN.MAG1-G,Fa13.BD.MM15.SN.MAG1-T
contig_19558_12,505,8,0,0,0,0,0,0,0,39,3,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,1,2,0,0,25,2,0,0,4,0,0,0,1,0,0,0,4,1,0,0,0,0,0,0
contig_19558_12,508,8,0,0,0,0,0,0,0,37,1,0,3,3,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,3,0,0,0,2,0,0,0,5,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,1,0,0,2,25,0,0,2,5,0,0,0,1,0,0,0,4,0,0,1,4,0,0,0
contig_19558_12,540,0,7,1,0,0,0,0,0,0,41,1,0,0,7,0,0,0,0,0,0,0,4,2,0,0,8,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,3,0,0,0,3,0,0,0,26,0,0,0,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0
contig_19558_12,541,0,0,8,0,0,0,0,0,3,0,39,0,1,0,6,0,0,0,0,0,0,0,6,0,0,0,8,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,3,0,2,0,1,0,0,0,24,0,0,0,3,0,0,0,1,0,1,0,0,0,0,0,0,0
contig_19558_12,550,7,0,0,0,0,0,0,0,40,0,3,0,6,0,1,0,0,0,0,0,4,0,0,0,8,0,0,0,4,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,5,0,0,0,1,0,2,0,23,0,0,0,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
contig_19558_12,557,0,0,0,7,0,0,0,0,0,0,0,43,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,2,0,0,0,5,0,0,0,3,0,0,0,4,0,0,0,2,0,0,0,0,0,0,3,0,0,0,2,3,0,0,0,3,0,0,0,7,0,0,0,18,0,0,0,2,0,0,0,3,0,0,0,1,0,0,0,1
contig_19558_12,559,0,0,0,5,0,0,0,0,2,0,0,40,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,2,0,0,0,5,0,0,0,3,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,3,2,0,0,5,0,0,0,18,0,0,0,2,0,0,0,3,1,0,0,0,0,0,0,1
contig_19558_12,560,0,0,0,5,0,0,0,0,0,2,0,40,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,2,0,0,2,5,0,0,0,3,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,3,0,2,0,5,0,0,0,18,0,0,0,2,0,0,0,3,0,1,0,0,0,0,0,1
contig_19558_12,562,0,0,5,0,0,0,0,0,0,0,39,2,0,0,1,1,0,0,10,0,0,0,12,0,0,0,10,0,0,0,2,0,0,0,30,0,0,0,15,0,0,0,14,0,0,0,28,0,0,0,28,0,0,0,3,0,0,0,5,0,0,0,5,0,0,0,5,2,0,0,17,0,0,0,2,0,0,0,25,0,0,0,0,1,0,0,21,0
contig_19558_12,580,3,0,0,0,0,0,0,0,36,3,0,0,1,1,0,0,10,0,0,0,12,0,0,0,4,0,0,0,3,0,0,0,28,0,0,0,15,0,0,0,14,0,0,0,28,0,0,0,28,0,0,0,0,0,0,0,3,0,0,0,3,1,0,0,0,2,0,0,14,1,0,0,4,0,0,0,27,0,0,0,0,1,0,0,21,0,0,0
contig_19558_12,583,0,0,0,3,0,0,0,0,2,1,0,37,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0,1,0,0,1,0,0,14,0,0,0,5,0,0,0,3,0,1,0,0,0,0,0,1
contig_19558_12,592,0,0,3,0,0,0,0,0,3,0,41,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,1,0,1,0,0,0,1,0,14,0,0,0,5,0,0,0,3,0,1,0,0,0,0,0,1,0
contig_19558_12,595,5,0,0,0,0,0,0,0,42,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,1,0,0,0,1,0,12,0,1,0,5,0,0,0,3,0,0,0,0,0,1,0,1,0,0,0
contig_19558_12,600,0,5,0,0,0,0,0,0,0,42,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,1,0,0,0,1,0,0,12,1,0,0,6,0,0,0,1,0,0,0,0,1,0,0,1,0,0
contig_19558_12,610,0,1,0,5,0,0,0,0,0,0,2,44,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,2,0,0,1,1,0,0,1,0,0,0,1,15,0,1,0,5,0,1,0,0,0,0,0,0,0,0,0,1
contig_19558_12,616,0,0,4,0,0,0,0,0,2,0,42,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,1,0,1,0,2,0,1,0,17,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,3,0
contig_19558_12,625,0,0,0,5,0,0,0,0,0,2,0,46,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,2,0,1,0,16,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3
contig_19558_12,634,0,6,0,0,0,0,0,0,0,47,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,19,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0
contig_19558_12,637,0,7,0,0,0,0,0,0,0,46,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,20,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0
contig_19558_12,650,0,0,0,8,0,0,0,1,1,0,0,48,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,1,0,0,0,0,1,0,0,20,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,1
contig_19558_12,651,0,8,0,0,0,1,0,0,1,47,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,1,0,0,0,0,0,0,1,21,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0
contig_19558_12,658,6,0,0,0,1,0,0,0,45,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,1,0,0,0,0,21,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
contig_19558_12,667,0,7,0,0,0,1,0,0,0,48,0,3,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,2,0,0,0,27,0,1,0,9,0,0,0,0,0,0,0,0,0,0,0,4,0,0
contig_19558_12,673,0,0,0,7,0,0,0,1,0,3,0,47,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,2,0,1,0,27,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,4
contig_19558_12,682,0,5,1,0,0,1,0,0,0,46,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,24,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,2,0,0
contig_19558_12,687,0,0,5,1,0,0,1,0,0,0,49,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,27,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,2,0
contig_19558_12,718,1,0,4,0,0,0,3,0,4,0,49,0,2,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,1,0,0,0,0,0,31,0,1,0,6,0,0,0,0,0,0,0,6,0,0,0,5,0
contig_19558_12,729,0,1,5,0,0,0,3,0,0,4,51,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,4,0,0,1,0,0,0,1,25,0,0,1,6,0,0,0,0,0,0,1,0,0,0,0,1,0
contig_19558_12,730,1,0,5,0,0,0,3,0,5,0,51,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,4,0,1,0,0,0,1,0,25,0,1,0,6,0,0,0,0,0,1,0,0,0,0,0,1,0
contig_19558_12,736,0,1,0,5,0,0,0,3,0,5,0,56,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,4,0,1,0,0,0,2,1,24,0,1,0,5,0,0,0,0,0,1,0,0,0,0,0,1
contig_19558_12,739,0,3,3,0,0,0,3,0,0,0,60,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,1,3,0,0,1,3,0,0,0,1,0,0,2,23,0,0,1,5,0,0,0,0,0,0,0,1,0,0,0,1,0
contig_19558_12,748,5,1,0,0,1,0,0,0,53,5,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,1,0,0,25,2,0,0,4,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
contig_19558_12,757,6,0,1,0,1,0,0,0,53,0,6,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,2,0,1,0,26,0,2,0,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
contig_19558_12,760,0,7,1,0,0,1,0,0,0,50,6,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,2,1,0,0,26,2,0,0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0
contig_19558_12,762,3,0,0,5,1,0,0,0,52,0,0,6,0,0,0,2,0,0,0,0,2,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,2,0,0,1,24,0,0,5,3,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0
contig_19558_12,769,8,0,1,0,1,0,0,0,51,0,6,0,0,0,2,0,0,0,0,0,2,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,22,0,3,0,4,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
contig_19558_12,772,0,0,3,7,0,0,0,1,0,0,6,50,0,0,2,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,3,22,0,0,1,4,0,0,0,0,0,0,2,0,0,0,0,0
contig_19558_12,778,1,7,0,0,0,3,0,0,6,49,0,0,3,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,1,0,0,1,2,0,0,4,26,0,0,2,4,0,0,0,0,0,0,1,1,0,0,0,1,0,0
contig_19558_12,781,0,2,6,0,0,1,2,0,0,2,56,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,1,0,0,0,3,0,0,4,30,0,0,0,6,0,0,0,0,0,0,1,1,0,0,0,1,0
contig_19558_12,782,0,8,0,0,0,3,0,0,0,55,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,32,0,2,0,6,0,0,0,0,0,0,0,2,0,0,0,1,0,0
contig_19558_12,796,7,0,0,1,2,0,0,0,51,0,0,7,0,0,0,4,0,0,0,0,2,0,0,1,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,1,29,0,0,5,3,0,0,2,0,0,0,0,1,0,0,1,3,0,0,0
contig_19558_12,810,3,0,5,0,1,0,1,0,10,0,52,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,9,0,22,0,2,0,2,0,1,0,0,0,2,0,0,0,0,0,3,0
contig_19558_12,811,0,7,0,1,0,1,0,1,0,58,0,3,0,4,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,0,0,0,26,0,4,0,4,0,0,0,1,0,0,0,1,0,1,0,3,0,0
contig_19558_12,817,0,8,0,2,0,2,0,0,0,54,0,3,0,3,0,1,0,0,0,0,0,4,0,0,0,2,0,0,0,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,2,0,0,0,29,0,1,0,2,0,2,0,1,0,0,0,2,0,0,0,3,0,0
contig_19558_12,838,0,0,8,2,0,0,1,1,0,3,54,0,1,0,4,0,0,0,0,0,0,0,4,0,0,0,2,0,1,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,3,0,2,4,23,1,0,0,4,0,0,0,2,0,0,0,2,0,0,0,7,0
contig_19558_12,843,0,1,0,9,0,0,0,2,0,7,0,49,0,4,0,1,0,0,0,0,0,2,0,2,0,0,0,2,0,3,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,2,0,1,0,2,0,6,0,24,0,3,0,0,0,0,0,2,0,2,0,0,0,1,0,4
contig_19558_12,853,6,4,0,0,3,1,0,0,42,10,0,0,1,3,0,0,0,0,0,0,2,2,0,0,2,0,0,0,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0,2,1,0,0,17,13,0,0,0,3,0,0,1,1,0,0,0,2,0,0,4,1,0,0
contig_19558_12,856,0,7,0,3,0,1,0,3,0,10,0,43,0,3,0,1,0,0,0,0,0,2,0,2,0,0,0,2,0,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,1,0,2,0,12,2,16,0,3,0,0,0,1,0,1,0,2,0,0,0,1,0,4
contig_19558_12,865,9,0,1,0,4,0,0,0,50,0,5,0,1,0,3,0,1,0,0,0,0,0,2,0,2,0,1,0,3,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,1,0,3,0,1,0,0,0,2,0,0,0,27,0,6,0,0,0,3,0,2,0,0,0,1,0,1,0,4,0,1,0
contig_19558_12,874,7,0,3,0,2,0,1,0,53,0,6,0,4,0,0,0,0,0,1,0,4,0,0,0,3,0,0,0,5,0,0,0,0,0,1,0,4,0,0,0,2,0,0,0,3,0,3,0,3,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,2,0,0,0,29,0,7,0,2,0,0,0,2,0,1,0,1,0,0,0,6,0,0,0
contig_19558_12,886,10,0,0,0,3,0,0,0,54,0,0,0,4,0,0,0,1,0,0,0,0,0,2,0,3,0,0,0,5,0,0,0,1,0,0,0,0,0,3,0,0,0,2,0,6,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,5,0,0,0,3,0,0,0,37,0,0,0,3,0,0,0,2,0,1,0,1,0,0,0,6,0,1,0
contig_19558_12,895,0,7,0,2,0,3,0,1,0,48,0,6,0,4,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,3,1,0,0,24,0,8,0,6,0,1,0,2,0,0,0,0,0,0,0,6,0,0
contig_19558_12,898,1,0,0,8,0,0,0,4,7,0,0,48,3,0,0,1,0,0,0,1,0,0,0,0,1,0,0,4,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,3,1,0,0,5,4,0,0,28,2,0,0,5,0,0,0,2,0,0,0,0,1,0,0,3
contig_19558_12,903,5,0,0,2,3,0,0,1,47,0,0,6,4,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,5,0,0,1,26,0,2,4,5,0,0,2,1,0,0,1,0,0,0,0,4,0,0,0
contig_19558_12,907,1,0,6,0,0,0,4,0,4,0,51,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,6,0,1,0,30,0,2,0,5,0,0,0,2,0,0,0,0,0,0,0,4,0
contig_19558_12,915,0,5,0,3,0,4,0,0,0,41,0,11,0,1,0,3,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,3,0,3,0,2,0,0,0,2,0,3,0,20,0,8,0,1,0,3,0,1,0,1,0,0,0,0,0,3,0,1
contig_19558_12,924,0,2,0,5,0,0,0,4,0,10,0,43,0,3,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,3,0,3,0,1,0,2,0,3,0,2,0,7,0,22,0,3,0,1,0,1,0,1,0,0,0,0,0,1,0,3
contig_19558_12,926,0,6,0,1,0,4,0,0,0,49,0,4,0,3,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,5,0,0,0,23,0,4,0,3,0,1,0,2,0,0,0,0,0,0,0,4,0,0
contig_19558_12,933,0,0,1,6,0,0,0,3,0,0,4,48,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,2,3,0,0,2,25,0,0,2,2,0,0,0,1,0,0,0,0,0,0,0,3
contig_19558_12,934,1,1,5,0,0,0,3,0,6,4,43,0,3,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,3,1,0,0,0,0,0,0,0,0,0,3,0,1,0,1,0,2,0,3,0,2,0,2,4,23,0,2,1,1,0,0,0,1,0,0,0,0,0,1,0,2,0
contig_19558_12,940,1,0,4,0,2,0,1,0,14,5,32,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,2,0,2,1,2,0,1,1,25,0,1,1,2,0,0,0,1,0,0,0,0,0,0,1,2,0
contig_19558_12,943,0,1,4,0,0,0,3,0,0,4,43,5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,2,0,0,0,1,1,0,0,2,1,0,2,4,1,0,2,23,1,0,2,1,1,0,0,1,0,0,0,0,0,0,0,2,1
contig_19558_12,944,3,2,0,0,2,1,0,0,43,9,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,2,0,0,1,2,0,0,3,3,0,0,23,3,0,0,1,3,0,0,1,0,0,0,0,0,0,0,2,1,0,0
contig_19558_12,946,4,0,1,0,3,0,0,0,48,0,4,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,2,0,0,0,2,0,0,0,3,0,0,0,6,0,0,0,24,0,2,0,3,0,1,0,1,0,0,0,0,0,0,0,3,0,0,0
