,Position,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
contig_19265_3,222,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
contig_19265_3,225,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.016,0.0,0.984
contig_19265_3,228,1.0,0.0,0.0,0.0,0.608,0.0,0.392,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
contig_19265_3,234,0.0,0.0,0.0,1.0,0.0,0.992,0.0,0.008,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.532,0.0,0.468
contig_19265_3,243,0.0,0.0,0.0,1.0,0.104,0.004,0.892,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
contig_19265_3,252,0.46,0.0,0.54,0.0,0.044,0.0,0.956,0.0,1.0,0.0,0.0,0.0,0.88,0.0,0.12,0.0,0.0,0.0,1.0,0.0,0.676,0.004,0.32,0.0
contig_19265_3,255,0.0,0.004,0.0,0.996,0.0,0.804,0.06,0.136,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.004,0.004,0.944,0.048
contig_19265_3,256,0.244,0.0,0.756,0.0,0.54,0.004,0.456,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.96,0.0,0.04,0.0
contig_19265_3,258,0.0,0.052,0.036,0.912,0.0,0.088,0.232,0.68,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.044,0.912,0.044
contig_19265_3,259,0.92,0.08,0.0,0.0,0.868,0.12,0.004,0.008,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.992,0.008,0.0,0.0
contig_19265_3,261,0.888,0.0,0.112,0.0,0.78,0.008,0.208,0.004,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
contig_19265_3,266,0.004,0.0,0.996,0.0,0.0,0.028,0.972,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.976,0.024,0.0
contig_19265_3,270,0.0,0.004,0.944,0.052,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.004,0.068,0.928
contig_19265_3,273,0.04,0.06,0.9,0.0,0.0,0.996,0.004,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.956,0.0,0.044,0.0
contig_19265_3,279,0.0,0.684,0.0,0.316,0.0,1.0,0.0,0.0,0.0,0.8,0.0,0.2,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.296,0.0,0.704
contig_19265_3,285,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.984,0.0,0.016
contig_19265_3,292,0.0,0.0,0.024,0.976,0.0,0.0,1.0,0.0,0.0,0.004,0.34,0.656,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.028,0.02,0.616,0.336
contig_19265_3,299,0.004,0.752,0.0,0.244,0.0,0.004,0.0,0.996,0.0,0.76,0.012,0.228,0.0,0.104,0.0,0.896,0.0,0.0,0.0,1.0,0.072,0.524,0.052,0.352
contig_19265_3,301,0.004,0.704,0.0,0.292,0.0,0.052,0.0,0.948,0.008,0.768,0.012,0.212,0.0,0.076,0.0,0.924,0.0,0.0,0.0,1.0,0.04,0.616,0.044,0.3
contig_19265_3,303,0.0,0.94,0.0,0.06,0.004,0.904,0.0,0.092,0.04,0.38,0.032,0.548,0.0,0.992,0.0,0.008,0.0,1.0,0.0,0.0,0.036,0.176,0.048,0.74
contig_19265_3,306,0.0,0.288,0.004,0.708,0.0,0.872,0.004,0.124,0.016,0.204,0.044,0.736,0.0,0.908,0.0,0.092,0.0,1.0,0.0,0.0,0.08,0.38,0.068,0.472
contig_19265_3,311,0.984,0.0,0.008,0.008,0.12,0.012,0.868,0.0,0.752,0.02,0.184,0.044,0.028,0.0,0.972,0.0,0.0,0.0,1.0,0.0,0.576,0.084,0.256,0.084
contig_19265_3,321,0.0,0.008,0.992,0.0,0.0,0.892,0.104,0.004,0.024,0.128,0.816,0.032,0.0,0.992,0.008,0.0,0.0,1.0,0.0,0.0,0.068,0.272,0.6,0.06
contig_19265_3,333,0.0,0.0,0.992,0.008,0.008,0.0,0.192,0.8,0.004,0.02,0.296,0.68,0.0,0.0,0.104,0.896,0.0,0.0,0.0,1.0,0.052,0.032,0.664,0.252
contig_19265_3,336,0.0,0.0,1.0,0.0,0.772,0.012,0.212,0.004,0.8,0.004,0.188,0.008,0.996,0.0,0.004,0.0,1.0,0.0,0.0,0.0,0.244,0.04,0.684,0.032
contig_19265_3,348,0.004,0.016,0.892,0.088,0.0,0.088,0.0,0.912,0.0,0.84,0.016,0.144,0.0,0.084,0.0,0.916,0.0,0.0,0.0,1.0,0.008,0.744,0.084,0.164
contig_19265_3,372,0.036,0.632,0.304,0.028,0.0,0.092,0.908,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.052,0.556,0.348,0.044
contig_19265_3,378,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.988,0.012,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.004,0.064,0.932,0.0
contig_19265_3,382,0.016,0.764,0.012,0.208,0.0,1.0,0.0,0.0,0.0,0.02,0.0,0.98,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.02,0.936,0.0,0.044
contig_19265_3,387,0.02,0.288,0.02,0.672,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.024,0.456,0.012,0.508
contig_19265_3,391,0.02,0.308,0.016,0.656,0.0,0.944,0.0,0.056,0.0,0.0,0.0,1.0,0.0,0.996,0.0,0.004,0.0,1.0,0.0,0.0,0.0,0.012,0.0,0.988
contig_19265_3,393,0.008,0.008,0.568,0.416,0.0,1.0,0.0,0.0,0.0,0.0,0.992,0.008,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.004,0.0,0.472,0.524
contig_19265_3,396,0.988,0.0,0.012,0.0,1.0,0.0,0.0,0.0,0.02,0.0,0.98,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.364,0.004,0.632,0.0
contig_19265_3,399,0.972,0.004,0.024,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_19265_3,402,0.004,0.884,0.0,0.112,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
contig_19265_3,411,0.116,0.0,0.532,0.352,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.008,0.992
contig_19265_3,412,0.0,0.288,0.0,0.712,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.836,0.0,0.164
contig_19265_3,414,0.016,0.0,0.0,0.984,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.988,0.0,0.0,0.012
contig_19265_3,417,0.0,0.984,0.0,0.016,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
contig_19265_3,423,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.996,0.0,0.004,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.004,0.752,0.008,0.236
contig_19265_3,435,0.004,0.98,0.012,0.004,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.048,0.784,0.128,0.04
contig_19265_3,453,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.976,0.0,0.024,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.012,0.844,0.004,0.14
contig_19265_3,474,0.0,0.008,0.0,0.992,0.0,0.0,0.0,1.0,0.0,0.98,0.0,0.02,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.044,0.38,0.02,0.556
contig_19265_3,480,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.46,0.54,0.0,0.0,0.524,0.476,0.0,0.0,1.0,0.0,0.0,0.028,0.584,0.36,0.028
contig_19265_3,493,0.964,0.024,0.008,0.004,0.996,0.004,0.0,0.0,0.06,0.936,0.0,0.004,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.416,0.544,0.012,0.028
contig_19265_3,498,0.008,0.976,0.0,0.016,0.0,0.996,0.0,0.004,0.0,0.044,0.0,0.956,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.032,0.492,0.016,0.46
contig_19265_3,501,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.068,0.032,0.876,0.024,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.052,0.016,0.14,0.792
contig_19265_3,503,0.044,0.888,0.068,0.0,0.012,0.988,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.952,0.02,0.024,0.004
contig_19265_3,504,0.012,0.008,0.948,0.032,0.0,0.0,1.0,0.0,0.0,0.0,0.016,0.984,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.044,0.032,0.408,0.516
contig_19265_3,507,0.0,0.0,0.0,1.0,0.0,0.996,0.0,0.004,0.004,0.52,0.008,0.468,0.0,0.988,0.0,0.012,0.0,1.0,0.0,0.0,0.036,0.36,0.024,0.58
contig_19265_3,513,0.0,0.04,0.956,0.004,0.0,0.0,1.0,0.0,0.0,0.808,0.192,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.012,0.492,0.472,0.024
contig_19265_3,516,0.0,0.004,0.02,0.976,0.0,0.0,0.0,1.0,0.0,0.0,0.968,0.032,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.012,0.016,0.06,0.912
contig_19265_3,517,0.0,0.004,0.0,0.996,0.0,0.004,0.0,0.996,0.0,0.112,0.0,0.888,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.008,0.796,0.004,0.192
contig_19265_3,519,0.0,0.976,0.02,0.004,0.0,1.0,0.0,0.0,0.0,0.204,0.796,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.008,0.6,0.384,0.008
contig_19265_3,520,0.0,0.012,0.0,0.988,0.0,0.0,0.0,1.0,0.0,0.196,0.0,0.804,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.828,0.004,0.168
contig_19265_3,536,0.0,0.004,0.996,0.0,0.0,1.0,0.0,0.0,0.0,0.756,0.244,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.304,0.696,0.0
contig_19265_3,552,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.032,0.0,0.968,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.968,0.004,0.028
contig_19265_3,555,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_19265_3,558,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.992,0.008,0.0,0.0,1.0,0.0,0.0,0.0,0.972,0.028,0.0,0.0
contig_19265_3,561,0.048,0.948,0.0,0.004,0.0,1.0,0.0,0.0,0.032,0.916,0.0,0.052,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
contig_19265_3,564,0.004,0.576,0.42,0.0,0.0,1.0,0.0,0.0,0.0,0.376,0.624,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.992,0.008,0.0,0.0
contig_19265_3,565,0.004,0.908,0.0,0.088,0.0,1.0,0.0,0.0,0.0,0.008,0.0,0.992,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.164,0.0,0.836
contig_19265_3,570,0.0,0.992,0.0,0.008,0.0,1.0,0.0,0.0,0.0,0.98,0.0,0.02,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
contig_19265_3,573,0.944,0.0,0.052,0.004,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.028,0.0,0.972,0.0
contig_19265_3,583,0.92,0.08,0.0,0.0,0.0,0.876,0.124,0.0,0.0,0.02,0.98,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.064,0.06,0.876,0.0
contig_19265_3,588,0.54,0.452,0.008,0.0,0.0,0.16,0.02,0.82,0.012,0.052,0.008,0.928,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.008,0.02,0.956,0.016
contig_19265_3,589,0.0,0.0,0.0,1.0,0.0,0.996,0.0,0.004,0.0,0.152,0.004,0.844,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.032,0.336,0.016,0.616
contig_19265_3,639,0.268,0.076,0.644,0.012,0.0,0.004,0.996,0.0,0.268,0.008,0.724,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.428,0.104,0.468,0.0
contig_19265_3,644,0.7,0.064,0.056,0.18,0.0,0.0,0.0,1.0,0.108,0.004,0.0,0.888,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.212,0.004,0.028,0.756
contig_19265_3,649,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.16,0.0,0.832,0.008,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.36,0.028,0.544,0.068
contig_19265_3,666,0.012,0.0,0.02,0.968,0.632,0.0,0.36,0.008,0.784,0.008,0.16,0.048,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.612,0.036,0.248,0.104
contig_19265_3,704,0.02,0.72,0.02,0.24,0.0,0.988,0.004,0.008,0.0,0.048,0.0,0.952,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.048,0.54,0.072,0.34
contig_19265_3,714,0.012,0.0,0.988,0.0,0.996,0.004,0.0,0.0,0.02,0.02,0.96,0.0,0.964,0.0,0.036,0.0,1.0,0.0,0.0,0.0,0.44,0.36,0.184,0.016
contig_19265_3,730,0.0,0.804,0.0,0.196,0.0,0.0,0.0,1.0,0.0,0.984,0.0,0.016,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
contig_19265_3,736,0.14,0.016,0.816,0.028,0.372,0.0,0.628,0.0,0.028,0.012,0.956,0.004,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.676,0.004,0.32,0.0
contig_19265_3,756,0.176,0.632,0.028,0.164,0.996,0.004,0.0,0.0,0.86,0.076,0.0,0.064,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.596,0.224,0.036,0.144
contig_19265_3,814,0.052,0.008,0.924,0.016,0.996,0.0,0.004,0.0,0.268,0.0,0.732,0.0,0.896,0.0,0.104,0.0,1.0,0.0,0.0,0.0,0.52,0.032,0.384,0.064
contig_19265_3,844,0.052,0.08,0.776,0.092,0.0,0.004,0.028,0.968,0.0,0.004,0.916,0.08,0.0,0.0,0.036,0.964,0.0,0.0,0.0,1.0,0.068,0.084,0.504,0.344
contig_19265_3,848,0.088,0.18,0.08,0.652,0.004,0.984,0.0,0.012,0.012,0.344,0.0,0.644,0.0,0.656,0.0,0.344,0.0,1.0,0.0,0.0,0.06,0.416,0.12,0.404
contig_19265_3,852,0.132,0.744,0.06,0.064,0.96,0.04,0.0,0.0,0.18,0.812,0.004,0.004,0.816,0.184,0.0,0.0,1.0,0.0,0.0,0.0,0.412,0.444,0.08,0.064
contig_19265_3,864,0.072,0.104,0.052,0.772,0.008,0.928,0.004,0.06,0.004,0.132,0.0,0.864,0.0,0.872,0.0,0.128,0.0,1.0,0.0,0.0,0.036,0.444,0.056,0.464
contig_19265_3,867,0.132,0.584,0.108,0.176,0.0,0.964,0.004,0.032,0.0,0.084,0.004,0.912,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.112,0.488,0.096,0.304
contig_19265_3,918,0.0,0.0,0.0,1.0,0.008,0.02,0.904,0.068,0.004,0.0,0.848,0.148,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.08,0.1,0.456,0.364
contig_19265_3,939,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.044,0.912,0.016,0.028
contig_19264_7,6,0.988,0.008,0.0,0.004,0.0,1.0,0.0,0.0,0.012,0.936,0.0,0.052,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.296,0.328,0.024,0.352
contig_19264_7,45,0.052,0.844,0.036,0.068,0.04,0.336,0.0,0.624,0.0,0.94,0.0,0.06,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.952,0.0,0.0,0.048
contig_19264_7,72,0.404,0.112,0.332,0.152,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.164,0.028,0.792,0.016
contig_19264_7,74,0.14,0.156,0.092,0.612,0.0,0.0,0.0,1.0,0.972,0.0,0.0,0.028,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.104,0.032,0.036,0.828
contig_19264_7,81,0.008,0.92,0.024,0.048,0.0,0.016,0.0,0.984,0.0,0.992,0.0,0.008,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.008,0.94,0.0,0.052
contig_19264_7,84,0.0,0.976,0.004,0.02,0.0,0.0,0.0,1.0,0.004,0.204,0.004,0.788,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.024,0.772,0.016,0.188
contig_19264_7,96,0.208,0.056,0.684,0.052,1.0,0.0,0.0,0.0,0.108,0.0,0.892,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.688,0.052,0.216,0.044
contig_19264_7,99,0.0,0.02,0.008,0.972,0.0,0.996,0.0,0.004,0.004,0.536,0.004,0.456,0.0,0.88,0.0,0.12,0.0,1.0,0.0,0.0,0.008,0.328,0.012,0.652
contig_19264_7,106,0.14,0.116,0.7,0.044,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.108,0.408,0.464,0.02
contig_19264_7,123,0.016,0.04,0.936,0.008,0.0,0.06,0.94,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.012,0.692,0.252,0.044
contig_19264_7,135,0.0,0.008,0.016,0.976,0.0,0.0,0.0,1.0,0.004,0.024,0.08,0.892,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.004,0.444,0.212,0.34
contig_19264_7,174,0.036,0.272,0.064,0.628,0.0,0.0,0.0,1.0,0.0,0.0,0.852,0.148,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.028,0.052,0.152,0.768
contig_19264_7,195,0.0,0.128,0.868,0.004,0.004,0.992,0.004,0.0,0.0,0.804,0.196,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.036,0.476,0.452,0.036
contig_19264_7,198,0.008,0.956,0.004,0.032,0.0,1.0,0.0,0.0,0.0,0.42,0.0,0.58,0.0,0.992,0.0,0.008,0.0,1.0,0.0,0.0,0.02,0.484,0.04,0.456
contig_19264_7,213,0.0,0.0,1.0,0.0,0.004,0.968,0.02,0.008,0.0,0.18,0.816,0.004,0.0,0.788,0.212,0.0,0.0,1.0,0.0,0.0,0.056,0.524,0.368,0.052
contig_19264_7,225,0.0,0.0,1.0,0.0,0.0,0.444,0.016,0.54,0.004,0.064,0.656,0.276,0.0,0.984,0.004,0.012,0.0,0.0,0.0,1.0,0.028,0.188,0.256,0.528
contig_19264_7,228,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.52,0.468,0.004,0.008,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.096,0.892,0.004,0.008
contig_19264_7,240,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.004,0.996,0.0,0.0
contig_19264_7,243,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_19264_7,261,0.0,0.552,0.008,0.44,0.0,0.004,0.216,0.78,0.0,0.012,0.552,0.436,0.0,0.0,0.1,0.9,0.0,0.0,0.0,1.0,0.032,0.088,0.74,0.14
contig_19264_7,274,0.0,1.0,0.0,0.0,0.0,0.672,0.0,0.328,0.004,0.988,0.0,0.008,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.02,0.244,0.0,0.736
contig_19264_7,276,0.0,1.0,0.0,0.0,0.0,0.992,0.008,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.012,0.824,0.16,0.004
contig_19264_7,282,0.0,0.0,0.0,1.0,0.0,0.108,0.032,0.86,0.0,0.076,0.168,0.756,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.78,0.212,0.008
contig_19264_7,286,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.124,0.0,0.876,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.888,0.0,0.112
contig_19264_7,291,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.008,0.0,0.992,0.0,1.0,0.0,0.0,0.0,0.988,0.0,0.012
contig_19264_7,306,0.008,0.988,0.0,0.004,0.004,0.788,0.208,0.0,0.0,0.032,0.968,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.008,0.972,0.02,0.0
contig_19264_7,309,0.0,0.0,0.996,0.004,0.936,0.0,0.064,0.0,0.04,0.0,0.956,0.004,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.044,0.0,0.956,0.0
contig_19264_7,315,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.332,0.484,0.184,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.004,0.128,0.264,0.604
contig_19264_7,325,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.004,0.4,0.008,0.588,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.064,0.012,0.924
contig_19264_7,351,1.0,0.0,0.0,0.0,0.008,0.0,0.992,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.172,0.008,0.8,0.02
contig_19264_7,354,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.032,0.108,0.04,0.82,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.092,0.216,0.128,0.564
contig_19264_7,360,0.008,0.0,0.992,0.0,0.024,0.0,0.976,0.0,0.152,0.012,0.828,0.008,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.404,0.06,0.476,0.06
contig_19264_7,384,1.0,0.0,0.0,0.0,0.036,0.008,0.952,0.004,0.216,0.0,0.768,0.016,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.292,0.088,0.52,0.1
contig_19264_7,385,0.0,0.0,0.0,1.0,0.032,0.904,0.028,0.036,0.016,0.924,0.028,0.032,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.132,0.624,0.08,0.164
contig_19264_7,393,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.008,0.8,0.008,0.184,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.076,0.536,0.036,0.352
contig_19264_7,396,0.0,0.0,0.0,1.0,0.0,0.984,0.016,0.0,0.02,0.768,0.06,0.152,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.08,0.9,0.02
contig_19264_7,404,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.956,0.004,0.02,0.02,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.996,0.004,0.0,0.0
contig_19264_7,468,0.0,1.0,0.0,0.0,0.0,0.004,0.0,0.996,0.0,0.416,0.004,0.58,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.04,0.372,0.024,0.564
contig_19264_7,474,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.024,0.768,0.028,0.18,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.044,0.684,0.032,0.24
contig_19264_7,492,1.0,0.0,0.0,0.0,0.004,0.0,0.996,0.0,0.144,0.004,0.836,0.016,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.156,0.052,0.728,0.064
contig_19264_7,495,0.0,0.0,0.0,1.0,0.0,0.988,0.008,0.004,0.012,0.916,0.04,0.032,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.084,0.688,0.104,0.124
contig_19264_7,501,0.0,0.012,0.292,0.696,0.0,0.02,0.968,0.012,0.0,0.5,0.488,0.012,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.016,0.512,0.384,0.088
contig_19264_7,513,0.988,0.0,0.012,0.0,0.0,0.0,1.0,0.0,0.588,0.004,0.404,0.004,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.692,0.012,0.264,0.032
contig_19264_7,516,0.992,0.0,0.008,0.0,0.0,0.0,1.0,0.0,0.468,0.008,0.52,0.004,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.608,0.028,0.324,0.04
contig_19264_7,517,0.032,0.296,0.048,0.624,0.0,0.0,0.0,1.0,0.0,0.968,0.0,0.032,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.064,0.268,0.064,0.604
contig_19264_7,528,0.0,0.0,1.0,0.0,0.98,0.008,0.012,0.0,0.972,0.0,0.024,0.004,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.78,0.04,0.096,0.084
contig_19264_7,534,0.02,0.06,0.904,0.016,0.0,0.06,0.936,0.004,0.0,0.716,0.284,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.02,0.624,0.32,0.036
