,Position,Fa13.BD.MM15.DN.MAG6-A,Fa13.BD.MM15.DN.MAG6-C,Fa13.BD.MM15.DN.MAG6-G,Fa13.BD.MM15.DN.MAG6-T,Sp13.BD.MM110.DD.MAG6-A,Sp13.BD.MM110.DD.MAG6-C,Sp13.BD.MM110.DD.MAG6-G,Sp13.BD.MM110.DD.MAG6-T,Fa13.BD.MM110.SN.MAG6-A,Fa13.BD.MM110.SN.MAG6-C,Fa13.BD.MM110.SN.MAG6-G,Fa13.BD.MM110.SN.MAG6-T,Sp13.BD.MLB.SN.MAG6-A,Sp13.BD.MLB.SN.MAG6-C,Sp13.BD.MLB.SN.MAG6-G,Sp13.BD.MLB.SN.MAG6-T,Su13.BD.MLB.SD.C.MAG6-A,Su13.BD.MLB.SD.C.MAG6-C,Su13.BD.MLB.SD.C.MAG6-G,Su13.BD.MLB.SD.C.MAG6-T,Sp13.BD.MM110.SN.MAG6-A,Sp13.BD.MM110.SN.MAG6-C,Sp13.BD.MM110.SN.MAG6-G,Sp13.BD.MM110.SN.MAG6-T,Su13.BD.MM110.DN.MAG6-A,Su13.BD.MM110.DN.MAG6-C,Su13.BD.MM110.DN.MAG6-G,Su13.BD.MM110.DN.MAG6-T,Su13.BD.MM15.DN.MAG6-A,Su13.BD.MM15.DN.MAG6-C,Su13.BD.MM15.DN.MAG6-G,Su13.BD.MM15.DN.MAG6-T,Fa13.BD.MLB.SN.MAG6-A,Fa13.BD.MLB.SN.MAG6-C,Fa13.BD.MLB.SN.MAG6-G,Fa13.BD.MLB.SN.MAG6-T,Su13.BD.MM15.SN.C.MAG6-A,Su13.BD.MM15.SN.C.MAG6-C,Su13.BD.MM15.SN.C.MAG6-G,Su13.BD.MM15.SN.C.MAG6-T,Su13.BD.MLB.DD.MAG6-A,Su13.BD.MLB.DD.MAG6-C,Su13.BD.MLB.DD.MAG6-G,Su13.BD.MLB.DD.MAG6-T,Sp13.BD.MM15.SD.MAG6-A,Sp13.BD.MM15.SD.MAG6-C,Sp13.BD.MM15.SD.MAG6-G,Sp13.BD.MM15.SD.MAG6-T,Sp13.BD.MM15.SN.MAG6-A,Sp13.BD.MM15.SN.MAG6-C,Sp13.BD.MM15.SN.MAG6-G,Sp13.BD.MM15.SN.MAG6-T,Su13.BD.MM110.SD.MAG6-A,Su13.BD.MM110.SD.MAG6-C,Su13.BD.MM110.SD.MAG6-G,Su13.BD.MM110.SD.MAG6-T,Fa13.BD.MM110.SD.MAG6-A,Fa13.BD.MM110.SD.MAG6-C,Fa13.BD.MM110.SD.MAG6-G,Fa13.BD.MM110.SD.MAG6-T,Fa13.BD.MM15.SD.MAG6-A,Fa13.BD.MM15.SD.MAG6-C,Fa13.BD.MM15.SD.MAG6-G,Fa13.BD.MM15.SD.MAG6-T,Fa13.BD.MM15.SN.MAG6-A,Fa13.BD.MM15.SN.MAG6-C,Fa13.BD.MM15.SN.MAG6-G,Fa13.BD.MM15.SN.MAG6-T,Su13.BD.MM15.SD.MAG6-A,Su13.BD.MM15.SD.MAG6-C,Su13.BD.MM15.SD.MAG6-G,Su13.BD.MM15.SD.MAG6-T,Fa13.BD.MM110.DN.MAG6-A,Fa13.BD.MM110.DN.MAG6-C,Fa13.BD.MM110.DN.MAG6-G,Fa13.BD.MM110.DN.MAG6-T,Fa13.BD.MLB.DN.MAG6-A,Fa13.BD.MLB.DN.MAG6-C,Fa13.BD.MLB.DN.MAG6-G,Fa13.BD.MLB.DN.MAG6-T,Sp13.BD.MM110.SD.MAG6-A,Sp13.BD.MM110.SD.MAG6-C,Sp13.BD.MM110.SD.MAG6-G,Sp13.BD.MM110.SD.MAG6-T,Sp13.BD.MM15.DD.A.MAG6-A,Sp13.BD.MM15.DD.A.MAG6-C,Sp13.BD.MM15.DD.A.MAG6-G,Sp13.BD.MM15.DD.A.MAG6-T,Su13.BD.MM110.SN.C.MAG6-A,Su13.BD.MM110.SN.C.MAG6-C,Su13.BD.MM110.SN.C.MAG6-G,Su13.BD.MM110.SN.C.MAG6-T
contig_20045_7,234,1,0,0,7,8,0,0,75,0,0,0,1,0,0,0,4,0,0,0,0,10,0,0,45,0,0,0,0,0,0,0,7,1,0,0,6,0,0,0,6,0,0,0,4,6,0,0,14,3,0,0,19,0,0,0,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,20,0,0,0,3,7,0,0,68,4,0,0,14,0,0,0,0
contig_20045_7,238,0,0,10,0,0,0,84,0,0,0,1,0,0,0,3,1,0,0,0,0,1,0,58,0,0,0,0,0,1,0,6,0,0,0,6,0,0,0,5,0,0,0,5,0,0,0,20,0,1,0,22,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,3,0,2,0,18,0,0,0,3,0,1,0,73,0,1,0,16,0,0,0,0,0
contig_20045_7,239,0,0,0,10,0,0,4,80,0,0,0,1,0,0,1,3,0,0,0,0,0,0,2,59,0,0,0,0,0,0,2,5,0,0,4,2,0,0,1,4,0,0,4,1,0,0,0,20,0,0,0,23,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,1,2,0,0,0,20,0,0,3,0,0,0,3,70,0,0,0,17,0,0,0,0
contig_20045_7,271,0,0,6,0,7,0,69,0,0,0,4,0,1,0,2,0,0,0,0,0,2,0,59,0,0,0,1,0,2,0,8,0,2,0,7,0,0,0,6,0,4,0,0,0,0,0,23,0,2,0,19,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,1,0,0,0,3,0,1,0,29,0,1,0,4,0,6,0,64,1,0,0,18,0,0,0,0,0
contig_20045_7,313,0,0,1,0,0,0,62,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,61,0,0,0,1,0,3,0,8,0,1,0,6,0,2,0,5,0,0,0,3,0,0,0,26,0,0,0,19,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,21,0,0,0,1,1,0,0,60,0,0,0,15,0,0,0,0,0
contig_20045_7,325,2,0,0,0,62,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,60,0,0,0,1,0,0,0,7,0,3,0,4,0,2,0,6,0,1,0,3,0,0,0,22,0,0,0,19,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,5,0,0,0,21,0,0,0,0,0,2,0,58,0,1,0,15,0,0,0,0,0,0,0
contig_20045_9,22,0,0,12,0,18,0,57,0,0,0,0,0,0,0,8,0,0,0,3,0,6,0,44,0,0,0,3,0,0,0,9,0,0,0,9,0,0,0,8,0,0,0,2,0,0,0,27,0,2,0,17,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,3,0,4,0,19,0,0,0,3,0,14,0,65,0,0,0,16,0,0,0,0,0
contig_20045_9,25,0,0,12,0,3,0,73,0,0,0,0,0,3,0,5,0,0,0,3,0,2,0,50,0,0,0,3,0,0,0,10,0,4,0,4,0,1,0,8,0,1,0,1,0,2,0,24,0,2,0,16,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,23,0,0,0,3,0,1,0,77,0,3,0,12,0,0,0,0,0
contig_20045_9,26,0,10,2,0,0,76,0,0,0,2,0,0,0,8,0,0,0,3,0,0,0,52,0,0,0,3,0,0,0,8,2,0,0,8,0,0,0,9,0,0,0,2,0,0,0,27,0,0,0,18,0,0,0,1,0,0,0,2,0,0,0,2,0,0,0,3,0,0,0,2,0,0,0,24,0,0,0,2,1,0,0,78,0,0,0,15,0,0,0,4,0,0
contig_20045_9,28,0,0,12,0,2,0,75,0,0,0,2,0,2,0,7,0,0,0,3,0,0,1,50,0,0,0,3,0,0,0,10,0,3,0,5,0,1,0,8,0,0,0,2,0,0,0,28,2,0,1,17,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,3,0,0,0,2,0,0,0,25,0,1,0,2,0,0,0,82,0,0,0,15,0,0,0,4,0
contig_20045_9,34,2,0,11,0,1,0,79,0,0,0,2,0,1,0,8,0,0,0,3,0,0,0,52,0,0,0,3,0,0,0,10,0,1,0,7,0,0,0,10,0,0,0,2,0,1,0,28,0,2,0,15,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,3,0,0,0,2,0,0,0,24,0,0,1,3,0,1,0,86,0,0,0,12,0,0,0,4,0
contig_20045_9,37,0,11,0,2,1,82,0,0,0,2,0,0,0,6,0,1,0,3,0,0,0,55,0,0,0,1,0,0,0,7,0,2,0,6,0,2,0,10,0,0,0,2,0,0,0,28,0,0,0,17,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,3,0,0,0,2,0,0,0,24,0,0,0,4,0,0,0,86,0,1,0,10,0,0,0,4,0,0
contig_20045_9,52,2,0,16,0,4,0,83,0,0,0,0,0,3,0,4,0,0,0,3,0,1,0,59,0,0,0,1,0,2,0,8,0,2,0,7,0,0,0,8,0,1,0,1,0,2,0,25,1,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,22,0,1,0,6,0,3,0,83,0,2,0,6,0,0,0,0,0
contig_20045_9,58,0,18,0,0,0,87,0,0,0,0,0,0,0,6,0,2,0,3,0,0,0,58,0,0,0,1,0,0,0,10,0,0,0,7,0,2,0,7,0,1,0,2,0,0,0,26,0,0,0,17,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,25,0,0,0,7,0,1,0,84,0,0,0,9,0,0,0,0,0,0
contig_20045_9,64,0,2,0,16,0,2,0,85,0,0,0,0,1,2,0,5,3,0,0,0,0,0,0,57,0,0,0,1,0,2,0,8,3,0,0,6,0,0,0,8,0,0,0,1,1,4,0,22,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,26,0,1,1,6,0,1,0,82,1,0,0,8,0,0,0,0
contig_20045_9,67,0,18,0,0,0,85,0,0,0,0,0,0,0,8,0,1,0,3,0,0,0,57,0,0,0,1,0,0,0,10,0,0,0,9,0,0,0,8,0,0,0,1,0,0,0,24,2,2,0,20,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,30,0,0,0,6,2,0,1,80,0,0,0,9,0,0,0,0,0,0
contig_20045_9,88,2,0,14,0,1,0,82,1,0,0,0,0,3,0,7,0,2,0,19,0,2,0,54,0,0,0,2,0,0,0,10,0,2,0,6,0,0,0,7,0,0,0,6,1,6,0,23,0,0,0,14,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,1,0,0,0,35,0,1,0,9,0,2,0,81,0,1,0,4,2,0,0,0,0
contig_20045_9,91,0,0,15,0,1,0,82,0,0,0,0,0,2,0,8,0,2,0,17,0,1,0,54,1,0,0,2,0,0,0,9,0,2,0,6,0,0,0,8,0,1,0,6,0,3,0,26,0,1,0,14,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,1,0,0,0,35,0,0,0,10,0,0,0,80,0,3,0,4,0,0,0,0,0
contig_20045_9,96,16,0,0,0,84,0,0,0,0,0,0,0,7,0,2,0,12,0,1,0,54,0,0,0,2,0,0,0,9,0,0,0,8,0,0,0,7,0,0,0,4,0,0,0,27,0,2,0,16,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,1,0,0,0,32,0,2,0,10,0,0,0,76,0,0,0,8,0,0,0,0,0,0,0
contig_20045_9,100,15,0,0,0,82,0,2,0,0,0,0,0,8,0,2,0,12,0,1,0,53,0,2,0,2,0,0,0,8,0,0,0,8,0,0,0,7,0,0,0,4,0,0,0,25,0,4,0,15,0,1,0,2,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,1,0,0,0,32,0,2,0,10,0,0,0,79,0,0,0,6,0,2,0,0,0,0,0
contig_20045_9,103,1,0,2,12,23,0,1,61,0,0,0,0,1,0,5,4,0,0,1,1,15,0,2,38,0,0,0,2,3,0,0,5,0,0,3,5,1,0,2,5,0,0,0,0,8,0,3,17,4,0,0,12,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,2,1,0,0,0,10,0,2,21,3,1,2,2,19,0,0,59,0,0,1,7,0,0,0,0
contig_20045_9,106,0,12,0,0,0,83,0,0,0,0,0,0,0,7,1,2,0,2,0,0,0,55,0,0,0,2,0,0,0,8,0,0,0,8,0,0,0,9,0,0,0,0,0,0,0,24,0,2,0,17,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,31,0,2,0,8,0,0,0,77,0,0,0,8,0,0,0,0,0,0
contig_20045_9,112,0,0,10,0,1,0,84,0,0,0,0,0,2,0,8,0,1,0,1,0,0,0,53,0,0,0,2,0,0,0,7,0,2,0,7,0,0,0,9,0,0,0,1,0,1,0,25,0,1,0,17,0,0,0,2,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,2,0,0,0,31,0,0,0,8,0,0,0,75,1,3,0,5,0,0,0,0,0
contig_20045_9,121,0,0,0,6,0,0,1,82,0,0,0,0,0,3,0,6,0,1,0,1,0,0,0,51,0,0,0,2,0,0,0,7,0,0,0,10,0,0,0,9,0,1,0,0,0,4,0,20,0,0,0,19,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,31,0,2,0,7,0,0,0,75,0,1,0,7,0,0,0,0
contig_20045_9,130,0,0,4,0,1,0,75,0,0,0,0,0,1,0,8,0,1,0,1,0,1,0,51,0,0,0,2,0,0,0,7,0,1,0,7,0,0,0,10,0,0,0,1,0,0,0,22,0,0,0,18,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,2,0,2,0,27,0,0,0,10,0,0,0,74,0,0,0,8,0,0,0,0,0
contig_20045_9,136,0,0,0,4,0,0,0,73,0,0,0,1,0,1,0,8,0,1,0,1,0,0,0,53,0,0,0,1,0,0,0,7,0,1,0,10,0,0,0,10,0,2,0,0,0,0,0,21,0,0,0,16,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,32,0,3,0,7,0,0,0,80,0,0,0,7,0,0,0,0
contig_20045_9,139,0,0,0,4,0,1,0,71,0,0,0,1,0,2,0,6,0,0,0,1,0,0,0,52,0,0,0,1,0,0,0,7,0,3,0,8,0,0,0,10,0,0,0,2,0,0,0,22,0,0,0,17,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,30,0,0,0,10,0,0,0,81,0,0,0,7,0,0,0,0
contig_20045_9,148,0,0,4,0,0,0,75,0,0,0,1,0,0,0,7,0,0,2,0,0,0,0,52,0,0,0,1,0,0,0,8,0,0,0,11,0,0,0,9,0,0,2,0,0,0,0,22,0,0,0,19,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,30,0,0,1,8,0,0,0,76,0,0,0,7,0,0,0,0,0
contig_20045_9,151,0,0,5,0,0,0,74,0,0,0,1,0,1,0,6,0,0,0,2,0,0,0,50,0,0,0,1,0,0,0,8,0,2,0,9,0,2,0,7,0,0,0,2,0,0,0,21,0,0,0,19,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,1,0,0,0,30,0,2,0,7,0,0,0,74,0,0,0,8,0,0,0,0,0
contig_20045_9,169,0,0,7,0,0,0,69,0,0,0,1,0,0,0,7,0,2,0,0,0,0,0,49,0,0,0,1,0,0,0,9,0,0,0,10,0,1,0,7,0,4,0,0,0,0,0,18,0,0,0,21,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,5,0,0,0,1,0,0,0,32,0,1,0,8,0,0,0,77,0,0,0,7,0,0,0,0,0
contig_20045_9,172,8,0,0,0,69,0,0,0,1,0,0,0,5,0,1,0,2,0,0,0,50,0,0,0,1,0,0,0,9,0,0,0,6,0,3,0,6,0,2,0,4,0,0,0,18,0,0,0,21,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,5,0,0,0,1,0,0,0,30,0,0,0,5,0,4,0,76,0,0,0,7,0,0,0,0,0,0,0
contig_20045_9,178,0,0,0,8,7,0,0,61,0,0,0,1,2,1,1,2,0,0,4,0,3,0,0,45,0,0,0,1,1,0,0,7,2,2,1,4,0,1,1,5,0,0,4,0,4,0,0,13,5,0,0,17,0,0,0,2,0,0,0,0,0,0,0,2,1,0,0,4,1,0,0,0,2,0,0,26,2,2,1,2,9,0,0,66,1,0,0,7,0,0,0,0
contig_20045_9,181,0,0,7,0,0,0,68,0,0,0,1,0,1,0,5,0,0,0,4,0,0,0,48,0,0,0,1,0,0,0,8,0,2,0,7,0,1,0,5,0,0,0,4,0,0,0,18,0,0,0,22,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,5,0,0,0,1,0,0,0,28,0,2,0,4,0,0,0,73,0,0,0,8,0,0,0,0,0
contig_20045_9,187,6,1,0,0,50,17,0,0,1,0,0,0,2,2,0,1,1,0,2,1,43,6,0,0,1,0,0,0,7,1,0,0,5,2,0,2,4,1,1,0,2,0,2,0,12,8,0,0,17,5,0,0,2,0,0,0,0,0,0,0,2,0,0,0,5,0,0,0,1,0,0,0,30,2,0,0,2,2,0,1,52,18,0,0,7,2,0,0,0,0,0,0
contig_20045_9,193,8,0,0,0,63,0,1,0,1,0,0,0,4,0,2,0,4,0,0,0,48,1,0,0,1,0,0,0,8,0,0,0,6,0,2,0,5,0,1,0,4,0,0,0,20,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,0,0,0,1,0,0,0,30,0,0,0,3,0,2,0,67,1,0,0,10,0,0,0,0,0,0,0
contig_20045_9,199,0,0,8,0,4,0,63,0,0,0,1,0,0,0,6,0,0,0,4,0,3,0,46,0,0,0,1,0,0,0,9,0,0,0,9,0,0,0,6,0,0,0,4,0,1,0,19,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,2,0,0,0,32,0,0,0,5,0,3,0,65,0,1,0,9,0,0,0,0,0
contig_20045_9,202,3,0,5,0,23,0,42,0,0,0,1,0,1,0,5,0,0,0,4,0,25,0,25,0,0,0,1,0,3,0,6,0,3,0,6,0,3,0,3,0,0,0,4,0,7,0,13,0,6,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,2,0,24,0,8,0,0,0,4,0,22,0,44,0,4,0,5,0,0,0,0,0
contig_20045_9,205,0,0,8,0,0,1,66,0,0,0,1,0,2,0,4,0,3,0,1,0,0,0,49,0,0,0,1,0,0,0,12,0,2,0,7,0,2,0,4,0,4,0,0,0,0,0,20,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,2,0,2,0,29,0,2,0,2,0,0,0,62,0,1,0,8,0,0,0,0,0
contig_20045_9,220,0,0,10,0,9,0,65,0,0,0,2,0,0,1,5,0,0,0,3,0,3,0,49,0,0,0,1,0,2,0,11,0,0,0,9,0,0,0,6,0,0,0,4,0,3,0,15,0,4,0,14,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,2,0,0,0,31,0,0,0,5,0,6,0,62,0,0,0,13,0,0,0,0,0
contig_20045_9,226,0,0,10,0,0,0,75,0,0,0,2,0,0,0,6,0,2,0,1,0,0,0,51,0,0,0,1,0,0,0,11,0,2,0,7,0,1,0,5,0,4,0,0,0,0,0,19,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,2,0,0,0,31,0,2,0,1,0,0,0,64,0,0,0,14,0,0,0,0,0
contig_20045_9,229,0,0,10,0,0,0,80,0,0,0,2,0,0,0,5,0,0,0,3,0,0,0,51,0,0,0,1,0,0,0,12,0,0,0,8,0,0,0,6,0,0,0,4,0,0,0,20,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,7,0,0,1,1,0,0,0,31,0,0,0,3,0,0,1,64,0,0,2,12,0,0,0,0,0
contig_20045_9,235,10,0,0,0,76,0,0,0,2,0,0,0,5,0,1,0,1,0,2,0,52,0,0,0,0,0,0,0,12,0,0,0,5,0,3,0,4,0,2,0,0,0,4,0,21,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,7,0,0,0,3,0,0,0,31,0,0,0,2,0,1,0,68,0,0,0,18,0,0,0,0,0,0,0
contig_20045_9,238,3,0,6,0,13,0,63,0,2,0,0,0,0,0,6,0,1,0,2,0,10,0,41,0,0,0,0,0,3,0,8,0,3,0,4,0,0,0,6,0,2,0,2,0,2,0,20,0,5,0,14,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,7,0,1,0,3,0,4,0,27,0,2,0,1,0,11,0,58,0,4,0,14,0,0,0,0,0
contig_20045_9,243,9,0,0,0,78,0,0,0,2,0,0,0,5,0,1,0,2,0,2,0,50,0,0,0,0,0,0,0,11,0,0,0,5,0,2,0,4,0,1,0,0,0,4,0,23,0,0,0,18,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,7,0,0,0,4,0,0,0,31,0,0,0,3,0,2,0,68,0,0,0,17,0,1,0,0,0,0,0
contig_20045_9,244,0,0,9,0,0,0,78,0,0,0,2,0,0,0,6,0,1,0,3,0,0,0,50,0,0,0,0,0,0,0,11,0,1,0,7,0,2,0,4,0,2,0,2,0,1,0,22,0,0,0,19,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,7,0,0,0,4,0,0,0,31,0,0,0,5,0,0,0,68,0,0,0,18,0,0,0,0,0
contig_20045_9,251,9,0,0,0,76,0,0,0,2,0,0,0,4,0,0,1,2,0,0,2,52,0,0,0,0,0,0,0,11,0,0,0,7,0,0,1,5,0,0,2,0,0,0,4,22,0,0,0,18,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,7,0,0,0,4,0,0,0,32,0,0,0,4,0,0,1,66,0,0,0,14,0,0,1,0,0,0,0
contig_20045_9,265,9,0,1,0,71,0,0,0,2,0,1,0,4,0,0,0,2,0,2,0,51,0,0,0,0,0,0,0,11,0,0,0,4,0,5,1,2,0,3,0,1,0,2,0,22,0,0,0,19,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,8,0,1,0,3,0,0,0,31,0,16,0,2,0,1,0,71,0,0,0,14,0,1,0,0,0,0,0
contig_20045_9,274,0,0,12,0,1,0,70,2,1,0,2,0,0,0,4,0,0,0,4,0,0,0,51,0,0,0,2,0,0,0,11,0,3,2,6,0,1,0,4,0,1,0,2,0,0,0,22,0,2,0,19,0,0,0,0,0,2,0,0,0,0,0,1,0,1,0,9,0,0,0,3,0,26,0,31,2,0,0,2,0,1,0,71,0,0,0,16,0,0,0,0,0
contig_20045_9,283,0,0,13,0,1,0,72,0,1,0,4,0,0,0,4,0,1,0,2,0,2,0,47,0,0,0,2,0,0,0,11,0,4,0,3,1,2,0,4,0,0,0,1,0,0,0,22,0,0,0,19,0,0,0,0,0,2,0,0,0,0,0,1,0,1,0,8,0,0,0,3,0,30,0,35,0,0,0,2,0,1,0,69,0,0,0,18,0,0,0,0,0
contig_20045_9,289,0,0,18,0,0,0,71,0,0,1,3,0,0,0,4,0,0,1,2,0,0,0,52,0,0,0,2,0,0,0,9,0,0,3,2,0,0,3,5,0,0,1,2,0,0,0,23,0,0,0,18,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,11,0,0,0,4,0,0,30,35,0,0,0,2,0,0,1,64,0,0,1,18,0,0,0,4,0
contig_20045_9,291,0,18,0,0,0,68,1,0,0,4,0,0,0,4,0,0,0,2,1,0,0,51,2,0,0,2,0,0,0,9,0,0,0,5,0,0,0,5,3,0,0,2,1,0,0,20,3,0,0,18,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,6,1,0,0,4,0,0,0,65,0,0,0,2,0,0,0,65,0,0,0,17,2,0,0,4,0,0
contig_20045_9,292,0,0,0,18,0,2,0,66,0,0,0,4,1,0,0,3,0,0,0,3,0,1,0,52,0,0,0,2,0,0,0,9,0,1,0,4,0,0,0,8,0,0,0,3,0,1,0,22,0,0,0,18,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,7,0,1,0,3,0,0,0,64,0,0,0,2,0,2,0,66,0,0,0,19,0,0,0,4
contig_20045_9,293,0,0,0,18,0,0,0,67,0,0,0,4,1,0,0,3,1,0,0,2,0,0,0,52,0,0,0,2,0,0,0,9,0,0,0,5,2,0,0,6,1,0,0,2,0,0,0,22,0,0,0,18,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,7,0,0,0,4,0,0,0,64,0,0,0,2,0,0,0,68,1,0,0,18,0,0,0,4
contig_20045_9,295,0,18,0,0,0,64,0,0,0,3,1,0,0,3,0,0,1,2,0,0,0,51,0,0,0,2,0,0,0,10,0,0,0,1,4,0,2,5,1,0,1,2,0,0,0,22,0,0,0,17,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,7,0,0,0,4,0,0,0,35,30,0,0,2,0,0,0,66,1,0,0,18,1,0,0,4,0,0
contig_20045_9,296,0,0,0,18,0,0,0,62,0,0,0,4,0,0,0,4,0,1,0,2,0,0,0,51,0,0,0,2,0,0,0,10,0,1,0,6,0,2,0,6,0,1,0,2,0,0,0,22,0,0,0,17,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,7,0,0,0,4,0,0,0,65,0,0,0,2,0,0,0,68,0,0,0,21,0,0,0,4
contig_20045_9,297,0,18,0,0,0,59,1,0,0,4,0,0,0,4,0,0,0,3,0,0,0,49,2,0,0,2,0,0,0,10,0,0,0,7,0,0,0,7,1,0,0,3,0,0,0,21,1,0,0,17,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,6,1,0,0,4,0,0,0,65,0,0,0,2,0,0,0,68,0,0,0,19,1,0,0,4,0,0
contig_20045_9,304,0,0,15,0,2,0,58,0,1,0,3,0,0,0,4,0,0,0,4,0,0,0,51,0,0,0,2,0,0,0,8,0,3,0,4,0,1,0,8,0,0,0,3,0,0,0,22,0,0,0,18,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,7,0,0,0,4,0,30,0,25,0,0,0,4,0,1,0,71,0,0,0,21,0,0,0,4,0
contig_20045_9,306,0,0,4,11,0,0,0,60,0,0,2,2,0,0,0,4,0,0,0,4,0,0,0,49,0,0,0,2,0,0,0,8,0,0,0,7,0,0,0,9,0,0,2,1,0,0,0,21,0,0,0,19,0,0,0,0,0,0,0,2,0,0,0,1,0,0,2,4,0,0,0,4,0,0,0,55,0,0,0,4,0,0,0,70,0,0,0,22,0,0,4,0
contig_20045_9,307,0,6,0,9,0,22,0,39,0,2,0,2,0,0,0,4,0,2,0,2,0,19,0,30,0,2,0,0,0,4,0,4,0,3,0,4,0,2,0,7,0,3,0,0,0,7,0,14,0,3,0,16,0,0,0,0,0,0,0,2,0,0,0,1,0,3,0,3,0,3,0,1,0,5,0,50,0,0,0,4,0,24,0,45,0,8,0,13,0,4,0,0
contig_20045_9,313,11,0,0,0,58,0,0,2,8,0,0,0,4,0,0,0,2,0,2,0,50,0,0,0,2,0,0,0,8,0,0,0,7,0,0,0,7,0,2,0,0,0,1,0,21,0,0,0,19,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,4,0,0,0,4,0,0,0,55,0,0,0,4,0,0,0,68,0,1,0,22,0,0,0,0,0,0,0
contig_20045_9,316,0,0,12,0,0,2,48,11,0,0,6,0,0,0,4,0,0,0,4,0,0,0,47,3,0,0,2,0,0,0,7,1,0,0,6,2,0,0,6,2,0,0,1,0,0,0,21,0,0,0,15,4,0,0,3,0,0,0,2,0,0,0,1,0,0,0,3,1,0,0,4,0,0,0,56,1,0,0,4,0,0,1,59,9,0,0,22,0,0,0,0,0
