,Position,Fa13.BD.MM110.SN.MAG2-A,Fa13.BD.MM110.SN.MAG2-C,Fa13.BD.MM110.SN.MAG2-G,Fa13.BD.MM110.SN.MAG2-T,Su13.BD.MM110.SN.C.MAG2-A,Su13.BD.MM110.SN.C.MAG2-C,Su13.BD.MM110.SN.C.MAG2-G,Su13.BD.MM110.SN.C.MAG2-T,Su13.BD.MM15.DN.MAG2-A,Su13.BD.MM15.DN.MAG2-C,Su13.BD.MM15.DN.MAG2-G,Su13.BD.MM15.DN.MAG2-T,Sp13.BD.MM15.DD.A.MAG2-A,Sp13.BD.MM15.DD.A.MAG2-C,Sp13.BD.MM15.DD.A.MAG2-G,Sp13.BD.MM15.DD.A.MAG2-T,Sp13.BD.MM15.SD.MAG2-A,Sp13.BD.MM15.SD.MAG2-C,Sp13.BD.MM15.SD.MAG2-G,Sp13.BD.MM15.SD.MAG2-T,Fa13.BD.MLB.SN.MAG2-A,Fa13.BD.MLB.SN.MAG2-C,Fa13.BD.MLB.SN.MAG2-G,Fa13.BD.MLB.SN.MAG2-T,Sp13.BD.MM110.DD.MAG2-A,Sp13.BD.MM110.DD.MAG2-C,Sp13.BD.MM110.DD.MAG2-G,Sp13.BD.MM110.DD.MAG2-T,Fa13.BD.MM15.SN.MAG2-A,Fa13.BD.MM15.SN.MAG2-C,Fa13.BD.MM15.SN.MAG2-G,Fa13.BD.MM15.SN.MAG2-T,Fa13.BD.MM15.DN.MAG2-A,Fa13.BD.MM15.DN.MAG2-C,Fa13.BD.MM15.DN.MAG2-G,Fa13.BD.MM15.DN.MAG2-T,Su13.BD.MM15.SN.C.MAG2-A,Su13.BD.MM15.SN.C.MAG2-C,Su13.BD.MM15.SN.C.MAG2-G,Su13.BD.MM15.SN.C.MAG2-T,Su13.BD.MM15.SD.MAG2-A,Su13.BD.MM15.SD.MAG2-C,Su13.BD.MM15.SD.MAG2-G,Su13.BD.MM15.SD.MAG2-T,Su13.BD.MLB.SD.C.MAG2-A,Su13.BD.MLB.SD.C.MAG2-C,Su13.BD.MLB.SD.C.MAG2-G,Su13.BD.MLB.SD.C.MAG2-T,Fa13.BD.MM15.SD.MAG2-A,Fa13.BD.MM15.SD.MAG2-C,Fa13.BD.MM15.SD.MAG2-G,Fa13.BD.MM15.SD.MAG2-T,Su13.BD.MM110.SD.MAG2-A,Su13.BD.MM110.SD.MAG2-C,Su13.BD.MM110.SD.MAG2-G,Su13.BD.MM110.SD.MAG2-T,Sp13.BD.MM110.SD.MAG2-A,Sp13.BD.MM110.SD.MAG2-C,Sp13.BD.MM110.SD.MAG2-G,Sp13.BD.MM110.SD.MAG2-T,Su13.BD.MLB.DD.MAG2-A,Su13.BD.MLB.DD.MAG2-C,Su13.BD.MLB.DD.MAG2-G,Su13.BD.MLB.DD.MAG2-T,Sp13.BD.MM110.SN.MAG2-A,Sp13.BD.MM110.SN.MAG2-C,Sp13.BD.MM110.SN.MAG2-G,Sp13.BD.MM110.SN.MAG2-T,Fa13.BD.MM110.DN.MAG2-A,Fa13.BD.MM110.DN.MAG2-C,Fa13.BD.MM110.DN.MAG2-G,Fa13.BD.MM110.DN.MAG2-T,Fa13.BD.MM110.SD.MAG2-A,Fa13.BD.MM110.SD.MAG2-C,Fa13.BD.MM110.SD.MAG2-G,Fa13.BD.MM110.SD.MAG2-T,Sp13.BD.MLB.SN.MAG2-A,Sp13.BD.MLB.SN.MAG2-C,Sp13.BD.MLB.SN.MAG2-G,Sp13.BD.MLB.SN.MAG2-T,Fa13.BD.MLB.DN.MAG2-A,Fa13.BD.MLB.DN.MAG2-C,Fa13.BD.MLB.DN.MAG2-G,Fa13.BD.MLB.DN.MAG2-T,Sp13.BD.MM15.SN.MAG2-A,Sp13.BD.MM15.SN.MAG2-C,Sp13.BD.MM15.SN.MAG2-G,Sp13.BD.MM15.SN.MAG2-T
contig_18060_22,789,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,2,0,0
contig_18060_22,792,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,2,0,0,3,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,2,0,0
contig_18060_22,795,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,3,0,0,0,3,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,2,0,0
contig_18060_22,798,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,0,1,0,2,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,2,0,0
contig_18060_22,807,0,4,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,3,0,0,0,2,0,0,0,14,0,1,0,2,0,0,0,2,0,2,0,4,0,0,0,0,0,0,0,1,0,0,0,3,0,2,0,0,0,0,0,6,0,2,0,0,0,0,0,9,0,0,0,11,0,0,0,1,0,0,0,2,0,0,0,3,0,0,0,3,0,0
contig_18060_22,813,0,0,3,1,0,0,0,0,0,0,2,1,0,0,1,0,0,0,2,1,0,0,1,1,0,0,12,4,0,0,0,2,0,1,4,1,0,0,3,1,0,0,0,0,0,0,1,0,0,1,3,2,0,0,0,0,0,1,5,2,0,0,0,0,0,0,9,0,0,0,8,3,0,1,0,0,0,1,1,0,0,0,4,0,0,0,1,2
contig_18060_22,819,0,2,1,1,0,0,0,0,0,1,0,2,0,1,0,0,0,2,0,1,0,3,0,1,0,14,0,3,0,2,0,0,0,6,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,6,0,3,0,5,0,6,0,0,0,1,0,3,0,0,0,3,0,1,0,2,0,1
contig_18060_22,822,0,3,0,1,0,0,0,0,0,3,0,0,0,1,0,0,0,3,0,0,0,2,0,2,0,15,0,2,0,2,0,0,0,4,0,2,0,4,0,0,0,0,0,0,0,1,0,0,0,4,0,1,0,0,0,0,0,6,0,2,0,0,0,0,0,9,0,0,0,11,0,0,0,0,0,1,0,1,0,2,0,3,0,1,0,3,0,0
contig_18060_22,825,3,0,1,0,0,0,0,0,2,1,0,0,1,0,0,0,2,1,0,0,1,3,0,0,10,5,0,2,0,2,0,0,2,2,1,1,2,1,0,0,0,0,0,0,1,0,0,0,1,2,0,2,0,0,0,0,4,2,0,2,0,0,0,0,6,3,0,0,8,3,0,0,0,1,0,0,0,1,0,2,1,3,0,1,1,2,0,0
contig_18060_22,828,3,1,0,0,0,0,0,0,2,1,0,0,1,0,0,0,2,1,0,0,1,3,0,0,9,6,1,1,0,2,0,0,2,4,0,0,2,1,0,0,0,0,0,0,0,0,1,0,2,3,0,0,0,0,0,0,4,3,0,1,0,0,0,0,6,3,0,0,8,4,0,0,0,1,0,0,0,3,0,0,2,3,0,0,1,1,0,0
contig_18060_22,834,3,0,1,0,0,0,0,0,2,0,1,0,1,0,0,0,2,0,1,0,3,0,1,0,14,0,3,0,0,0,2,0,4,0,2,0,2,0,1,0,0,0,0,0,1,0,0,0,3,0,2,0,0,0,0,0,7,0,1,0,1,0,0,0,7,0,0,0,8,0,4,0,0,0,1,0,2,0,1,0,5,0,0,0,1,0,1,0
contig_18060_22,837,0,2,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,2,1,0,0,0,3,0,1,7,6,0,0,0,2,0,1,0,3,0,0,2,1,0,0,0,0,0,1,0,0,0,2,1,2,0,0,0,0,0,1,2,4,0,0,0,1,0,0,3,2,0,0,7,4,0,1,0,0,0,0,0,3,0,2,1,2,0,0,0,1,0
contig_18060_22,840,0,1,0,2,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,2,0,2,1,0,1,4,2,7,1,0,1,0,0,2,1,1,0,0,1,2,0,0,0,0,0,1,0,0,0,1,2,2,0,0,0,0,0,4,1,2,0,1,0,0,1,2,0,2,1,0,4,6,0,1,0,0,0,3,0,0,0,2,2,1,0,0,1,0
contig_18060_22,846,0,2,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,3,0,0,0,3,1,0,0,11,2,0,0,1,0,0,0,3,1,0,0,3,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,1,3,1,0,0,0,1,0,0,3,2,0,0,10,0,0,0,0,1,0,0,1,1,0,0,3,1,0,0,1,0,0
contig_18060_22,849,0,2,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,3,0,0,0,3,0,1,0,11,0,2,0,1,0,0,0,2,0,2,0,3,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,4,0,1,0,0,0,1,0,3,0,2,0,10,0,0,0,0,0,1,0,2,0,0,0,3,0,1,0,1,0,0
contig_18060_22,852,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,3,0,1,1,4,0,8,0,1,0,0,0,2,0,2,0,1,0,2,0,0,0,0,0,0,0,1,0,3,0,1,0,0,0,0,0,2,0,3,0,0,0,1,1,0,0,4,0,4,0,6,0,0,0,1,0,1,1,0,0,2,0,2,0,1,0,0
contig_18060_22,856,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,4,0,0,0,4,0,1,0,11,0,0,0,1,0,0,0,4,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,6,0,0,0,1,0,2,0,5,0,4,0,5,0,0,0,0,0,0,0,2,0,3,0,1,0,0,0,1
contig_18060_22,860,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,2,0,0,6,0,0,0,5,6,0,0,1,0,0,0,5,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,4,3,0,0,4,3,0,0,0,0,0,0,0,1,0,0,3,1,0,0,1,0,0,0
contig_18060_22,861,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,2,0,0,0,6,0,0,6,5,0,0,0,1,0,0,0,5,0,0,2,2,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,1,0,0,3,4,0,0,3,4,0,0,0,0,0,0,0,1,0,0,1,3,0,0,0,1,0,0
contig_18060_22,864,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,2,0,0,0,7,0,6,0,5,0,0,0,1,0,0,0,5,0,2,0,2,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,1,0,3,0,4,0,3,0,4,0,0,0,1,0,1,0,0,0,1,0,3,0,0,0,1
contig_18060_22,867,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,3,0,0,5,2,0,0,3,9,0,0,1,0,0,0,3,2,0,0,2,2,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,3,2,1,0,1,0,0,0,3,4,0,0,3,4,0,0,1,0,0,0,0,0,1,0,3,1,0,0,1,0,0,0
contig_18060_22,870,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,2,0,2,0,0,0,7,0,8,0,5,0,1,0,1,0,0,0,5,0,2,0,2,0,0,0,0,0,0,0,1,0,2,0,3,0,0,0,0,0,1,0,8,0,0,0,1,0,3,0,4,0,4,0,5,0,1,0,1,0,0,0,1,0,1,0,4,0,0,0,1,0
contig_18060_22,873,0,0,0,0,0,0,0,0,0,9,0,1,0,2,0,0,0,6,0,0,0,4,0,3,0,25,0,1,0,1,0,1,0,6,0,2,0,5,0,1,0,0,0,0,0,1,0,0,0,7,0,1,0,0,0,0,0,18,1,2,0,1,0,0,0,11,0,1,0,8,0,3,0,4,0,0,0,1,0,0,0,7,0,0,0,1,0,0
contig_18060_22,879,0,0,0,0,0,0,0,0,0,9,0,1,0,2,0,0,0,6,0,0,2,2,0,3,0,25,0,1,0,1,0,1,0,6,0,2,0,5,0,1,0,0,0,0,0,1,0,0,0,7,0,1,0,0,0,0,0,18,0,3,0,1,0,0,0,11,0,1,0,8,0,3,0,4,0,0,0,1,0,0,2,5,0,0,0,2,0,0
contig_18060_22,888,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,3,0,0,0,4,0,2,0,5,0,0,0,26,0,0,0,2,0,0,0,10,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0,21,0,0,0,1,0,0,0,11,0,0,0,11,0,0,0,4,0,0,0,0,0,2,0,5,0,0,0,2
contig_18060_22,890,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,2,0,0,0,8,0,0,0,6,0,0,1,1,0,0,0,8,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,8,0,0,0,1,0,0,0,4,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0
contig_18060_22,891,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,2,0,0,0,8,0,0,1,6,0,0,0,1,0,0,0,8,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,9,0,0,0,1,0,0,0,4,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,1
contig_18060_22,893,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,2,0,0,0,8,1,0,0,6,0,0,0,1,0,0,0,8,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,10,0,0,0,1,0,0,0,5,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,1
contig_18060_22,895,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,0,0,1,1,0,0,3,5,1,0,3,2,0,0,1,0,0,0,6,2,1,0,2,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,8,2,0,0,1,0,0,0,4,1,0,0,5,0,0,0,1,0,0,0,0,0,0,0,3,2,0,0,1,0
contig_18060_22,897,0,0,0,0,0,0,0,0,2,0,2,0,0,0,1,0,0,0,2,0,2,0,6,0,1,0,6,0,0,0,1,0,3,0,5,0,0,0,3,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,4,0,6,0,0,0,1,0,1,0,6,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,1,0
contig_18060_22,900,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,1,0,2,0,6,0,2,0,5,0,0,0,2,0,0,0,8,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,10,0,0,0,1,0,0,0,8,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,5,0,1,0,0
contig_18060_22,903,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,1,0,0,0,1,0,4,0,4,0,3,0,4,0,1,0,1,0,4,0,4,0,1,0,2,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,3,0,7,0,0,0,1,0,2,0,7,0,0,0,5,0,0,0,1,0,0,0,0,0,2,0,3,0,0,0,1
contig_18060_22,907,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,1,0,0,0,9,1,0,0,6,0,0,0,2,0,0,0,8,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,10,0,0,0,1,0,0,0,9,0,0,0,5,0,0,0,2,0,0,0,0,0,0,0,5,0,0,0,1
contig_18060_22,908,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,1,0,0,0,9,0,0,0,7,1,0,0,2,0,0,0,8,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,10,0,0,0,1,0,0,0,9,0,0,0,5,0,0,0,2,0,0,0,0,0,0,0,5,0,0,0,1,0,0
contig_18060_22,910,0,0,0,2,0,0,0,1,0,1,0,5,0,0,0,2,0,0,0,10,0,9,0,2,0,2,0,16,0,1,0,2,0,3,0,7,0,1,0,5,0,0,0,1,0,0,0,1,0,1,0,2,0,0,0,2,0,5,0,19,0,0,0,1,0,4,0,12,0,5,0,5,0,0,0,4,0,0,0,0,0,3,0,3,0,1,0,0
contig_18060_22,915,0,0,2,0,0,0,1,0,2,0,4,0,1,0,1,0,0,0,10,0,2,0,9,0,4,0,16,0,1,0,3,0,4,0,7,0,0,0,6,0,0,0,2,0,0,0,1,0,2,0,0,0,0,0,2,0,3,0,21,0,0,0,2,0,3,0,13,0,0,0,10,0,0,0,4,0,0,0,0,0,0,0,6,0,0,0,2,0
contig_18060_22,918,0,0,2,0,0,0,1,0,1,2,3,0,0,1,1,0,1,0,9,0,1,2,7,1,2,4,15,0,1,1,2,0,2,4,5,0,1,0,5,0,1,0,1,0,0,0,1,0,0,2,1,0,0,0,2,0,4,4,19,0,2,0,0,0,2,3,11,0,0,0,9,0,1,0,2,1,0,0,0,0,2,0,4,0,0,1,1,0
contig_18060_22,924,0,2,0,0,0,1,0,0,0,2,0,4,0,0,0,2,0,10,0,1,0,6,0,6,0,12,0,10,0,2,0,2,0,2,0,10,0,3,0,3,0,1,0,1,0,0,0,1,0,0,0,3,0,2,0,0,0,10,0,20,0,1,0,1,0,5,0,12,0,6,0,4,0,2,0,2,0,0,0,0,0,3,0,3,0,0,0,2
contig_18060_22,927,4,0,0,0,1,0,0,0,6,0,0,0,2,0,0,0,12,0,0,0,12,0,0,0,26,0,0,0,3,0,1,0,12,0,0,0,6,0,0,0,1,0,1,0,1,0,0,0,3,0,0,0,3,0,0,0,33,0,0,0,1,0,1,0,18,0,0,0,11,0,0,0,3,0,1,0,0,0,0,0,6,0,0,0,2,0,0,0
contig_18060_22,930,0,0,4,0,0,0,1,0,2,0,4,0,2,0,0,0,3,0,9,0,8,0,5,0,8,0,19,0,1,0,3,0,5,0,7,0,1,0,5,0,1,0,1,0,1,0,0,0,2,0,1,0,2,0,1,0,13,0,21,0,0,0,2,0,5,0,15,0,2,0,10,0,1,0,3,0,0,0,0,0,2,0,4,0,2,0,0,0
contig_18060_22,937,2,2,0,0,0,1,0,0,1,5,0,0,0,2,0,0,2,10,0,0,0,13,0,0,2,25,0,0,0,4,0,0,1,11,0,0,1,5,0,0,0,2,0,0,0,1,0,0,0,3,0,0,0,3,0,0,3,31,0,0,0,2,0,0,1,19,0,0,1,11,0,0,1,3,0,0,0,0,0,0,0,6,0,0,0,2,0,0
contig_18060_22,939,4,0,0,0,1,0,0,0,6,0,0,0,2,0,0,0,9,0,3,0,14,0,0,0,26,0,1,0,4,0,0,0,12,0,0,0,6,0,0,0,1,0,1,0,0,0,1,0,3,0,0,0,1,0,2,0,33,0,1,0,2,0,0,0,20,0,0,0,12,0,0,0,3,0,1,0,0,0,0,0,6,0,0,0,2,0,0,0
contig_18060_22,942,2,0,0,2,0,0,0,1,0,4,0,2,1,2,0,0,4,4,0,4,0,14,0,0,8,12,0,8,0,2,0,1,1,9,0,2,2,1,0,2,0,1,0,0,0,1,0,0,0,2,0,0,1,2,0,0,12,16,0,7,0,1,0,0,4,12,0,4,5,4,0,3,0,2,0,2,0,0,0,0,1,5,0,0,1,1,0,0
contig_18060_22,945,0,4,0,0,0,1,0,0,0,6,0,0,0,3,0,0,0,12,0,0,0,8,0,6,0,28,0,0,0,3,0,0,0,12,0,0,0,5,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,3,0,0,0,35,0,0,0,1,0,0,0,19,0,0,0,12,0,0,0,4,0,0,0,0,0,0,0,4,0,2,0,2,0,0
contig_18060_22,949,4,0,0,0,1,0,0,0,3,2,0,0,3,0,0,0,12,0,0,0,14,2,0,0,22,5,0,0,2,0,0,0,5,7,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,27,10,0,0,1,0,0,0,12,7,0,0,8,4,0,0,3,0,0,0,0,0,0,0,5,1,0,0,2,0,0,0
contig_18060_22,952,0,0,4,0,0,0,1,0,0,0,5,0,0,0,3,0,0,0,12,0,6,0,10,0,0,0,26,0,0,0,2,0,0,0,12,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,35,0,0,0,1,0,0,0,19,0,0,0,12,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,1,1
contig_18060_22,954,0,0,0,0,0,0,0,0,1,2,0,0,2,0,0,0,1,1,0,0,9,4,6,0,4,8,0,0,0,1,0,0,2,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,7,10,0,0,1,0,0,0,4,7,0,0,0,4,0,0,1,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0
contig_18060_22,957,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,2,0,0,0,12,6,0,0,11,0,0,0,1,0,0,0,9,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,18,0,0,0,1,0,0,0,11,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0
contig_18060_22,960,0,0,0,0,0,0,0,0,2,1,0,0,0,2,0,0,1,1,0,0,1,16,2,0,10,3,0,0,1,0,0,0,8,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11,9,0,0,0,1,0,0,9,3,0,0,4,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0
contig_18060_22,962,0,0,0,0,0,0,0,0,0,1,0,2,0,2,0,0,0,2,0,0,0,19,0,0,0,10,0,3,0,0,0,1,0,4,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,16,0,4,0,1,0,0,0,10,0,2,0,4,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,1,0,0
contig_18060_22,967,0,0,0,0,0,0,0,0,1,3,0,0,2,0,0,0,1,1,0,0,16,3,0,0,3,11,0,0,0,1,0,0,2,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10,11,0,0,1,0,0,0,5,8,0,0,0,4,0,0,1,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0
contig_18060_22,972,0,0,0,0,0,0,0,0,0,1,0,3,0,2,0,0,0,1,0,1,0,18,0,1,0,5,0,9,0,1,0,0,0,3,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,0,9,0,1,0,0,0,5,0,8,0,0,0,4,0,1,0,0,0,0,0,0,0,2,0,1,0,1,0,0
contig_18060_22,981,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,0,0,2,0,0,0,20,0,0,0,12,3,0,0,0,1,0,0,6,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,22,2,0,0,1,0,0,0,10,2,0,0,3,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0
contig_18060_22,984,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,2,0,0,0,20,0,1,0,14,0,0,0,1,0,0,0,8,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,22,0,0,0,0,0,0,0,12,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1
contig_18060_22,990,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,3,0,8,0,12,0,0,0,17,0,0,0,1,0,0,0,8,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,26,0,0,0,2,0,0,0,13,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0
contig_18060_22,993,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,3,0,0,0,20,0,0,0,14,0,0,0,0,0,1,0,7,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,20,0,0,0,2,0,0,0,11,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0
contig_18060_22,996,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,1,0,2,0,8,0,11,0,8,0,6,0,0,0,0,0,4,0,4,0,1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,14,0,0,0,2,0,5,0,6,0,3,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0
contig_18060_22,999,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,3,0,0,0,11,0,6,0,14,0,0,0,0,0,0,0,7,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,21,0,0,0,1,0,1,0,11,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1
contig_18060_22,1002,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,2,0,6,0,10,0,0,0,6,0,0,0,0,0,0,0,4,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,1,0,1,0,1,0,6,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,2,0,1,0,0
contig_18060_22,1011,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,10,6,0,0,5,0,0,0,0,0,0,0,4,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,2,0
contig_18060_22,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,11,0,0,1,4,0,0,0,0,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,1,0,0,2,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
contig_18060_22,1026,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,11,0,2,0,4,1,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0
contig_18060_22,1029,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,13,0,0,0,3,0,2,0,0,0,0,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9,0,3,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1
contig_18060_22,1030,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,11,2,0,0,3,2,0,0,0,0,0,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,0,2,0,1,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0
