,Position,Fa13.BD.MLB.DN.MAG5-A,Fa13.BD.MLB.DN.MAG5-C,Fa13.BD.MLB.DN.MAG5-G,Fa13.BD.MLB.DN.MAG5-T,Fa13.BD.MLB.SN.MAG5-A,Fa13.BD.MLB.SN.MAG5-C,Fa13.BD.MLB.SN.MAG5-G,Fa13.BD.MLB.SN.MAG5-T,Sp13.BD.MM15.SD.MAG5-A,Sp13.BD.MM15.SD.MAG5-C,Sp13.BD.MM15.SD.MAG5-G,Sp13.BD.MM15.SD.MAG5-T,Su13.BD.MM15.SN.C.MAG5-A,Su13.BD.MM15.SN.C.MAG5-C,Su13.BD.MM15.SN.C.MAG5-G,Su13.BD.MM15.SN.C.MAG5-T,Fa13.BD.MM15.DN.MAG5-A,Fa13.BD.MM15.DN.MAG5-C,Fa13.BD.MM15.DN.MAG5-G,Fa13.BD.MM15.DN.MAG5-T,Fa13.BD.MM110.SN.MAG5-A,Fa13.BD.MM110.SN.MAG5-C,Fa13.BD.MM110.SN.MAG5-G,Fa13.BD.MM110.SN.MAG5-T,Su13.BD.MM110.SD.MAG5-A,Su13.BD.MM110.SD.MAG5-C,Su13.BD.MM110.SD.MAG5-G,Su13.BD.MM110.SD.MAG5-T,Su13.BD.MM110.SN.C.MAG5-A,Su13.BD.MM110.SN.C.MAG5-C,Su13.BD.MM110.SN.C.MAG5-G,Su13.BD.MM110.SN.C.MAG5-T,Su13.BD.MM15.DN.MAG5-A,Su13.BD.MM15.DN.MAG5-C,Su13.BD.MM15.DN.MAG5-G,Su13.BD.MM15.DN.MAG5-T,Sp13.BD.MLB.SN.MAG5-A,Sp13.BD.MLB.SN.MAG5-C,Sp13.BD.MLB.SN.MAG5-G,Sp13.BD.MLB.SN.MAG5-T,Sp13.BD.MM15.SN.MAG5-A,Sp13.BD.MM15.SN.MAG5-C,Sp13.BD.MM15.SN.MAG5-G,Sp13.BD.MM15.SN.MAG5-T,Fa13.BD.MM110.DN.MAG5-A,Fa13.BD.MM110.DN.MAG5-C,Fa13.BD.MM110.DN.MAG5-G,Fa13.BD.MM110.DN.MAG5-T,Fa13.BD.MM15.SN.MAG5-A,Fa13.BD.MM15.SN.MAG5-C,Fa13.BD.MM15.SN.MAG5-G,Fa13.BD.MM15.SN.MAG5-T,Sp13.BD.MM110.SD.MAG5-A,Sp13.BD.MM110.SD.MAG5-C,Sp13.BD.MM110.SD.MAG5-G,Sp13.BD.MM110.SD.MAG5-T,Fa13.BD.MM15.SD.MAG5-A,Fa13.BD.MM15.SD.MAG5-C,Fa13.BD.MM15.SD.MAG5-G,Fa13.BD.MM15.SD.MAG5-T,Su13.BD.MLB.SD.C.MAG5-A,Su13.BD.MLB.SD.C.MAG5-C,Su13.BD.MLB.SD.C.MAG5-G,Su13.BD.MLB.SD.C.MAG5-T,Sp13.BD.MM110.DD.MAG5-A,Sp13.BD.MM110.DD.MAG5-C,Sp13.BD.MM110.DD.MAG5-G,Sp13.BD.MM110.DD.MAG5-T,Su13.BD.MM110.DCMD.MAG5-A,Su13.BD.MM110.DCMD.MAG5-C,Su13.BD.MM110.DCMD.MAG5-G,Su13.BD.MM110.DCMD.MAG5-T,Sp13.BD.MM110.SN.MAG5-A,Sp13.BD.MM110.SN.MAG5-C,Sp13.BD.MM110.SN.MAG5-G,Sp13.BD.MM110.SN.MAG5-T,Su13.BD.MM15.SD.MAG5-A,Su13.BD.MM15.SD.MAG5-C,Su13.BD.MM15.SD.MAG5-G,Su13.BD.MM15.SD.MAG5-T,Sp13.BD.MM15.DD.A.MAG5-A,Sp13.BD.MM15.DD.A.MAG5-C,Sp13.BD.MM15.DD.A.MAG5-G,Sp13.BD.MM15.DD.A.MAG5-T,Fa13.BD.MM110.SD.MAG5-A,Fa13.BD.MM110.SD.MAG5-C,Fa13.BD.MM110.SD.MAG5-G,Fa13.BD.MM110.SD.MAG5-T,Su13.BD.MLB.DD.MAG5-A,Su13.BD.MLB.DD.MAG5-C,Su13.BD.MLB.DD.MAG5-G,Su13.BD.MLB.DD.MAG5-T
contig_19264_7,306,0,12,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,4,0,0,0,14,0,0,0,1,1,0,0,16,1,0,0,0,0,0,0,0,0,0,0,17,3,0,0,2,0,0,0,9,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
contig_19264_7,309,0,0,13,0,0,0,4,0,0,0,1,0,0,0,0,0,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,4,0,0,0,14,0,0,0,2,0,1,0,16,0,0,0,0,0,0,0,0,0,1,0,19,0,0,0,2,0,0,0,9,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
contig_19264_7,315,0,10,0,3,0,4,0,3,0,1,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,6,0,1,0,2,0,0,0,2,0,0,0,2,0,0,0,5,0,0,1,15,0,0,0,0,0,0,0,0,0,0,1,17,0,0,0,4,0,0,0,7,0,0,0,2,0,0,0,4,0,0,0,2,0,0,0,2
contig_19264_7,325,0,6,0,4,0,3,0,4,0,0,0,4,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,10,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,7,0,1,0,18,0,0,0,0,0,0,0,0,0,1,0,19,0,0,0,4,0,0,0,7,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2
contig_19264_7,351,4,0,1,0,3,0,2,0,0,0,16,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,11,0,0,0,1,0,0,0,4,0,1,0,13,0,0,0,0,0,0,0,0,0,1,0,19,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
contig_19264_7,354,0,5,0,0,0,4,0,1,0,0,0,2,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_19264_7,360,0,0,5,0,4,0,5,0,2,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,2,0,7,0,6,0,0,0,0,0,0,0,0,0,13,0,7,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_19264_7,384,5,0,1,0,3,0,2,0,0,0,2,0,0,0,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,2,0,0,0,15,0,0,0,0,0,0,0,0,0,1,0,17,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_19264_7,385,0,2,0,4,0,2,0,3,0,2,0,0,0,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,2,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_19264_7,393,0,6,0,0,0,6,0,0,0,0,0,2,0,0,0,2,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,6,0,7,0,0,0,0,0,0,0,2,0,5,0,11,0,0,0,0,0,2,0,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
contig_19264_7,396,0,0,0,6,0,1,0,5,0,2,0,0,0,2,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,13,0,0,0,0,0,0,0,2,0,0,0,16,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
contig_19264_7,404,2,0,0,7,1,0,0,5,4,0,0,0,4,0,0,0,6,0,0,0,4,0,0,0,2,0,0,0,8,0,0,0,11,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,3,0,0,0,14,0,0,0,6,0,0,0,2,0,0,0,15,0,0,0,0,0,0,0,11,0,0,0,6,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0
contig_19264_7,468,0,2,0,4,0,1,0,1,0,0,0,8,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,4,0,2,0,14,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0
contig_19264_7,474,0,2,0,4,0,1,0,1,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,2,0,0,0,2,0,0,0,4,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
contig_19264_7,492,4,0,2,0,1,0,1,0,0,0,1,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0
contig_19264_7,495,0,2,0,4,0,1,0,1,0,1,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
contig_19264_7,501,0,0,5,1,0,0,3,0,0,0,3,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,2,0,0,0,3,0,0,0,1,0,0,0,3,0,0,3,12,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
contig_19264_7,513,4,0,1,0,2,0,1,0,0,0,3,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,0,0,0,2,0,0,0,3,0,1,0,0,0,0,0,3,0,13,0,3,0,0,0,0,0,0,0,0,0,7,0,8,0,0,0,0,0,4,0,8,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0
contig_19264_7,516,4,0,1,0,2,0,1,0,0,0,3,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,0,0,0,2,0,0,0,3,0,1,0,0,0,0,0,3,0,9,0,6,0,0,0,0,0,0,0,0,0,6,0,9,0,0,0,0,0,4,0,8,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0
contig_19264_7,517,0,0,0,5,0,1,0,2,0,0,0,1,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3,0,3,0,12,0,0,0,0,0,0,0,0,0,1,0,14,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0
contig_19264_7,528,2,0,3,0,0,0,2,0,2,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,3,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
contig_19264_7,534,0,0,5,0,0,0,2,0,0,0,2,0,0,2,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,9,0,0,1,0,0,0,0,3,0,0,12,1,0,0,0,0,0,0,0,2,0,0,9,7,0,0,0,0,0,0,4,7,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
contig_19264_7,543,0,0,5,0,0,0,1,0,0,0,5,0,0,2,4,0,0,2,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,3,0,0,0,4,0,0,1,0,0,0,0,4,0,0,12,5,0,0,0,0,0,0,0,2,0,0,9,12,0,0,0,0,0,0,4,12,0,0,0,2,0,0,2,3,0,0,0,0,0,0,0,1,0
contig_19264_7,558,0,4,1,0,0,2,1,0,0,5,0,0,0,6,0,0,0,10,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,10,0,0,1,4,0,0,1,3,0,0,0,1,0,0,0,1,0,0,0,13,4,0,0,0,0,0,0,0,0,0,1,17,2,0,0,0,0,0,0,14,0,0,0,4,0,0,2,5,0,1,0,0,0,0,0,3,0,0
contig_19264_7,561,0,2,0,3,0,2,0,1,0,2,0,3,0,3,0,2,0,8,0,2,0,0,0,1,0,2,0,0,0,0,0,0,0,5,0,5,1,2,0,0,1,1,0,2,0,1,0,0,0,1,0,0,0,13,0,4,0,0,0,0,0,0,0,0,1,15,0,3,0,0,0,0,0,11,0,5,0,3,0,1,2,4,0,2,0,0,0,0,0,2,0,1
contig_19264_7,567,0,5,0,0,0,3,0,0,0,2,0,3,0,3,0,2,0,8,0,2,0,0,0,1,0,2,0,0,0,0,0,0,0,7,0,5,0,2,0,1,0,4,0,3,0,1,0,0,0,1,0,0,0,13,1,3,0,0,0,0,0,0,0,0,0,15,0,4,0,0,0,0,0,11,0,5,0,3,0,1,0,7,0,3,0,0,0,0,0,3,0,0
contig_19264_7,570,0,0,4,1,0,0,1,2,0,0,5,1,0,0,5,0,0,0,11,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,12,0,0,0,2,1,0,0,6,1,0,0,1,0,0,0,1,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,19,1,0,0,0,0,0,0,16,0,0,0,4,0,0,0,8,2,0,0,0,0,0,0,1,0
contig_19264_7,573,0,5,0,0,0,3,0,0,0,2,0,4,0,5,0,2,0,18,0,2,0,4,0,1,0,2,0,0,0,0,0,0,0,9,0,5,0,1,0,1,0,4,0,3,0,7,0,0,0,3,0,0,0,15,0,4,0,0,0,0,0,0,0,0,0,18,0,4,0,6,0,0,0,12,0,5,0,2,0,1,0,4,0,4,0,2,0,0,0,1,0,0
contig_19264_7,577,7,0,0,0,3,0,0,0,6,0,0,0,8,0,0,0,20,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,2,0,0,0,7,0,0,0,7,0,0,0,3,0,0,0,18,0,2,0,0,0,0,0,0,0,0,0,22,0,1,0,6,0,0,0,16,0,2,0,1,0,0,0,10,0,0,0,2,0,0,0,1,0,0,0
contig_19264_7,582,0,5,0,1,0,2,0,2,0,3,0,3,0,6,0,2,0,18,0,2,0,4,0,1,0,0,0,0,0,0,0,0,0,7,0,5,0,2,0,0,0,5,0,2,0,7,0,0,0,3,0,0,0,17,0,4,0,0,0,0,0,0,0,0,0,20,0,3,0,6,0,0,0,13,0,5,0,0,0,1,0,8,0,1,0,2,0,0,0,1,0,0
contig_19264_7,585,0,0,0,6,0,0,0,4,0,0,0,7,0,0,0,9,0,0,0,20,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,2,0,0,0,4,0,0,0,6,0,0,0,3,0,6,0,15,0,0,0,0,0,0,0,0,0,4,0,18,0,0,0,6,0,2,0,16,0,0,0,1,0,0,0,7,0,0,0,2,0,0,0,1
contig_19264_7,597,0,1,0,5,0,2,0,2,0,0,0,3,0,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,3,0,15,0,0,0,0,0,0,0,0,0,3,0,21,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1
contig_19264_7,600,0,4,0,1,0,2,0,2,0,3,0,0,0,2,0,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,15,3,0,0,0,0,0,0,0,0,0,0,21,3,0,0,0,0,0,0,12,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1,0,0
contig_19264_7,601,0,0,4,1,0,0,2,2,0,0,3,0,0,0,2,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,17,2,0,0,0,0,0,0,0,0,0,0,23,1,0,0,0,0,0,0,10,2,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1,0
contig_19264_7,606,6,0,0,0,4,0,0,0,3,0,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,16,0,2,0,0,0,0,0,0,0,0,0,23,0,1,0,0,0,0,0,9,0,2,0,0,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0
contig_19264_7,609,0,2,4,0,0,1,2,1,0,0,3,0,0,0,1,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,4,10,2,0,0,0,0,0,0,0,0,0,3,20,1,0,0,0,0,0,0,9,2,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1,0
contig_19264_7,612,0,5,1,0,0,4,0,0,0,3,0,0,0,1,0,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,13,4,0,0,0,0,0,0,0,0,0,0,21,3,0,0,0,0,0,0,12,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1,0,0
contig_19264_7,613,1,0,5,0,2,0,2,0,0,0,3,0,1,0,1,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1,0
contig_19264_7,624,0,9,0,0,0,5,0,0,0,3,0,0,0,2,0,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,1,0,5,0,1,0,0,0,0,0,1,0,0,3,16,0,0,0,0,0,0,0,0,0,0,2,28,0,0,0,0,0,0,2,9,0,0,0,2,0,0,0,4,0,2,0,0,0,0,0,1,0,0
contig_19264_7,633,2,6,0,0,0,7,0,0,0,4,0,0,0,5,0,2,0,12,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,6,0,0,0,16,0,2,0,10,0,1,0,0,0,0,0,1,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,30,0,1,0,0,0,0,0,9,0,0,0,4,0,0,0,5,0,3,0,4,0,0,0,2,0,0
contig_19264_7,636,0,0,0,8,0,0,0,7,0,0,0,4,0,0,0,7,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,6,2,0,0,18,0,1,0,15,0,0,0,0,0,0,0,1,0,3,0,22,0,0,0,0,0,0,0,0,0,2,0,27,0,0,0,0,0,2,0,7,0,0,0,4,0,0,0,8,0,0,0,6,0,0,0,8
contig_19264_7,639,0,2,0,5,0,3,0,4,0,0,0,4,0,0,0,7,0,4,0,8,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,9,0,1,0,22,0,0,0,19,0,0,0,2,0,0,0,1,0,1,0,24,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,9,0,0,0,4,0,1,0,8,0,0,0,6,0,0,0,8
contig_19264_7,642,0,0,6,0,0,0,7,0,0,0,4,0,1,1,5,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,9,0,0,0,26,0,1,0,16,0,0,0,2,0,0,0,3,0,0,1,25,0,0,0,1,0,0,0,0,0,1,0,29,0,0,0,0,0,0,0,9,0,0,0,2,0,3,0,7,0,0,0,6,0,0,0,8,0
contig_19264_7,658,0,0,6,0,0,0,5,0,0,0,6,0,0,0,2,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,11,0,0,0,11,1,0,0,7,4,0,0,0,0,0,0,3,0,0,0,20,0,0,0,1,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,2,0
contig_19264_7,663,0,1,0,5,0,0,0,5,0,0,0,6,0,0,0,2,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,11,0,0,0,5,0,0,0,9,0,0,0,0,0,0,0,1,0,4,0,12,0,1,0,0,0,0,0,0,0,3,0,21,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2
contig_19264_7,666,0,1,5,0,0,0,5,0,0,1,5,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,11,0,0,0,2,0,0,0,5,0,0,0,0,0,0,0,1,0,0,4,13,0,0,1,0,0,0,0,0,0,0,3,21,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0
contig_19264_7,684,0,7,2,0,1,1,0,0,0,3,0,0,0,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,3,0,0,0,13,5,0,0,0,1,0,0,4,0,0,0,21,4,0,0,0,0,0,0,7,0,0,0,2,0,0,0,8,0,0,0,0,0,0,0,4,0,0
contig_19264_7,699,0,6,0,1,0,2,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,10,0,0,0,2,0,0,0,0,0,0,0,8,0,0,0,2,0,0,0,5,0,0,0,0,0,0,0,2,0,0,0,17,0,5,0,2,0,1,0,0,0,0,0,21,0,3,0,8,0,0,0,7,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,5,0,0
contig_19264_7,702,6,1,0,0,3,0,0,0,3,0,0,0,1,0,0,0,3,0,0,0,10,0,0,0,2,0,0,0,0,0,0,0,8,0,0,0,2,0,0,0,5,0,0,0,0,0,0,0,2,0,0,0,17,5,0,0,2,1,0,0,0,0,0,0,21,3,0,0,8,0,0,0,8,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,5,0,0,0
contig_19264_7,726,0,0,5,1,0,0,4,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,16,6,0,0,0,1,0,0,0,0,0,0,23,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0
contig_19308_1,15,2,0,0,0,9,0,0,0,4,0,0,0,5,0,0,0,3,0,0,0,0,0,0,8,6,0,0,0,2,2,0,0,8,2,0,0,2,2,1,0,9,1,0,0,4,0,0,0,4,0,0,0,20,4,0,0,3,0,0,6,1,0,0,0,25,0,0,0,2,1,0,0,9,2,0,0,2,2,0,2,3,0,0,0,1,0,0,10,7,0,0,0
contig_19308_1,18,0,2,0,0,0,11,0,0,0,18,0,0,0,11,0,2,0,21,0,0,0,20,0,0,0,6,0,4,0,4,0,0,0,14,0,2,0,9,0,0,0,16,1,6,0,8,0,2,0,7,0,0,0,30,0,0,0,11,0,0,0,9,0,0,0,33,0,0,0,10,0,2,0,29,0,0,0,8,0,0,0,14,0,2,0,23,0,0,0,7,0,5
contig_19308_1,21,0,2,0,0,0,9,0,2,0,5,0,14,2,4,0,8,0,3,0,18,0,8,0,12,0,4,0,6,0,4,0,0,2,8,0,6,0,4,0,7,6,3,0,14,2,4,0,4,0,4,0,4,0,24,0,6,0,9,0,2,0,9,0,0,0,27,0,7,2,2,0,8,0,20,0,10,0,6,0,2,2,3,0,12,0,12,0,12,5,5,0,2
contig_19308_1,24,0,2,0,0,0,10,0,0,0,20,0,0,0,14,0,0,0,21,0,0,0,20,0,0,0,4,0,6,0,4,0,0,0,20,0,0,0,13,0,0,0,25,0,0,0,8,0,2,0,8,0,0,0,27,0,4,0,11,0,0,0,15,0,0,0,35,0,0,0,12,0,0,0,29,0,0,0,8,0,0,0,17,0,0,0,23,0,1,0,13,0,0
contig_19308_1,30,0,3,0,0,0,10,0,0,0,20,1,0,0,12,0,2,0,22,0,0,0,20,0,0,0,6,4,0,0,4,0,0,0,19,0,0,0,12,1,0,0,25,0,0,0,10,0,0,0,8,0,0,0,31,0,0,0,9,0,2,0,15,0,0,0,35,0,0,0,12,0,0,0,29,0,0,0,8,0,0,0,17,0,0,0,24,0,0,0,13,0,0
contig_19308_1,33,0,0,3,0,0,0,10,0,1,0,20,0,2,0,14,0,0,0,22,0,0,0,20,0,0,0,10,0,0,0,4,0,0,0,19,0,1,0,12,0,0,0,27,0,2,0,8,0,2,0,6,0,5,0,26,0,2,0,9,0,0,0,15,0,0,0,35,0,0,0,12,0,0,0,29,0,0,0,8,0,0,0,17,0,0,0,24,0,0,0,13,0
contig_19308_1,36,2,1,0,0,9,2,0,0,19,0,0,2,16,0,0,0,22,0,0,0,12,0,8,0,10,0,0,0,0,2,1,1,17,0,2,0,10,0,2,1,27,0,0,0,10,0,0,0,6,2,0,0,26,1,4,0,5,0,6,0,14,0,0,1,35,0,0,0,12,0,0,0,28,0,2,0,4,0,4,0,15,0,0,0,14,0,10,0,13,0,0,0
contig_19308_1,43,0,0,0,7,0,0,0,9,0,1,0,4,0,0,0,8,0,0,0,5,0,0,0,0,0,0,0,6,0,0,0,2,0,0,0,10,0,1,0,2,0,0,0,11,0,0,0,14,0,0,0,4,0,0,0,21,0,2,0,3,0,1,0,2,0,0,0,30,0,0,0,6,0,0,0,12,0,0,0,2,0,0,0,3,0,2,0,4,0,0,0,11
contig_19308_1,48,1,0,6,0,2,0,7,0,0,0,4,0,1,0,4,0,0,0,5,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,8,0,0,0,2,0,1,0,4,0,2,0,10,0,4,0,0,0,7,0,13,0,2,0,1,0,0,0,2,0,3,0,26,0,0,0,4,0,2,0,9,0,0,0,2,0,0,0,2,0,0,0,3,0,0,0,5,0
contig_19308_1,57,0,4,0,1,0,6,0,1,0,4,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,3,0,0,0,10,0,0,0,0,0,2,0,15,0,2,0,3,0,0,0,1,0,0,0,26,0,0,0,2,0,0,0,8,0,0,0,2,0,0,0,2,0,0,0,3,0,0,0,3,0,0
contig_19308_1,58,4,1,0,0,6,1,0,0,2,0,0,0,2,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,3,0,0,0,10,0,0,0,0,2,0,0,13,3,0,0,1,0,0,0,1,0,0,0,26,0,0,0,2,0,0,0,8,0,0,0,2,0,0,0,1,1,0,0,3,0,0,0,2,1,0,0
