,Position,Su13.BD.MM15.DN.MAG10-A,Su13.BD.MM15.DN.MAG10-C,Su13.BD.MM15.DN.MAG10-G,Su13.BD.MM15.DN.MAG10-T,Su13.BD.MLB.DD.MAG10-A,Su13.BD.MLB.DD.MAG10-C,Su13.BD.MLB.DD.MAG10-G,Su13.BD.MLB.DD.MAG10-T,Sp13.BD.MM110.DD.MAG10-A,Sp13.BD.MM110.DD.MAG10-C,Sp13.BD.MM110.DD.MAG10-G,Sp13.BD.MM110.DD.MAG10-T,Fa13.BD.MM110.DN.MAG10-A,Fa13.BD.MM110.DN.MAG10-C,Fa13.BD.MM110.DN.MAG10-G,Fa13.BD.MM110.DN.MAG10-T,Sp13.BD.MLB.SN.MAG10-A,Sp13.BD.MLB.SN.MAG10-C,Sp13.BD.MLB.SN.MAG10-G,Sp13.BD.MLB.SN.MAG10-T,Fa13.BD.MLB.DN.MAG10-A,Fa13.BD.MLB.DN.MAG10-C,Fa13.BD.MLB.DN.MAG10-G,Fa13.BD.MLB.DN.MAG10-T,Fa13.BD.MM110.SN.MAG10-A,Fa13.BD.MM110.SN.MAG10-C,Fa13.BD.MM110.SN.MAG10-G,Fa13.BD.MM110.SN.MAG10-T,Sp13.BD.MM15.SN.MAG10-A,Sp13.BD.MM15.SN.MAG10-C,Sp13.BD.MM15.SN.MAG10-G,Sp13.BD.MM15.SN.MAG10-T,Fa13.BD.MM15.SD.MAG10-A,Fa13.BD.MM15.SD.MAG10-C,Fa13.BD.MM15.SD.MAG10-G,Fa13.BD.MM15.SD.MAG10-T,Fa13.BD.MM15.DN.MAG10-A,Fa13.BD.MM15.DN.MAG10-C,Fa13.BD.MM15.DN.MAG10-G,Fa13.BD.MM15.DN.MAG10-T,Su13.BD.MM110.DCMD.MAG10-A,Su13.BD.MM110.DCMD.MAG10-C,Su13.BD.MM110.DCMD.MAG10-G,Su13.BD.MM110.DCMD.MAG10-T,Sp13.BD.MM15.SD.MAG10-A,Sp13.BD.MM15.SD.MAG10-C,Sp13.BD.MM15.SD.MAG10-G,Sp13.BD.MM15.SD.MAG10-T,Sp13.BD.MM15.DD.A.MAG10-A,Sp13.BD.MM15.DD.A.MAG10-C,Sp13.BD.MM15.DD.A.MAG10-G,Sp13.BD.MM15.DD.A.MAG10-T,Sp13.BD.MM110.SN.MAG10-A,Sp13.BD.MM110.SN.MAG10-C,Sp13.BD.MM110.SN.MAG10-G,Sp13.BD.MM110.SN.MAG10-T,Fa13.BD.MM15.SN.MAG10-A,Fa13.BD.MM15.SN.MAG10-C,Fa13.BD.MM15.SN.MAG10-G,Fa13.BD.MM15.SN.MAG10-T,Fa13.BD.MM110.SD.MAG10-A,Fa13.BD.MM110.SD.MAG10-C,Fa13.BD.MM110.SD.MAG10-G,Fa13.BD.MM110.SD.MAG10-T,Su13.BD.MM110.SN.C.MAG10-A,Su13.BD.MM110.SN.C.MAG10-C,Su13.BD.MM110.SN.C.MAG10-G,Su13.BD.MM110.SN.C.MAG10-T,Su13.BD.MM15.SN.C.MAG10-A,Su13.BD.MM15.SN.C.MAG10-C,Su13.BD.MM15.SN.C.MAG10-G,Su13.BD.MM15.SN.C.MAG10-T,Su13.BD.MLB.SD.C.MAG10-A,Su13.BD.MLB.SD.C.MAG10-C,Su13.BD.MLB.SD.C.MAG10-G,Su13.BD.MLB.SD.C.MAG10-T,Su13.BD.MM110.SD.MAG10-A,Su13.BD.MM110.SD.MAG10-C,Su13.BD.MM110.SD.MAG10-G,Su13.BD.MM110.SD.MAG10-T,Fa13.BD.MLB.SN.MAG10-A,Fa13.BD.MLB.SN.MAG10-C,Fa13.BD.MLB.SN.MAG10-G,Fa13.BD.MLB.SN.MAG10-T,Su13.BD.MM15.SD.MAG10-A,Su13.BD.MM15.SD.MAG10-C,Su13.BD.MM15.SD.MAG10-G,Su13.BD.MM15.SD.MAG10-T,Sp13.BD.MM110.SD.MAG10-A,Sp13.BD.MM110.SD.MAG10-C,Sp13.BD.MM110.SD.MAG10-G,Sp13.BD.MM110.SD.MAG10-T
contig_21352_2,196,7,0,0,0,4,0,0,0,6,0,0,0,1,0,0,0,4,0,0,0,14,0,0,0,6,0,0,0,4,0,0,0,7,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0,10,0,0,0,9,0,0,0,9,0,0,0,14,0,0,0,7,0,0,0,10,0,0,0,1,0,0,0,6,0,0,0,4,0,0,0,5,0,0,0,6,0,0,0
contig_21352_2,197,0,7,0,0,0,4,0,0,0,6,0,0,0,1,0,0,0,4,0,0,0,14,0,0,0,6,0,0,0,4,0,0,0,7,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0,10,0,0,0,9,0,0,0,9,0,0,0,14,0,0,0,7,0,0,0,10,0,0,0,1,0,0,0,6,0,0,0,4,0,0,0,5,0,0,0,5,0,0
contig_21352_2,198,0,8,0,0,0,4,0,0,0,7,0,0,0,1,0,0,0,4,0,0,0,14,0,0,0,6,0,0,0,4,0,0,0,7,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0,10,0,0,0,9,0,0,0,9,0,0,0,14,0,0,0,8,0,0,0,10,0,0,0,1,0,0,0,6,0,0,0,4,0,0,0,5,0,0,0,5,0,0
contig_21352_2,199,0,0,8,0,0,0,4,0,0,0,9,0,0,0,1,0,0,0,6,0,0,0,14,0,0,0,6,0,0,0,4,0,0,0,7,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0,11,0,0,0,9,0,0,0,9,0,0,0,14,0,0,0,8,0,0,0,10,0,0,0,1,0,0,0,6,0,0,0,4,0,0,0,5,0,0,0,5,0
contig_21352_2,200,8,0,0,0,4,0,0,0,9,0,0,0,1,0,0,0,6,0,0,0,14,0,0,0,6,0,0,0,2,0,1,0,3,0,0,0,4,0,0,0,0,0,0,0,6,0,0,0,9,0,0,0,9,0,0,0,7,0,0,0,14,0,0,0,8,0,0,0,10,0,0,0,1,0,0,0,6,0,0,0,4,0,0,0,5,0,0,0,5,0,0,0
contig_21352_2,201,8,0,0,0,4,0,0,0,9,0,0,0,1,0,0,0,6,0,0,0,12,0,0,0,6,0,0,0,2,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,6,0,0,0,9,0,0,0,9,0,0,0,7,0,0,0,14,0,0,0,8,0,0,0,10,0,0,0,1,0,0,0,6,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0
contig_21352_2,202,8,0,0,0,4,0,0,0,7,0,0,0,1,0,0,0,4,0,0,0,12,0,0,0,6,0,0,0,2,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,7,0,0,0,9,0,0,0,7,0,0,0,12,0,0,0,8,0,0,0,11,0,0,0,1,0,0,0,6,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0
contig_21352_2,203,0,0,8,0,0,0,4,0,0,0,7,0,0,0,1,0,0,0,4,0,0,0,12,0,0,0,6,0,0,0,2,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,7,0,0,0,9,0,0,0,7,0,0,0,12,0,0,0,7,0,0,0,11,0,0,0,1,0,0,0,6,0,0,0,5,0,0,0,5,0,0,0,5,0
contig_21352_2,204,0,8,0,0,0,4,0,0,0,7,0,0,0,1,0,0,0,4,0,0,0,12,0,0,0,6,0,0,0,2,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,7,0,0,0,9,0,0,0,7,0,0,0,12,0,0,0,8,0,0,0,11,0,0,0,1,0,0,0,6,0,0,0,5,0,0,0,5,0,0,0,5,0,0
contig_21352_2,205,0,8,0,0,0,4,0,0,0,7,0,0,0,0,0,0,0,4,0,0,0,12,0,0,0,6,0,0,0,2,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,7,0,0,0,9,0,0,0,7,0,0,0,10,0,0,0,8,0,0,0,11,0,0,0,1,0,0,0,6,0,0,0,5,0,0,0,5,0,0,0,5,0,0
contig_21352_2,206,0,0,8,0,0,0,4,0,0,0,7,0,0,0,0,0,0,0,4,0,0,0,12,0,0,0,6,0,0,0,2,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,7,0,0,0,9,0,0,0,7,0,0,0,10,0,0,0,8,0,0,0,11,0,0,0,1,0,0,0,6,0,0,0,5,0,0,0,5,0,0,0,5,0
contig_21352_2,207,0,8,0,0,0,4,0,0,0,7,0,0,0,0,0,0,0,4,0,0,0,12,0,0,0,6,0,0,0,2,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,7,0,0,0,10,0,0,0,7,0,0,0,10,0,0,0,8,0,0,0,11,0,0,0,1,0,0,0,7,0,0,0,5,0,0,0,5,0,0,0,5,0,0
contig_21352_2,208,0,8,0,0,0,4,0,0,0,7,0,0,0,0,0,0,0,4,0,0,0,12,0,0,0,6,0,0,0,2,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,7,0,0,0,10,0,0,0,7,0,0,0,10,0,0,0,8,0,0,0,11,0,0,0,1,0,0,0,7,0,0,0,5,0,0,0,5,0,0,0,5,0,0
contig_21352_2,209,0,8,0,0,0,4,0,0,0,7,0,0,0,0,0,0,0,4,0,0,0,12,0,0,0,6,0,0,0,2,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,7,0,0,0,10,0,0,0,7,0,0,0,10,0,0,0,8,0,0,0,11,0,0,0,1,0,0,0,7,0,0,0,5,0,0,0,5,0,0,0,5,0,0
contig_21352_2,210,0,8,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,3,0,1,0,5,0,7,0,6,0,1,0,1,0,1,0,4,0,0,0,4,0,0,0,0,0,0,0,2,0,2,0,6,0,1,0,10,0,0,0,7,0,0,0,10,0,0,0,8,0,0,0,10,0,0,0,0,0,1,0,6,0,0,0,0,0,5,0,5,0,0,0,4,0,1
contig_21352_2,211,8,0,0,0,4,0,0,0,7,0,0,0,0,0,0,0,4,0,0,0,12,0,0,0,7,0,0,0,2,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,6,1,0,0,10,0,0,0,7,0,0,0,10,0,0,0,8,0,0,0,10,0,0,0,1,0,0,0,6,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0
contig_21352_2,212,0,0,0,8,0,0,0,4,0,0,0,7,0,0,0,0,0,0,0,4,0,0,0,12,0,0,0,7,0,0,0,3,0,0,0,5,0,0,0,4,0,0,0,0,0,0,0,5,0,0,0,7,0,0,0,10,0,0,0,7,0,0,0,11,0,0,0,8,0,0,0,10,0,0,0,1,0,0,0,6,0,0,0,5,0,0,0,5,0,0,0,4
contig_21352_2,213,0,8,0,0,0,4,0,0,0,7,0,0,0,0,0,0,0,4,0,0,0,12,0,0,0,6,0,1,0,4,0,0,0,4,0,1,0,4,0,0,0,0,0,0,0,6,0,0,0,7,0,0,0,10,0,0,0,7,0,0,0,11,0,0,0,8,0,0,0,11,0,0,0,1,0,0,0,8,0,0,0,5,0,0,0,8,0,0,0,4,0,0
contig_21352_2,214,0,0,0,8,0,0,0,4,0,0,0,7,0,0,0,0,0,0,0,4,0,0,0,10,0,0,0,7,0,0,0,4,0,0,0,5,0,0,0,4,0,0,0,0,0,0,0,6,0,0,0,7,0,0,0,10,0,0,0,7,0,0,0,12,0,0,0,8,0,0,0,11,0,0,0,1,0,0,0,8,0,0,0,5,0,0,0,8,0,0,0,4
contig_21352_2,215,0,8,0,0,0,4,0,0,0,8,0,0,0,0,0,0,0,4,0,0,0,10,0,0,0,7,0,0,0,4,0,0,0,5,0,0,0,4,0,0,0,0,0,0,0,6,0,0,0,7,0,0,0,10,0,0,0,7,0,0,0,12,0,0,0,7,0,0,0,11,0,0,0,1,0,0,0,8,0,0,0,5,0,0,0,8,0,0,0,4,0,0
contig_21352_2,216,0,0,0,8,0,0,0,4,0,0,0,8,0,0,0,0,0,0,0,4,0,0,0,10,0,0,0,7,0,0,0,4,0,0,0,5,0,0,0,4,0,0,0,0,0,1,0,5,0,0,0,7,0,0,0,11,0,0,0,7,0,0,0,12,0,0,0,7,0,0,0,11,0,0,0,1,0,0,0,8,0,0,0,5,0,0,0,8,0,0,0,6
contig_21352_2,217,8,0,0,0,4,0,0,0,8,0,0,0,0,0,0,0,4,0,0,0,11,0,0,0,7,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,6,0,0,0,7,0,0,0,10,0,0,0,7,0,0,0,12,0,0,0,7,0,0,0,11,0,0,0,1,0,0,0,8,0,0,0,15,0,0,0,8,0,0,0,6,0,0,0
contig_21352_2,218,8,0,0,0,4,0,0,0,8,0,0,0,0,0,0,0,4,0,0,0,11,0,0,0,7,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,6,0,0,0,7,0,0,0,10,0,0,0,7,0,0,0,12,0,0,0,8,0,0,0,11,0,0,0,1,0,0,0,8,0,0,0,15,0,0,0,8,0,0,0,6,0,0,0
contig_21352_2,219,8,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,2,0,0,0,11,0,0,0,7,0,0,0,5,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,7,0,0,0,9,0,0,0,7,0,0,0,12,0,0,0,8,0,0,0,11,0,0,0,1,0,0,0,8,0,0,0,15,0,0,0,8,0,0,0,6,0,0,0
contig_21352_2,220,8,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,2,0,0,0,11,0,0,0,7,0,0,0,5,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,7,0,0,0,10,0,0,0,7,0,0,0,12,0,0,0,8,0,0,0,11,0,0,0,1,0,0,0,8,0,0,0,14,0,0,0,8,0,0,0,6,0,0,0
contig_21352_2,221,0,8,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,2,0,0,0,12,0,0,0,7,0,0,0,5,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,7,0,0,0,10,0,0,0,8,0,0,0,12,0,0,0,8,0,0,0,10,0,0,0,1,0,0,0,8,0,0,0,14,0,0,0,9,0,0,0,6,0,0
contig_21352_2,222,0,8,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,2,0,0,0,12,0,0,0,7,0,0,0,4,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,7,0,0,0,10,0,0,0,8,0,0,0,12,0,0,0,8,0,0,0,10,0,0,0,1,0,0,0,8,0,0,0,14,0,0,0,9,0,0,0,6,0,0
contig_21352_2,223,8,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,3,0,0,0,12,0,0,0,7,0,0,0,4,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,7,0,0,0,10,0,0,0,8,0,0,0,12,0,0,0,8,0,0,0,10,0,0,0,1,0,0,0,8,0,0,0,14,0,0,0,9,0,0,0,6,0,0,0
contig_21352_2,224,8,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,3,0,0,0,12,0,0,0,7,0,0,0,4,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,7,0,0,0,10,0,0,0,8,0,0,0,12,0,0,0,8,0,0,0,10,0,0,0,1,0,0,0,8,0,0,0,14,0,0,0,9,0,0,0,6,0,0,0
contig_21352_2,225,8,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,3,0,0,0,12,0,0,0,8,0,0,0,4,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,7,0,0,0,10,0,0,0,8,0,0,0,12,0,0,0,8,0,0,0,9,0,0,0,1,0,0,0,8,0,0,0,14,0,0,0,9,0,0,0,6,0,0,0
contig_21352_2,226,8,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,3,0,0,0,12,0,0,0,8,0,0,0,4,0,0,0,6,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,7,0,0,0,10,0,0,0,8,0,0,0,12,0,0,0,8,0,0,0,9,0,0,0,1,0,0,0,8,0,0,0,14,0,0,0,9,0,0,0,5,0,0,0
contig_21352_2,227,0,0,8,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,3,0,1,0,11,0,1,0,7,0,1,0,3,0,1,0,5,0,1,0,2,0,0,0,0,0,0,0,5,0,0,0,7,0,0,0,10,0,0,0,8,0,1,0,11,0,0,0,8,0,1,0,8,0,0,0,1,0,0,0,8,0,10,0,4,0,0,0,9,0,0,0,5,0
contig_21352_2,228,0,8,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,3,0,0,0,11,0,1,0,8,0,0,0,4,0,0,0,6,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,7,0,0,0,10,0,0,0,8,0,0,0,12,0,0,0,8,0,0,0,8,0,1,0,1,0,0,0,8,0,0,0,4,0,10,0,9,0,0,0,5,0,0
contig_21352_2,229,0,0,0,8,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,3,0,0,0,10,0,0,0,8,0,0,0,4,0,0,0,6,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,7,0,0,0,10,0,0,0,8,0,1,0,10,0,0,0,8,0,0,0,9,0,0,0,1,0,0,0,8,0,0,0,14,0,0,0,9,0,0,0,5
contig_21352_2,230,0,0,8,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,3,0,0,0,10,0,0,0,8,0,0,0,4,0,0,0,6,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,7,0,0,0,9,0,0,0,8,0,0,0,9,0,0,0,8,0,0,0,9,0,0,0,1,0,0,0,8,0,0,0,14,0,0,0,8,0,0,0,5,0
contig_21352_2,231,0,0,8,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,3,0,0,0,12,0,0,0,8,0,0,0,4,0,0,0,6,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,7,0,0,0,9,0,0,0,8,0,0,0,9,0,0,0,8,0,0,0,9,0,0,0,1,0,0,0,8,0,0,0,14,0,0,0,8,0,0,0,5,0
contig_21352_2,232,0,0,8,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,3,0,0,0,12,0,0,0,8,0,0,0,4,0,0,0,6,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,7,0,0,0,9,0,0,0,8,0,0,0,9,0,0,0,8,0,0,0,9,0,0,0,1,0,0,0,8,0,0,0,14,0,0,0,8,0,0,0,4,0
contig_21352_2,233,0,0,0,8,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,3,0,0,0,12,0,0,0,8,0,0,0,4,0,0,0,6,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,7,0,0,0,9,0,0,0,8,0,0,0,9,0,0,0,8,0,0,0,9,0,0,0,1,0,0,0,6,0,0,0,14,0,0,0,8,0,0,0,4
contig_21352_2,234,0,8,0,0,3,0,0,0,0,5,0,0,0,0,0,0,1,2,0,0,4,8,0,0,0,7,1,0,2,2,0,1,0,5,1,0,0,2,1,0,0,0,0,0,2,4,0,0,1,6,0,0,0,9,0,0,0,8,0,0,0,8,1,0,0,8,0,0,0,9,0,0,1,0,0,0,0,6,0,0,4,10,0,0,0,8,0,0,1,3,0,0
contig_21352_2,235,0,0,8,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,12,0,0,0,8,0,0,0,6,0,0,0,6,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,7,0,0,0,9,0,0,0,8,0,0,0,9,0,0,0,8,0,0,0,9,0,0,0,1,0,0,0,6,0,0,0,14,0,0,0,8,0,0,0,4,0
contig_21352_2,236,0,8,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,12,0,0,0,8,0,0,0,5,0,1,0,6,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,7,0,0,0,9,0,0,0,8,0,0,0,9,0,0,0,8,0,0,0,9,0,0,0,1,0,0,0,7,0,0,0,14,0,0,0,9,0,0,0,4,0,0
contig_21352_2,237,0,8,0,0,0,2,0,0,0,5,0,0,0,0,0,0,0,2,0,0,0,10,1,1,0,7,0,1,0,5,1,0,0,5,0,1,0,2,0,1,0,0,0,0,0,6,0,0,0,7,0,0,0,9,0,0,0,8,0,0,0,8,0,1,0,8,0,0,0,8,1,0,0,1,0,0,0,8,0,0,0,3,10,0,0,9,0,0,0,5,0,0
contig_21352_2,238,9,0,0,0,2,0,0,0,4,0,1,0,0,0,0,0,2,0,0,0,12,0,0,0,8,0,0,0,6,0,0,0,6,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,7,0,0,0,9,0,0,0,8,0,0,0,9,0,0,0,8,0,0,0,9,0,0,0,1,0,0,0,8,0,0,0,13,0,0,0,9,0,0,0,5,0,0,0
contig_21352_2,239,0,9,0,0,0,2,0,0,0,5,0,0,0,0,0,0,0,2,0,0,0,12,0,0,0,8,0,0,0,6,0,0,0,6,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,7,0,0,0,9,0,0,0,8,0,0,0,9,0,0,0,8,0,0,0,9,0,0,0,1,0,0,0,8,0,0,0,13,0,0,0,9,0,0,0,5,0,0
contig_21352_2,240,0,9,0,0,0,2,0,0,0,5,0,0,0,0,0,0,0,2,0,0,0,12,0,0,0,8,0,0,0,6,0,0,0,6,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,7,0,0,0,9,0,0,0,8,0,0,0,9,0,0,0,8,0,0,0,9,0,0,0,1,0,0,0,8,0,0,0,13,0,0,0,9,0,0,0,5,0,0
contig_21352_2,241,0,9,0,0,0,2,0,0,0,5,0,0,0,0,0,0,0,2,0,0,0,12,0,0,0,8,0,0,0,6,0,0,0,6,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,8,0,0,0,10,0,0,0,8,0,0,0,7,0,0,0,8,0,0,0,9,0,0,0,1,0,0,0,8,0,0,0,13,0,0,0,9,0,0,0,5,0,0
contig_21352_2,242,0,0,9,0,0,0,2,0,0,0,6,0,0,0,0,0,0,0,3,0,0,0,12,0,0,0,8,0,0,0,6,0,0,0,6,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,7,0,0,0,10,0,0,0,8,0,0,0,7,0,0,0,9,0,0,0,9,0,0,0,1,0,0,0,8,0,0,0,13,0,0,0,9,0,0,0,5,0
contig_21352_2,243,0,0,0,9,0,0,0,2,0,0,0,6,0,0,0,0,0,0,1,3,0,0,0,12,0,0,0,8,0,0,0,6,0,0,0,6,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,6,0,0,0,10,0,0,0,8,0,0,0,7,0,0,0,9,0,0,0,9,0,0,0,1,0,0,0,8,0,0,0,13,0,0,0,9,0,0,0,5
contig_21352_2,244,0,0,0,9,0,0,0,2,0,0,0,6,0,0,0,0,0,0,0,5,0,0,0,12,0,0,0,8,0,0,0,6,0,0,0,6,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,6,0,0,0,10,0,0,0,10,0,0,0,7,0,0,0,9,0,0,0,9,0,0,0,1,0,0,0,8,0,0,0,13,0,0,0,9,0,0,0,5
contig_21352_2,245,0,0,0,9,0,0,0,2,0,0,0,6,0,0,0,0,0,0,0,5,0,0,0,12,0,0,0,8,0,0,0,6,0,0,0,6,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,6,0,0,0,10,0,0,0,10,0,0,0,7,0,0,0,9,0,0,0,10,0,0,0,1,0,0,0,8,0,0,0,13,0,0,0,9,0,0,0,5
contig_21352_2,246,0,0,9,0,0,0,2,0,0,0,6,0,0,0,0,0,0,0,5,0,0,0,12,0,0,0,8,0,0,0,6,0,0,0,6,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,6,0,0,0,10,0,0,0,10,0,0,0,7,0,0,0,9,0,0,0,11,0,0,0,1,0,0,0,8,0,0,0,13,0,0,0,9,0,0,0,5,0
contig_21352_2,247,0,0,9,0,0,0,2,0,0,0,7,0,0,0,0,0,0,0,5,0,0,0,12,0,0,0,8,0,0,0,6,0,0,0,6,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,6,0,0,0,11,0,0,0,10,0,0,0,7,0,0,0,9,0,0,0,11,0,0,0,1,0,0,0,8,0,0,0,13,0,0,0,11,0,0,0,5,0
contig_21352_2,248,0,0,0,9,0,0,0,2,0,0,0,7,0,0,0,0,0,0,0,5,0,0,0,12,0,0,0,8,0,0,0,6,0,0,0,6,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,6,0,0,0,11,0,0,0,10,0,0,0,7,0,0,1,9,0,0,0,11,0,0,0,1,0,0,0,7,0,0,0,14,0,0,0,11,0,0,0,5
contig_21352_2,249,0,9,0,0,0,2,0,0,0,7,0,0,0,0,0,0,0,5,0,0,0,9,0,1,0,8,0,0,0,5,0,1,0,6,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,6,0,0,0,11,0,0,0,10,0,0,0,7,0,0,0,10,0,0,0,10,0,1,0,1,0,0,0,7,0,0,0,4,0,10,0,11,0,0,0,5,0,0
contig_21352_2,250,0,0,9,0,0,0,2,0,0,0,7,0,0,0,0,0,0,0,5,0,0,0,10,0,0,0,8,0,0,0,6,0,0,0,6,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,6,0,0,0,12,0,0,0,10,0,0,0,7,0,0,0,10,0,0,0,10,0,0,0,1,0,0,0,7,0,0,0,14,0,0,0,11,0,0,0,5,0
contig_21352_2,251,9,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,5,0,0,0,10,0,0,0,8,0,0,0,6,0,0,0,6,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,6,0,0,0,12,0,0,0,10,0,0,0,7,0,0,0,10,0,0,0,10,0,0,0,1,0,0,0,7,0,0,0,14,0,0,0,11,0,0,0,5,0,0,0
contig_21352_2,252,0,0,9,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,5,0,0,0,10,0,0,0,8,0,0,0,6,0,0,0,6,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,6,0,0,0,12,0,0,0,9,0,0,0,7,0,0,0,10,0,0,0,11,0,0,0,1,0,0,0,7,0,0,0,14,0,0,0,11,0,0,0,5,0
contig_21352_2,253,9,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,5,0,0,0,10,0,0,0,8,0,0,0,6,0,0,0,6,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,12,0,0,0,10,0,0,0,7,0,0,0,10,0,0,0,11,0,0,0,1,0,0,0,7,0,0,0,14,0,0,0,11,0,0,0,5,0,0,0
contig_21352_2,254,9,0,0,0,1,0,0,0,7,0,0,0,1,0,0,0,5,0,0,0,10,0,0,0,8,0,0,0,6,0,0,0,6,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,6,0,0,0,12,0,0,0,10,0,0,0,7,0,0,0,10,0,0,0,11,0,0,0,1,0,0,0,7,0,0,0,14,0,0,0,11,0,0,0,5,0,0,0
contig_21352_2,255,9,0,0,0,1,0,0,0,8,0,0,0,1,0,0,0,5,0,0,0,10,0,0,0,8,0,0,0,6,0,0,0,6,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,6,0,0,0,12,0,0,0,10,0,0,0,7,0,0,0,10,0,0,0,11,0,0,0,1,0,0,0,7,0,0,0,14,0,0,0,11,0,0,0,5,0,0,0
contig_21352_2,256,0,0,9,0,0,0,1,0,0,0,8,0,0,0,1,0,0,0,5,0,0,0,10,0,0,0,8,0,0,0,6,0,0,0,6,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,6,0,0,0,12,0,0,0,10,0,0,0,7,0,0,0,10,0,0,0,11,0,0,0,1,0,0,0,7,0,0,0,14,0,0,0,11,0,0,0,5,0
