,Position,Sp13.BD.MM110.DD.MAG3-A,Sp13.BD.MM110.DD.MAG3-C,Sp13.BD.MM110.DD.MAG3-G,Sp13.BD.MM110.DD.MAG3-T,Su13.BD.MM110.SD.MAG3-A,Su13.BD.MM110.SD.MAG3-C,Su13.BD.MM110.SD.MAG3-G,Su13.BD.MM110.SD.MAG3-T,Fa13.BD.MM110.DN.MAG3-A,Fa13.BD.MM110.DN.MAG3-C,Fa13.BD.MM110.DN.MAG3-G,Fa13.BD.MM110.DN.MAG3-T,Sp13.BD.MM110.SN.MAG3-A,Sp13.BD.MM110.SN.MAG3-C,Sp13.BD.MM110.SN.MAG3-G,Sp13.BD.MM110.SN.MAG3-T,Sp13.BD.MM110.SD.MAG3-A,Sp13.BD.MM110.SD.MAG3-C,Sp13.BD.MM110.SD.MAG3-G,Sp13.BD.MM110.SD.MAG3-T,Fa13.BD.MLB.DN.MAG3-A,Fa13.BD.MLB.DN.MAG3-C,Fa13.BD.MLB.DN.MAG3-G,Fa13.BD.MLB.DN.MAG3-T,Sp13.BD.MM15.SN.MAG3-A,Sp13.BD.MM15.SN.MAG3-C,Sp13.BD.MM15.SN.MAG3-G,Sp13.BD.MM15.SN.MAG3-T,Fa13.BD.MM110.SN.MAG3-A,Fa13.BD.MM110.SN.MAG3-C,Fa13.BD.MM110.SN.MAG3-G,Fa13.BD.MM110.SN.MAG3-T,Su13.BD.MM15.DN.MAG3-A,Su13.BD.MM15.DN.MAG3-C,Su13.BD.MM15.DN.MAG3-G,Su13.BD.MM15.DN.MAG3-T,Fa13.BD.MM15.SN.MAG3-A,Fa13.BD.MM15.SN.MAG3-C,Fa13.BD.MM15.SN.MAG3-G,Fa13.BD.MM15.SN.MAG3-T,Su13.BD.MM110.SN.C.MAG3-A,Su13.BD.MM110.SN.C.MAG3-C,Su13.BD.MM110.SN.C.MAG3-G,Su13.BD.MM110.SN.C.MAG3-T,Fa13.BD.MLB.SN.MAG3-A,Fa13.BD.MLB.SN.MAG3-C,Fa13.BD.MLB.SN.MAG3-G,Fa13.BD.MLB.SN.MAG3-T,Su13.BD.MLB.DD.MAG3-A,Su13.BD.MLB.DD.MAG3-C,Su13.BD.MLB.DD.MAG3-G,Su13.BD.MLB.DD.MAG3-T,Su13.BD.MLB.SD.C.MAG3-A,Su13.BD.MLB.SD.C.MAG3-C,Su13.BD.MLB.SD.C.MAG3-G,Su13.BD.MLB.SD.C.MAG3-T,Sp13.BD.MM15.DD.A.MAG3-A,Sp13.BD.MM15.DD.A.MAG3-C,Sp13.BD.MM15.DD.A.MAG3-G,Sp13.BD.MM15.DD.A.MAG3-T,Su13.BD.MM15.SN.C.MAG3-A,Su13.BD.MM15.SN.C.MAG3-C,Su13.BD.MM15.SN.C.MAG3-G,Su13.BD.MM15.SN.C.MAG3-T,Su13.BD.MM110.DCMD.MAG3-A,Su13.BD.MM110.DCMD.MAG3-C,Su13.BD.MM110.DCMD.MAG3-G,Su13.BD.MM110.DCMD.MAG3-T,Su13.BD.MM15.SD.MAG3-A,Su13.BD.MM15.SD.MAG3-C,Su13.BD.MM15.SD.MAG3-G,Su13.BD.MM15.SD.MAG3-T,Sp13.BD.MM15.SD.MAG3-A,Sp13.BD.MM15.SD.MAG3-C,Sp13.BD.MM15.SD.MAG3-G,Sp13.BD.MM15.SD.MAG3-T,Fa13.BD.MM15.DN.MAG3-A,Fa13.BD.MM15.DN.MAG3-C,Fa13.BD.MM15.DN.MAG3-G,Fa13.BD.MM15.DN.MAG3-T,Sp13.BD.MLB.SN.MAG3-A,Sp13.BD.MLB.SN.MAG3-C,Sp13.BD.MLB.SN.MAG3-G,Sp13.BD.MLB.SN.MAG3-T,Fa13.BD.MM110.SD.MAG3-A,Fa13.BD.MM110.SD.MAG3-C,Fa13.BD.MM110.SD.MAG3-G,Fa13.BD.MM110.SD.MAG3-T,Fa13.BD.MM15.SD.MAG3-A,Fa13.BD.MM15.SD.MAG3-C,Fa13.BD.MM15.SD.MAG3-G,Fa13.BD.MM15.SD.MAG3-T
contig_18488_4,273,0,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,2,0,1,0,2,0,0,0,0,0,2,0,7,0,0,0,0,0,0,0,27,0,4,0,17,0,0,0,13,0,0,0,10,0,0,0,1,0,0,0,2,0,0,0,2,0,0,0,4,0,0,0,2,0,0,0,7,0,0,0,2,0,0,0,3,0,0
contig_18488_4,276,0,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,14,1,0,0,2,0,0,0,0,0,0,0,2,0,1,0,5,0,0,0,0,0,0,4,24,1,0,0,10,4,0,0,9,0,4,0,6,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,2,1,0,0,5,0,0,0,0,0,0,0,0
contig_18488_4,277,0,2,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,16,0,1,0,0,0,0,0,0,0,1,0,1,0,4,0,2,0,0,0,0,0,5,1,22,0,0,0,11,0,4,0,9,0,4,0,6,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,2,0,1,0,3,0,0,0,0,0,0,0,0
contig_18488_4,280,0,0,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,5,0,0,0,0,0,0,0,26,0,0,1,8,0,0,4,9,0,0,0,8,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,2,0,0,1,3,0,0,0,0,0,0,0,0,0
contig_18488_4,282,0,0,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,6,0,0,0,0,0,0,0,26,0,0,0,7,0,0,0,14,0,0,0,4,4,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0
contig_18488_4,288,0,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,20,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,27,0,0,0,5,0,0,0,16,0,8,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,2,0,1,0,9,0,0,0,0,0,0,0,0
contig_18488_4,291,0,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,20,0,0,0,1,0,0,0,1,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,23,0,0,0,5,0,0,0,17,0,0,0,4,4,0,0,5,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0
contig_18488_4,294,0,2,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,3,0,18,0,0,0,1,0,0,0,1,0,1,0,3,0,4,0,1,0,0,0,0,0,2,0,20,0,3,0,2,0,9,0,8,0,4,0,4,0,0,0,5,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0
contig_18488_4,297,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,20,0,1,0,0,0,0,0,1,0,0,0,4,0,4,0,1,0,0,0,0,0,3,1,18,0,1,0,4,0,0,0,17,0,3,0,4,0,0,0,5,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,1,0,9,0,0,0,0,0,0,0,0
contig_18488_4,300,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,21,0,0,0,1,0,0,0,1,0,0,0,4,0,1,0,4,0,0,0,0,0,0,0,22,0,0,0,7,0,0,0,16,0,3,0,4,0,0,0,5,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0
contig_18488_4,303,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,17,0,4,0,1,0,0,0,0,0,1,0,3,0,0,0,0,0,5,0,0,0,0,0,20,0,4,0,3,0,4,0,12,0,5,0,2,0,7,0,5,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,0
contig_18488_4,306,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,2,0,1,0,0,0,2,0,0,0,3,0,0,0,3,0,1,0,0,0,0,0,23,0,0,0,7,0,0,0,17,0,1,0,6,0,3,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
contig_18488_4,313,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,1,0,0,0,2,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,20,0,0,0,7,0,0,0,17,1,0,0,10,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0
contig_18488_4,315,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,2,0,1,0,2,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,19,0,1,0,3,0,3,0,13,0,5,0,10,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
contig_18488_4,318,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,0,0,1,2,0,0,2,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,2,18,0,0,0,6,0,0,0,18,0,2,0,8,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0
contig_18488_4,321,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,0,0,3,0,0,0,2,0,0,0,3,0,0,1,1,0,0,0,0,0,0,0,16,2,0,0,2,0,0,0,17,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0
contig_18488_4,324,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,3,0,0,0,2,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,18,0,0,0,3,0,0,0,12,0,3,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
contig_18488_4,327,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,3,0,0,2,0,0,0,3,0,0,0,1,0,1,0,0,0,0,0,1,18,0,0,3,0,0,0,5,7,0,0,0,2,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0
contig_18488_4,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,17,0,0,3,0,0,0,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
contig_18488_4,339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,13,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,2,15,0,0,3,0,0,0,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
contig_18488_4,345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,19,0,0,0,3,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
contig_18488_4,346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,19,0,0,0,3,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
contig_18488_4,348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,19,1,0,0,0,3,0,0,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
contig_18488_4,357,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,8,0,0,1,0,0,0,0,16,0,2,0,0,0,0,0,15,0,0,0,3,0,2,0,20,0,3,0,0,0,3,0,9,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,2,0,0,0,1,0,0,0,19,0,0,0,20
contig_18488_4,358,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,8,0,0,0,1,0,0,0,16,0,0,0,0,2,0,0,15,0,0,0,3,0,0,0,23,1,0,0,1,2,0,0,9,3,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,2,0,0,0,1,0,0,0,19,0,0,0,21,0
contig_18488_4,360,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,12,0,0,0,1,0,0,0,0,16,0,0,0,0,2,2,0,13,0,0,0,3,0,0,23,0,1,0,0,0,3,0,9,0,3,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,2,0,0,0,1,0,1,0,18,0,3,0,19,0
contig_18488_4,366,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,12,0,0,0,1,0,0,0,16,0,0,2,0,0,0,0,17,0,0,0,4,0,0,1,21,0,0,3,2,0,0,3,12,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,2,0,0,0,3,0,0,0,19,0,0,0,22,0
contig_18488_4,369,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,11,0,0,0,1,0,0,0,16,0,0,2,0,0,0,0,19,0,0,0,4,0,3,1,18,0,0,3,2,0,0,3,11,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,4,0,0,0,3,0,0,0,19,0,0,0,23,0
contig_18488_4,373,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,11,0,0,1,0,0,0,0,16,0,0,0,3,0,0,0,19,0,0,0,4,0,0,2,20,0,0,0,7,0,0,0,15,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,4,0,0,0,3,0,0,0,19,0,0,0,23,0,0
contig_18488_4,374,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,11,0,1,0,0,0,0,0,16,0,0,0,3,0,0,0,19,0,0,0,4,0,0,0,22,0,0,0,7,0,0,0,15,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,4,0,0,0,3,0,0,0,19,0,0,0,23,0
contig_18488_4,375,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,11,0,0,0,0,1,0,0,16,0,0,0,3,0,0,0,19,0,0,0,4,0,0,0,19,3,0,0,7,0,0,0,13,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,4,0,0,0,3,0,0,0,19,0,0,0,23,0,0
contig_18488_4,377,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,1,0,0,0,11,0,0,0,1,0,0,0,0,0,16,0,3,0,0,0,4,0,14,0,0,0,4,0,18,0,4,0,7,0,0,0,12,0,1,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,4,0,4,0,1,0,0,0,19,0,0,0,23
contig_18488_4,378,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,8,0,3,0,0,0,1,0,0,16,0,0,0,0,3,0,4,14,0,0,0,4,0,0,13,4,5,0,2,0,5,0,5,2,6,0,0,0,2,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,4,0,0,4,1,0,0,0,19,0,0,0,23,0
contig_18488_4,381,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,1,0,0,0,10,0,0,0,1,0,0,0,0,0,17,0,3,0,0,0,6,0,12,0,0,0,4,0,22,0,1,0,7,0,0,0,12,1,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,4,0,4,0,1,0,1,0,18,0,5,0,20
contig_18488_4,384,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,1,0,0,0,8,0,2,0,1,0,0,0,1,0,16,0,3,0,0,0,7,0,9,0,4,0,0,0,22,0,1,0,5,0,0,0,14,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,2,0,2,0,2,0,1,0,1,0,18,0,6,0,19
contig_18488_4,387,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,9,0,0,0,1,0,0,17,0,0,0,3,0,0,0,14,0,0,0,4,0,0,0,6,17,0,0,4,1,0,1,7,6,0,0,0,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,1,2,0,0,4,0,0,0,1,2,0,0,19,0,0,0,25,0,0
contig_18488_4,388,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,11,0,0,0,1,0,0,0,17,0,0,0,3,0,0,0,15,0,3,0,0,0,4,0,23,0,0,0,5,0,0,0,13,0,1,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,5,0,2,0,4,0,0,0,21,0,0,0,32,0,1
contig_18488_4,393,0,0,0,1,0,0,4,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,12,0,0,0,1,0,2,0,14,1,2,0,2,0,0,0,18,0,0,0,4,0,5,0,19,0,1,0,2,0,0,1,13,0,0,0,2,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,8,0,0,0,4,0,0,0,21,0,0,0,33,0
contig_18488_4,402,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,1,0,6,0,6,0,0,0,5,0,1,0,16,0,4,0,0,0,0,0,18,0,0,0,4,0,11,0,12,0,3,0,0,0,12,0,1,0,1,0,2,0,0,0,3,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,8,0,3,0,2,0,0,0,22,0,0,0,33
contig_18488_4,405,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,12,0,0,0,4,0,0,0,17,0,2,0,2,0,0,0,18,0,0,0,4,0,3,0,21,0,1,0,2,0,2,0,11,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,8,0,1,0,4,0,0,0,22,0,0,0,32
contig_18488_4,408,0,0,1,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,9,0,2,0,4,0,0,0,16,1,0,0,2,0,2,0,13,0,5,0,0,0,4,0,19,3,1,0,3,0,0,1,11,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,5,1,2,0,2,4,0,0,20,0,0,0,29,1,2
contig_18488_4,414,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,10,0,0,0,4,0,15,0,0,0,0,0,4,0,17,0,0,0,3,0,0,0,0,0,23,0,0,0,3,0,1,0,12,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,2,0,0,0,8,0,0,0,4,0,2,0,17,0,0,0,29,0,1
contig_18488_4,417,0,1,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,8,2,0,0,2,0,0,0,15,0,0,0,4,0,0,0,17,0,0,0,3,0,0,0,20,3,0,0,3,0,0,0,10,3,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,8,0,0,0,4,2,0,0,16,0,0,1,27,0,0
contig_18488_4,419,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,1,0,1,0,0,0,8,0,2,0,2,0,0,0,0,0,15,0,5,0,0,0,0,0,17,0,0,0,3,0,21,0,4,0,3,0,0,0,12,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,7,0,2,0,4,0,0,0,16,0,1,0,27
contig_18488_4,420,0,1,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,10,0,0,0,2,0,0,0,14,0,1,0,5,0,0,0,15,0,2,0,3,0,0,0,24,0,0,0,3,0,0,0,12,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,8,0,0,0,4,2,0,0,16,0,0,0,26,0,2
contig_18488_4,421,0,0,1,0,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,10,0,0,0,2,0,0,0,12,0,1,0,5,0,0,0,17,0,0,0,3,0,0,0,25,0,0,0,3,0,0,0,12,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,8,0,0,0,4,0,2,0,16,0,0,0,28,0,0,0
contig_18488_4,423,0,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,10,0,0,0,0,0,6,1,6,0,3,0,2,0,12,0,5,0,3,0,0,0,2,1,23,0,1,0,2,0,3,0,9,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,3,0,5,0,2,2,2,0,8,0,8,0,13,0,13
contig_18488_4,426,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,1,0,1,0,0,0,10,0,0,0,0,0,0,0,0,0,11,0,5,0,0,0,3,0,12,0,3,0,0,0,22,0,4,0,3,0,0,0,11,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,0,5,0,2,0,4,0,0,0,15,0,1,0,24
contig_18488_4,432,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,0,0,0,0,0,0,0,8,0,1,0,5,0,0,0,15,0,0,0,3,0,0,0,26,0,0,0,3,0,0,0,11,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,6,0,0,0,4,0,2,0,13,0,0,0,25,0,0
contig_18488_4,435,0,0,1,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,6,0,1,0,5,0,0,0,14,0,0,0,3,0,0,0,2,0,22,0,2,0,1,0,4,0,6,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,4,0,1,0,4,0,2,0,13,0,0,0,23,0,0,0
contig_18488_4,436,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,7,0,0,0,5,0,0,0,14,0,0,0,3,0,0,0,24,0,0,0,3,0,0,0,7,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,4,2,0,0,4,0,0,0,13,0,0,0,25
contig_18488_4,442,1,0,0,0,26,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,2,0,2,0,12,0,0,0,23,1,0,0,1,0,0,0,2,2,0,0,1,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0
contig_18488_4,443,0,0,0,1,0,0,0,26,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,2,0,0,0,12,0,1,0,23,0,0,0,1,0,2,0,2,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,4
contig_18488_4,447,0,1,0,0,0,0,0,26,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,1,0,2,0,4,0,0,0,0,0,2,0,0,0,12,0,1,0,23,0,0,0,1,0,2,0,1,0,1,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,4
contig_18488_4,453,0,1,0,0,0,0,0,26,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,1,0,2,0,3,0,0,0,0,0,2,0,0,0,12,0,1,0,23,0,0,0,1,0,2,0,1,0,1,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,4
contig_18488_4,456,0,0,0,1,0,0,0,26,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,2,0,0,0,12,1,0,16,8,0,0,1,0,2,0,1,0,0,0,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,2
contig_18488_4,462,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,24,0,1,0,1,0,0,0,0,0,2,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0
contig_18488_4,464,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,7,0,2,0,0,0,0,0,0,0,0
contig_18488_4,465,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,24,1,0,0,1,0,0,0,0,2,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,4,0,5,0,0,0,0,0,0,0,0
contig_18488_4,471,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,23,0,1,0,1,0,0,0,1,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,0,0
contig_18488_4,474,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,22,0,0,0,1,3,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,11,0,0,0,0,0,0,0,0
