,Position,Su13.BD.MM110.SD.MAG8-A,Su13.BD.MM110.SD.MAG8-C,Su13.BD.MM110.SD.MAG8-G,Su13.BD.MM110.SD.MAG8-T,Sp13.BD.MM15.SD.MAG8-A,Sp13.BD.MM15.SD.MAG8-C,Sp13.BD.MM15.SD.MAG8-G,Sp13.BD.MM15.SD.MAG8-T,Fa13.BD.MLB.DN.MAG8-A,Fa13.BD.MLB.DN.MAG8-C,Fa13.BD.MLB.DN.MAG8-G,Fa13.BD.MLB.DN.MAG8-T,Fa13.BD.MM110.SN.MAG8-A,Fa13.BD.MM110.SN.MAG8-C,Fa13.BD.MM110.SN.MAG8-G,Fa13.BD.MM110.SN.MAG8-T,Sp13.BD.MM110.SN.MAG8-A,Sp13.BD.MM110.SN.MAG8-C,Sp13.BD.MM110.SN.MAG8-G,Sp13.BD.MM110.SN.MAG8-T,Sp13.BD.MM110.DD.MAG8-A,Sp13.BD.MM110.DD.MAG8-C,Sp13.BD.MM110.DD.MAG8-G,Sp13.BD.MM110.DD.MAG8-T,Sp13.BD.MM110.SD.MAG8-A,Sp13.BD.MM110.SD.MAG8-C,Sp13.BD.MM110.SD.MAG8-G,Sp13.BD.MM110.SD.MAG8-T,Su13.BD.MLB.DD.MAG8-A,Su13.BD.MLB.DD.MAG8-C,Su13.BD.MLB.DD.MAG8-G,Su13.BD.MLB.DD.MAG8-T,Su13.BD.MM15.SN.C.MAG8-A,Su13.BD.MM15.SN.C.MAG8-C,Su13.BD.MM15.SN.C.MAG8-G,Su13.BD.MM15.SN.C.MAG8-T,Fa13.BD.MM15.SN.MAG8-A,Fa13.BD.MM15.SN.MAG8-C,Fa13.BD.MM15.SN.MAG8-G,Fa13.BD.MM15.SN.MAG8-T,Fa13.BD.MLB.SN.MAG8-A,Fa13.BD.MLB.SN.MAG8-C,Fa13.BD.MLB.SN.MAG8-G,Fa13.BD.MLB.SN.MAG8-T,Su13.BD.MM110.DCMD.MAG8-A,Su13.BD.MM110.DCMD.MAG8-C,Su13.BD.MM110.DCMD.MAG8-G,Su13.BD.MM110.DCMD.MAG8-T,Fa13.BD.MM110.DN.MAG8-A,Fa13.BD.MM110.DN.MAG8-C,Fa13.BD.MM110.DN.MAG8-G,Fa13.BD.MM110.DN.MAG8-T,Su13.BD.MM15.SD.MAG8-A,Su13.BD.MM15.SD.MAG8-C,Su13.BD.MM15.SD.MAG8-G,Su13.BD.MM15.SD.MAG8-T,Su13.BD.MM15.DN.MAG8-A,Su13.BD.MM15.DN.MAG8-C,Su13.BD.MM15.DN.MAG8-G,Su13.BD.MM15.DN.MAG8-T,Sp13.BD.MLB.SN.MAG8-A,Sp13.BD.MLB.SN.MAG8-C,Sp13.BD.MLB.SN.MAG8-G,Sp13.BD.MLB.SN.MAG8-T,Fa13.BD.MM15.DN.MAG8-A,Fa13.BD.MM15.DN.MAG8-C,Fa13.BD.MM15.DN.MAG8-G,Fa13.BD.MM15.DN.MAG8-T,Sp13.BD.MM15.SN.MAG8-A,Sp13.BD.MM15.SN.MAG8-C,Sp13.BD.MM15.SN.MAG8-G,Sp13.BD.MM15.SN.MAG8-T,Fa13.BD.MM15.SD.MAG8-A,Fa13.BD.MM15.SD.MAG8-C,Fa13.BD.MM15.SD.MAG8-G,Fa13.BD.MM15.SD.MAG8-T,Sp13.BD.MM15.DD.A.MAG8-A,Sp13.BD.MM15.DD.A.MAG8-C,Sp13.BD.MM15.DD.A.MAG8-G,Sp13.BD.MM15.DD.A.MAG8-T,Su13.BD.MM110.DN.MAG8-A,Su13.BD.MM110.DN.MAG8-C,Su13.BD.MM110.DN.MAG8-G,Su13.BD.MM110.DN.MAG8-T,Fa13.BD.MM110.SD.MAG8-A,Fa13.BD.MM110.SD.MAG8-C,Fa13.BD.MM110.SD.MAG8-G,Fa13.BD.MM110.SD.MAG8-T,Su13.BD.MLB.SD.C.MAG8-A,Su13.BD.MLB.SD.C.MAG8-C,Su13.BD.MLB.SD.C.MAG8-G,Su13.BD.MLB.SD.C.MAG8-T,Su13.BD.MM110.SN.C.MAG8-A,Su13.BD.MM110.SN.C.MAG8-C,Su13.BD.MM110.SN.C.MAG8-G,Su13.BD.MM110.SN.C.MAG8-T
contig_20881_1,1602,0,153,0,0,1,146,0,4,0,128,0,0,0,223,0,0,0,283,0,0,0,426,0,0,0,503,0,0,0,87,0,6,0,358,0,0,0,221,0,0,0,212,0,2,0,32,0,0,0,138,0,0,0,199,0,0,0,248,0,0,0,87,0,6,0,189,0,0,0,148,0,3,0,256,0,0,0,141,0,3,0,7,0,0,0,261,0,0,0,145,0,3,1,187,0,0
contig_20881_1,1603,151,0,1,0,152,0,0,0,128,0,0,0,220,0,0,0,282,0,0,0,427,0,0,0,506,0,0,0,93,0,0,0,359,1,0,0,220,0,0,0,216,0,0,0,32,0,0,0,138,0,0,0,198,0,0,0,249,0,0,0,93,0,0,0,189,0,0,0,154,0,0,0,254,0,0,0,144,0,0,0,7,0,0,0,260,0,0,0,148,0,0,0,188,0,0,0
contig_20881_1,1604,152,0,0,0,151,0,0,0,128,0,0,0,219,0,0,0,285,0,0,0,428,0,0,0,512,0,0,0,93,0,0,0,363,0,0,0,220,0,0,0,214,1,0,0,32,0,0,0,139,0,0,0,197,1,0,0,250,0,0,0,96,0,0,0,188,0,0,1,156,0,0,0,254,0,0,0,147,0,0,0,7,0,0,0,260,0,0,0,147,0,0,0,188,0,0,0
contig_20881_1,1605,150,0,0,0,151,0,0,0,128,0,0,0,216,0,3,0,286,0,0,0,429,0,0,0,514,0,0,0,92,0,0,0,363,0,0,0,216,0,2,0,216,0,0,0,32,0,0,0,138,0,0,0,198,0,0,0,250,0,0,0,99,0,0,0,189,0,0,0,155,0,0,0,253,0,0,0,144,0,0,0,7,0,0,0,260,0,2,0,144,0,1,0,184,1,0,0
contig_20881_1,1606,148,0,0,0,151,0,0,0,128,0,0,0,216,0,0,0,288,0,0,0,431,0,0,0,516,0,0,0,89,2,0,0,362,0,0,0,216,0,0,0,218,0,0,0,32,0,0,0,136,0,1,0,194,0,0,0,246,0,0,0,100,0,0,0,185,0,0,0,158,0,0,0,246,0,0,0,144,0,0,0,7,0,0,0,256,0,0,0,146,1,0,0,184,1,0,0
contig_20881_1,1607,147,0,0,0,152,0,0,0,128,0,0,0,216,0,0,0,290,0,0,0,429,0,0,0,516,0,0,0,92,0,0,0,360,0,0,1,215,0,0,0,219,0,0,0,33,0,0,0,137,0,0,0,192,0,0,0,242,0,0,0,100,0,0,0,182,0,0,0,158,0,0,0,244,0,0,0,143,0,0,0,7,0,0,0,255,0,0,0,148,0,0,0,186,0,0,0
contig_20881_1,1608,0,148,0,0,0,154,0,0,0,128,0,0,1,217,0,4,0,291,0,0,0,434,0,0,0,517,0,0,0,92,0,1,0,361,0,0,0,214,0,2,0,220,0,1,0,33,0,0,0,140,0,0,0,193,0,0,0,243,0,2,0,96,0,4,0,184,0,1,1,155,0,3,0,248,0,0,0,134,0,9,0,7,0,0,0,262,0,0,0,145,0,1,0,184,0,0
contig_20881_1,1609,0,0,0,147,0,0,0,154,0,0,0,127,0,0,0,219,0,0,0,289,0,0,0,435,1,0,1,516,0,0,0,91,0,0,0,360,0,0,0,210,0,0,0,222,0,0,0,33,0,0,0,138,0,0,0,195,0,0,1,238,0,0,0,101,1,0,0,183,0,0,0,161,0,0,0,238,0,0,0,143,0,0,0,7,0,0,0,259,0,0,0,144,0,0,0,186
contig_20881_1,1610,147,0,0,0,154,0,0,0,126,0,0,0,218,0,0,0,287,0,0,0,434,0,0,0,512,1,0,0,91,0,0,0,358,0,0,0,209,0,1,0,220,0,0,0,34,0,0,0,138,0,0,0,195,0,0,0,238,0,1,0,101,0,0,0,184,0,0,0,160,0,0,0,238,0,0,0,143,0,0,0,7,0,0,0,254,0,2,0,145,0,0,0,184,0,0,0
contig_20881_1,1611,0,147,0,0,0,151,0,1,0,123,0,1,0,215,0,0,0,279,0,9,0,426,0,5,0,505,0,7,0,92,0,0,0,356,0,0,0,208,0,0,0,219,0,0,0,34,0,0,0,136,0,1,0,194,0,0,0,237,0,0,0,101,0,0,0,184,0,0,0,159,0,0,0,240,0,0,0,140,0,3,0,9,0,0,0,256,0,0,0,142,0,0,0,184,0,1
contig_20881_1,1612,147,0,0,0,152,0,0,0,124,0,0,0,217,0,0,0,287,0,0,0,432,0,0,0,513,0,1,0,92,0,0,0,354,0,0,0,206,0,0,0,221,0,0,0,34,0,0,0,136,0,0,0,193,0,0,0,234,0,0,0,100,0,0,0,184,0,0,0,161,0,0,0,240,0,0,0,142,0,0,0,8,0,0,0,256,0,0,0,142,0,0,0,185,0,0,0
contig_20881_1,1613,147,0,0,0,152,0,0,0,124,0,0,0,218,0,0,0,287,0,0,0,433,0,0,0,515,0,0,0,92,0,0,0,349,0,0,0,207,0,0,0,218,0,0,0,34,0,0,0,136,0,0,0,194,0,0,0,235,0,0,0,101,0,0,0,184,0,0,0,161,0,0,0,240,0,0,0,141,0,0,0,8,0,0,0,256,0,0,0,143,0,0,0,186,0,0,0
contig_20881_1,1614,0,150,0,0,0,153,0,0,0,127,0,0,0,221,0,0,0,290,0,0,0,435,0,0,0,513,0,1,0,91,0,1,0,347,0,0,0,205,0,0,0,219,0,0,0,33,0,1,0,125,0,8,0,195,0,0,0,235,0,0,0,100,0,0,0,184,0,0,0,160,0,0,0,239,0,0,1,140,0,0,0,8,0,0,0,259,0,0,0,143,0,0,0,183,0,0
contig_20881_1,1615,0,0,150,0,0,0,152,0,0,0,125,0,0,0,222,0,0,0,292,1,0,0,433,0,0,0,513,0,0,0,91,0,0,0,345,0,1,0,203,0,0,0,221,0,0,0,34,0,0,0,135,0,0,0,195,0,0,0,235,0,0,0,100,0,0,0,181,0,0,0,156,0,0,0,238,0,0,0,142,0,0,0,8,0,0,0,260,0,0,0,144,0,0,0,183,0
contig_20881_1,1616,152,0,0,0,151,1,0,0,126,0,0,0,229,0,0,0,293,0,0,0,437,0,0,0,507,0,0,0,91,0,0,0,343,0,0,0,212,0,0,0,221,0,0,0,34,0,0,0,137,0,0,0,202,0,0,0,241,0,0,0,100,0,0,0,186,0,0,0,156,0,0,0,239,0,0,0,144,0,0,0,8,0,0,0,277,0,0,0,143,0,0,0,180,0,0,0
contig_20881_1,1617,0,151,0,1,0,152,0,0,0,123,0,1,0,222,0,4,0,292,0,0,3,434,0,0,0,511,0,2,0,90,0,0,3,341,0,1,0,206,0,0,0,217,0,3,0,33,0,0,0,136,0,0,0,201,0,0,0,239,0,0,0,99,0,1,0,182,0,1,0,152,0,1,0,235,0,1,0,143,0,1,0,8,0,0,0,277,0,0,0,141,0,1,3,175,0,2
contig_20881_1,1618,152,0,0,0,151,0,0,0,123,0,0,0,227,0,0,0,295,0,0,0,432,0,1,0,510,0,0,0,89,0,0,0,345,0,0,0,204,0,0,0,218,0,0,1,33,0,0,0,141,0,0,0,198,0,0,0,235,0,0,0,98,0,0,0,181,0,0,0,154,0,0,0,230,0,0,0,144,0,1,0,8,0,0,0,275,0,0,0,141,0,0,0,182,0,0,0
contig_20881_1,1619,0,0,0,153,0,0,0,150,0,0,0,129,0,0,0,233,0,0,0,295,0,0,0,429,0,0,0,509,0,0,0,90,0,0,0,348,0,0,0,206,1,0,0,218,0,0,0,33,0,0,0,142,0,0,0,200,0,0,0,242,0,0,0,96,0,0,0,183,0,0,0,154,0,0,0,240,0,0,0,145,0,0,0,8,0,0,0,277,0,0,0,142,0,0,0,181
contig_20881_1,1620,0,2,0,152,1,1,1,147,0,0,0,130,0,0,0,233,0,0,1,294,0,1,0,429,0,0,0,510,0,0,0,89,0,0,0,347,0,0,0,203,0,0,0,220,0,0,0,33,0,1,0,140,0,0,0,202,0,0,0,246,0,0,0,94,0,0,0,184,0,0,0,153,0,0,0,244,0,0,0,146,0,0,0,8,0,0,0,278,0,0,0,140,0,0,0,182
contig_20881_1,1621,0,0,9,146,0,0,6,144,0,0,24,105,0,0,5,227,0,0,0,292,0,0,6,422,0,0,0,510,0,0,13,74,0,0,49,300,0,0,11,190,0,0,49,169,0,0,0,32,0,0,0,136,0,0,22,177,0,0,6,237,0,0,5,91,0,0,11,175,0,0,18,136,0,0,12,229,0,0,11,135,0,0,0,9,0,0,6,269,0,0,61,81,0,0,7,173
contig_20881_1,1622,0,156,0,0,0,149,0,0,0,129,0,0,0,235,0,0,0,290,0,2,0,425,0,0,0,504,0,3,0,89,0,0,0,350,0,0,0,201,0,0,0,212,0,0,0,29,0,3,0,104,0,33,0,199,0,0,0,243,0,0,0,96,0,0,0,186,0,1,0,154,0,0,0,240,0,2,0,145,0,0,0,9,0,0,0,276,0,0,0,139,0,0,0,178,0,0
contig_20881_1,1623,155,0,0,0,95,54,0,0,78,49,0,0,232,0,0,0,218,76,0,0,292,130,0,0,373,134,0,1,80,9,0,0,333,19,2,0,177,18,2,0,131,82,0,0,32,0,0,0,117,16,0,1,183,14,1,0,200,40,0,0,91,2,0,1,165,18,1,0,111,42,1,0,226,11,0,0,111,33,2,0,9,0,0,0,275,0,0,0,129,11,0,0,180,0,0,0
contig_20881_1,1624,0,0,155,0,0,0,150,0,1,0,127,0,0,0,237,0,0,0,292,0,0,0,421,0,0,0,509,0,0,0,87,0,0,0,349,0,0,0,198,0,1,0,212,0,0,0,31,0,0,0,134,0,0,0,199,0,1,0,240,0,0,0,95,0,0,0,184,1,0,0,153,0,0,0,238,0,1,0,144,0,0,0,9,0,3,0,272,0,0,0,141,0,0,0,180,0
contig_20881_1,1625,0,0,1,145,0,1,0,148,0,0,0,121,1,0,0,228,0,0,1,292,0,0,0,414,0,1,0,507,0,0,0,85,0,0,0,347,0,0,0,194,0,0,0,210,0,0,0,31,0,0,0,127,0,1,0,190,0,0,0,234,1,0,0,95,0,0,0,174,0,0,0,153,0,1,0,230,0,0,0,146,0,0,0,9,0,0,0,259,0,0,0,140,0,0,0,180
contig_20881_1,1626,0,0,146,0,0,0,150,0,0,0,118,1,0,0,235,0,0,0,290,0,0,0,412,0,0,0,505,0,0,0,85,0,0,0,344,0,0,0,194,2,0,1,209,2,0,0,31,0,0,0,129,0,1,0,190,0,0,0,233,1,0,0,95,0,0,0,174,0,0,0,151,2,0,0,236,0,1,0,144,1,0,0,9,0,0,0,255,0,0,0,139,0,0,0,182,0
contig_20881_1,1627,0,0,146,0,0,0,149,1,0,0,121,0,0,0,235,0,0,0,289,0,0,0,411,0,0,0,503,0,0,0,83,0,0,0,343,0,0,0,196,0,0,0,212,0,0,0,31,0,0,0,129,0,0,0,191,0,1,0,232,0,0,0,95,0,0,0,167,1,0,0,152,0,0,0,238,0,0,0,146,0,0,0,8,0,0,0,253,0,0,0,138,0,0,0,181,0
contig_20881_1,1628,0,0,146,0,0,0,153,0,0,0,120,0,0,0,234,0,0,0,287,0,0,0,411,0,1,0,500,0,0,0,83,0,0,0,341,0,0,0,196,0,0,0,212,1,0,0,32,0,0,0,129,0,0,0,190,0,0,0,233,0,0,0,95,0,0,0,169,0,0,1,149,0,0,0,237,0,0,0,143,0,0,0,8,0,0,0,253,0,0,0,135,0,0,0,182,0
contig_20881_1,1629,0,142,0,0,1,153,0,0,0,116,1,0,0,232,0,0,0,286,0,0,1,411,0,0,0,502,0,0,0,82,0,0,0,342,0,1,0,198,0,0,0,208,0,1,0,32,0,0,0,129,0,0,0,189,0,0,0,231,0,0,1,95,0,0,0,171,0,0,2,142,0,2,0,237,0,0,0,145,0,0,0,8,0,0,0,255,0,0,0,134,0,1,0,180,0,0
contig_20881_1,1630,0,0,142,0,0,0,149,0,0,0,115,0,0,0,230,0,1,1,286,0,0,0,412,0,0,0,506,0,0,0,83,0,0,0,347,0,0,0,196,0,0,0,210,0,0,0,31,0,0,0,129,0,0,0,189,0,0,0,230,0,0,0,95,0,0,0,170,0,0,0,145,0,0,0,237,0,0,0,145,0,0,0,8,0,0,0,252,0,0,0,135,0,0,0,180,0
contig_20881_1,1631,142,0,0,0,149,0,0,0,115,0,0,0,231,0,0,0,287,0,1,0,411,1,1,0,510,0,0,0,83,0,0,0,347,0,0,0,197,0,0,0,210,0,0,0,30,0,0,0,130,0,1,0,187,1,1,0,232,0,0,0,93,0,0,0,172,0,0,0,145,0,0,0,239,0,0,0,147,0,0,0,8,0,0,0,255,0,0,0,134,0,0,0,179,0,0,0
contig_20881_1,1632,0,138,0,0,0,150,0,1,0,115,0,0,0,228,0,0,0,288,0,0,0,408,0,1,1,505,0,0,0,83,0,0,0,347,0,0,0,196,0,0,1,210,0,0,0,30,0,0,0,127,0,2,0,188,0,0,0,230,0,1,0,93,0,0,0,172,0,0,0,144,0,0,0,234,0,0,0,147,0,0,0,8,0,0,0,248,0,0,0,133,0,0,0,180,0,0
contig_20881_1,1633,0,140,0,0,0,154,0,0,0,117,0,0,0,225,0,0,0,288,0,0,0,411,0,0,1,507,0,0,0,86,0,0,0,348,0,0,0,196,0,0,1,210,0,0,0,30,0,0,0,130,0,0,0,187,0,0,0,236,0,0,0,94,0,0,0,172,0,0,0,143,0,0,0,236,0,0,0,147,0,0,0,8,0,0,0,245,0,0,0,136,0,0,0,182,0,0
contig_20881_1,1634,139,0,0,0,156,0,0,0,117,0,0,0,227,0,0,0,286,0,0,0,410,0,0,0,505,1,0,0,85,0,0,0,348,0,0,0,193,0,0,0,214,1,0,0,31,0,0,0,130,0,0,0,182,0,0,0,234,0,0,0,91,0,1,0,168,0,0,0,143,0,0,0,233,0,0,0,147,0,0,0,8,0,0,0,242,0,0,0,135,0,0,0,182,0,0,0
contig_20881_1,1635,139,0,0,0,155,0,0,0,118,0,2,0,230,0,0,1,285,0,2,0,407,0,0,0,503,1,1,0,85,0,0,0,347,0,0,1,195,0,0,0,214,0,0,0,29,0,0,0,104,0,24,0,179,0,2,0,243,0,0,0,92,0,0,0,167,0,1,0,141,0,0,0,232,0,1,0,147,0,0,0,8,0,0,0,245,0,0,0,134,0,1,0,183,0,0,0
contig_20881_1,1636,0,142,0,0,0,154,0,1,0,120,0,1,0,232,0,0,0,283,0,3,0,405,0,0,0,506,0,1,0,85,0,1,0,345,0,0,0,197,0,0,0,211,0,2,0,29,0,0,0,105,0,24,0,184,0,0,0,245,0,1,0,90,0,2,0,170,0,0,0,140,0,2,0,232,0,1,0,141,0,2,0,8,0,0,0,249,0,0,2,134,0,0,0,183,0,0
contig_20881_1,1637,0,0,0,144,0,0,0,155,0,0,0,121,0,0,0,233,0,0,0,287,0,0,0,404,0,0,0,506,0,0,0,86,0,0,0,346,0,0,0,198,0,0,0,211,0,0,0,29,0,0,0,129,0,0,0,183,0,0,0,246,0,0,0,92,0,0,0,170,0,0,0,143,0,0,0,233,0,0,0,141,0,0,0,8,0,0,0,251,0,0,0,135,0,0,0,185
contig_20881_1,1638,0,137,7,0,0,125,28,1,0,102,18,0,0,224,8,0,0,229,58,1,0,331,70,1,0,410,96,0,0,51,36,0,0,289,54,0,0,187,12,0,0,161,48,0,0,25,6,0,0,104,29,0,0,160,22,0,0,224,22,0,0,58,33,0,0,158,12,0,0,98,43,1,0,222,10,0,0,96,45,0,0,8,0,0,0,244,4,0,0,77,60,0,0,175,7,0
contig_20881_1,1639,0,0,143,0,0,0,154,0,0,0,118,0,0,0,232,0,0,0,287,0,0,0,400,0,0,0,505,0,0,0,88,0,0,0,344,0,0,0,200,0,0,0,207,0,0,0,30,0,0,0,134,0,0,0,183,0,0,0,246,0,0,0,90,0,0,0,169,0,0,0,141,0,0,0,236,0,0,0,144,0,0,0,8,0,0,0,241,0,0,0,138,0,0,0,180,0
contig_20881_1,1640,143,0,0,0,154,0,0,0,117,0,0,0,231,0,0,0,286,0,0,0,399,0,0,0,504,0,0,0,88,0,0,0,344,0,0,0,200,0,0,0,206,1,0,0,30,0,0,0,133,0,0,0,182,0,0,0,245,0,0,0,89,0,0,0,167,0,0,0,141,0,0,0,235,0,0,0,143,1,0,0,8,0,0,0,241,0,0,0,138,0,0,0,179,0,0,0
contig_20881_1,1641,7,0,134,0,7,0,148,0,18,0,99,0,9,0,222,0,2,0,281,0,5,0,394,0,2,1,502,0,10,0,80,0,43,0,303,0,12,0,187,0,44,0,160,1,0,0,31,0,25,0,108,0,18,0,164,0,6,0,239,0,6,0,83,0,11,0,156,0,16,0,125,0,9,0,227,0,9,0,137,0,0,0,8,0,4,0,237,0,52,0,86,0,7,0,171,0
contig_20881_1,1642,0,0,0,139,1,0,0,152,0,0,0,117,0,0,0,231,3,0,0,284,1,0,0,396,2,0,0,501,0,0,0,90,0,0,0,344,0,0,0,201,1,0,0,204,0,0,0,31,0,2,0,131,0,0,0,183,0,1,0,245,0,0,0,87,0,0,0,167,0,0,0,140,0,0,0,234,0,0,0,145,0,0,0,8,0,0,0,239,0,1,0,137,0,0,1,177
contig_20881_1,1643,0,0,0,144,0,0,0,154,0,0,0,120,0,0,0,229,0,0,0,289,0,0,0,400,0,0,0,506,0,0,0,89,0,0,0,347,0,0,0,201,0,1,0,203,0,0,0,31,0,0,1,135,0,0,0,187,1,1,0,246,0,0,0,87,0,0,0,170,0,0,0,139,0,0,0,237,0,0,0,145,0,0,0,8,0,0,0,239,0,0,0,140,0,0,0,177
contig_20881_1,1644,0,143,0,0,0,154,0,0,0,120,0,0,0,229,0,0,0,288,0,0,0,402,0,0,0,509,0,0,0,89,0,0,0,344,2,0,0,203,0,0,0,207,0,0,0,32,0,0,0,136,0,0,0,189,0,0,0,245,0,0,0,87,0,1,0,177,0,0,1,136,0,0,0,239,0,0,0,145,0,0,0,8,0,0,0,240,0,0,0,140,0,0,0,176,0,0
contig_20881_1,1645,0,0,0,141,0,0,0,154,0,0,0,120,0,0,0,226,0,0,0,289,0,0,0,402,0,0,0,516,0,0,0,89,0,0,0,346,0,0,0,199,0,0,0,205,0,0,0,32,0,0,0,129,0,0,0,187,0,0,0,241,0,0,0,88,0,0,0,175,0,0,0,139,0,0,0,235,0,0,0,145,0,0,0,8,0,0,0,235,0,0,0,140,0,0,0,177
contig_20881_1,1646,0,0,0,142,0,0,0,154,0,0,0,120,0,0,0,227,0,0,0,287,0,0,0,403,0,0,0,514,0,0,0,89,0,0,0,344,0,0,0,199,0,0,0,204,0,0,0,33,0,0,0,129,0,0,0,187,0,0,0,240,0,0,0,90,0,0,0,174,0,0,0,140,0,0,0,235,0,0,0,147,0,0,0,8,0,0,0,235,0,0,0,142,0,0,0,177
contig_20881_1,1647,0,0,0,142,0,0,0,155,0,0,0,120,0,0,0,227,0,0,0,286,0,0,0,406,0,0,0,515,0,0,0,88,0,0,0,340,1,0,0,198,0,0,0,204,0,0,0,32,0,1,0,128,0,0,0,186,0,0,0,240,0,0,0,88,0,0,0,174,0,0,0,137,0,0,0,235,0,0,0,144,0,0,0,8,0,0,0,233,0,0,0,142,0,0,0,180
contig_20881_1,1648,0,0,142,0,0,0,158,0,0,0,120,0,0,0,227,0,0,0,282,0,1,0,416,1,0,0,516,0,0,0,87,0,0,0,333,0,0,0,202,0,0,0,204,0,0,0,35,0,0,0,128,0,0,0,186,0,0,0,240,0,0,0,90,0,0,0,176,0,0,0,142,0,1,0,233,1,0,0,147,0,0,0,8,0,0,0,233,0,0,0,144,0,0,0,179,0
contig_20881_1,1649,143,0,0,0,157,0,0,0,120,0,0,0,224,0,0,0,283,0,0,0,419,0,0,0,515,0,0,0,86,0,0,0,331,0,0,0,201,0,0,0,204,0,0,0,35,0,0,0,127,0,0,0,182,0,0,0,235,0,0,0,90,0,0,0,178,0,0,0,140,0,0,0,236,0,0,0,146,0,0,0,8,0,0,0,232,0,0,0,142,0,0,1,182,0,0,0
contig_20881_1,1650,141,0,0,1,144,13,0,0,121,0,0,0,222,0,0,0,233,49,0,0,361,54,0,0,432,82,0,0,87,0,0,0,319,7,0,0,200,1,0,0,205,1,0,0,32,3,0,0,99,29,0,0,179,3,0,0,220,15,0,0,87,3,0,0,177,0,0,0,126,11,0,0,235,2,0,0,132,13,0,0,8,0,0,0,231,1,0,0,140,1,0,0,180,0,0,0
contig_20881_1,1651,0,0,142,0,0,0,156,0,0,0,124,0,0,0,226,0,0,0,284,0,0,0,416,0,0,0,511,1,0,0,87,0,0,0,325,0,0,0,202,0,0,0,207,0,0,0,35,0,0,0,130,0,0,0,184,0,0,0,236,0,0,0,91,0,0,1,175,0,0,0,137,0,0,0,237,0,0,0,143,0,0,0,8,0,0,0,234,0,0,0,141,0,0,0,179,0
contig_20881_1,1652,0,0,0,139,0,0,0,156,0,0,0,123,0,0,0,224,0,0,0,288,0,0,0,416,0,0,0,511,0,0,0,86,0,0,0,324,0,0,0,196,0,0,0,203,0,0,0,35,0,0,0,130,0,0,0,183,0,1,0,236,0,0,0,91,0,0,0,173,0,0,0,138,0,0,0,231,0,0,0,143,0,0,0,7,0,0,0,229,0,0,0,139,0,0,0,178
contig_20881_1,1653,0,1,0,136,0,14,0,146,0,2,0,121,0,1,0,223,0,4,1,282,0,10,0,402,1,10,0,496,0,24,0,60,0,9,0,313,1,3,0,194,0,9,0,190,0,3,0,32,0,25,0,104,0,10,0,173,0,2,0,233,0,25,0,64,0,4,0,168,0,28,0,110,0,1,0,227,0,25,0,117,0,0,0,7,0,0,0,225,0,9,0,129,0,2,0,175
contig_20881_1,1654,139,0,0,0,158,0,0,0,123,0,0,0,226,0,0,0,286,0,0,0,414,0,0,0,505,0,0,0,83,0,0,0,321,0,0,0,199,0,0,0,200,0,0,0,35,0,0,0,132,0,0,0,182,1,0,0,237,0,0,0,90,0,0,0,172,0,0,0,137,0,0,0,230,0,0,0,140,0,0,0,7,0,0,0,226,0,0,0,137,0,0,0,177,0,0,0
contig_20881_1,1655,139,0,0,0,155,0,0,0,123,0,0,0,226,0,0,0,284,0,0,0,414,0,1,0,502,0,0,0,83,0,0,0,319,0,0,0,199,0,0,0,198,0,0,0,35,0,0,0,133,0,0,0,184,0,0,0,239,0,0,0,90,0,0,0,173,0,0,0,137,0,0,0,233,0,0,0,139,0,0,0,7,0,0,0,230,0,0,0,137,0,0,0,181,0,0,0
contig_20881_1,1656,140,0,0,0,152,0,1,0,121,0,0,1,227,0,0,0,282,1,0,0,411,0,0,0,497,0,0,0,82,0,0,0,315,0,0,0,198,0,0,0,197,0,0,1,35,0,0,0,131,0,0,0,181,0,1,0,241,0,0,0,90,0,0,0,175,0,0,0,136,0,0,0,233,0,0,0,138,0,0,0,7,0,0,0,231,0,0,0,137,0,0,0,181,0,0,0
contig_20881_1,1657,0,0,142,0,0,0,152,0,0,0,123,0,0,0,228,0,0,0,285,0,0,0,410,0,0,0,498,0,0,0,82,0,0,0,312,0,0,0,198,0,0,0,200,0,0,0,31,0,0,0,127,0,0,0,182,0,0,0,242,0,0,0,90,0,0,0,174,0,1,0,135,0,0,0,236,0,0,0,137,0,0,0,7,0,0,0,231,0,0,0,137,0,1,0,178,0
contig_20881_1,1658,142,0,0,0,150,0,0,0,120,0,0,0,226,0,0,0,284,0,0,0,408,0,0,0,496,0,0,0,81,0,0,0,314,0,0,0,198,0,1,0,198,0,0,0,33,0,0,0,127,0,0,0,173,0,0,0,237,0,0,0,90,0,0,0,172,0,0,0,135,1,0,0,229,0,0,1,139,0,0,0,7,0,0,0,225,0,0,0,134,0,0,0,175,0,0,0
contig_20881_1,1659,129,0,0,0,146,0,0,0,104,0,1,0,222,0,0,0,286,0,0,0,404,0,1,0,492,0,0,0,71,0,0,0,282,0,1,0,188,0,2,0,164,0,2,0,32,0,0,0,129,0,0,0,154,0,1,0,229,0,4,0,86,0,1,0,165,0,0,0,120,0,0,0,222,0,1,0,133,0,0,0,7,0,0,0,223,0,0,0,88,0,3,0,168,0,1,0
